time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,949,1,0,0
2,1,949,1,0,0
3,1,949,1,0,0
4,1,949,1,0,0
5,1,949,1,0,0
6,1,949,1,0,0
7,1,949,1,0,0
8,1,949,1,0,0
9,1,949,1,0,0
10,0,949,0,0,0
11,0,949,0,0,0
12.0,1,948,1,0,0
13.0,1,948,1,0,0
14.0,1,948,1,0,0
15.0,1,948,1,0,0
16.0,1,948,1,0,0
17.0,2,947,2,0,0
18.0,2,947,2,0,0
19.0,2,947,2,0,0
20.0,3,946,3,0,0
21.0,3,946,3,0,0
22.0,2,946,2,0,0
23.0,2,946,2,0,0
24.0,3,945,3,0,0
25.0,3,945,3,0,0
26.0,4,944,4,0,0
27.0,8,939,8,1,0
28.0,11,936,11,1,0
29.0,13,934,13,2,0
30.0,20,926,20,6,0
31.0,31,915,31,10,0
32.0,36,910,36,12,0
33.0,47,899,47,16,0
34.0,53,892,53,18,0
35.0,75,870,75,22,0
36.0,98,846,98,25,0
37.0,123,817,123,30,0
38.0,153,784,153,38,0
39.0,186,750,186,44,0
40.0,223,709,223,47,0
41.0,259,665,259,51,1
42.0,293,628,293,59,1
43.0,344,569,344,70,2
44.0,375,529,375,70,6
45.0,408,474,408,73,10
46.0,429,430,429,78,12
47.0,447,384,447,82,16
48.0,452,352,452,83,18
49.0,457,315,457,84,22
50.0,448,283,448,86,25
51.0,425,262,425,85,30
52.0,406,244,406,78,38
53.0,371,226,371,74,44
54.0,354,204,354,76,47
55.0,309,196,309,73,52
56.0,272,188,272,66,60
57.0,232,178,232,59,72
58.0,208,169,208,56,76
59.0,172,166,172,50,83
60.0,145,159,145,44,90
61.0,129,150,129,37,98
62.0,112,147,112,35,101
63.0,94,144,94,30,106
64.0,74,142,74,25,111
65.0,65,141,65,21,115
66.0,59,139,59,21,116
67.0,54,137,54,19,118
68.0,42,136,42,14,123
69.0,38,136,38,12,125
70.0,32,135,32,11,126
71.0,20,134,20,6,131
72.0,17,134,17,5,132
73.0,13,134,13,4,133
74.0,10,134,10,3,134
75.0,8,134,8,2,135
76.0,7,133,7,1,136
77.0,5,133,5,1,136
78.0,4,133,4,1,136
79.0,4,133,4,1,136
80.0,2,133,2,0,137
81.0,1,133,1,0,137
82.0,1,133,1,0,137
83.0,1,133,1,0,137
84.0,1,133,1,0,137
85.0,1,133,1,0,137
86.0,0,133,0,0,137
87.0,1,133,1,0,137
88.0,1,133,1,0,137
89.0,1,133,1,0,137
90.0,1,133,1,0,137
91.0,1,133,1,0,137
92.0,1,133,1,0,137
93.0,1,133,1,0,137
94.0,1,133,1,0,137
95.0,1,133,1,0,137
96.0,1,133,1,0,137
97.0,0,133,0,0,137
98.0,0,133,0,0,137
99.0,0,133,0,0,137
100.0,0,133,0,0,137
