time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,3,797,3,0,0
2.0,6,794,6,0,0
3.0,7,793,7,0,0
4.0,10,790,10,0,0
5.0,13,787,13,0,0
6.0,17,783,17,0,0
7.0,20,780,20,0,0
8.0,25,775,25,0,0
9.0,27,773,27,0,0
10.0,28,771,28,0,0
11.0,32,765,32,0,0
12.0,32,762,32,0,0
13.0,36,757,36,0,0
14.0,37,753,37,0,0
15.0,44,743,44,0,0
16.0,47,736,47,0,0
17.0,49,731,49,0,0
18.0,51,724,51,0,0
19.0,54,719,54,0,0
20.0,62,709,62,0,0
21.0,67,698,67,0,0
22.0,70,692,70,0,0
23.0,74,683,74,0,0
24.0,83,670,83,0,0
25.0,82,661,82,0,0
26.0,87,649,87,0,0
27.0,95,636,95,0,0
28.0,103,621,103,0,0
29.0,109,610,109,0,0
30.0,117,592,117,0,0
31.0,116,582,116,0,0
32.0,126,566,126,0,0
33.0,135,548,135,0,0
34.0,131,539,131,0,0
35.0,129,532,129,0,0
36.0,130,519,130,0,0
37.0,136,500,136,0,0
38.0,134,487,134,0,0
39.0,141,469,141,0,0
40.0,136,456,136,0,0
41.0,138,444,138,0,0
42.0,134,432,134,0,0
43.0,131,417,131,0,0
44.0,133,406,133,0,0
45.0,134,398,134,0,0
46.0,129,390,129,0,0
47.0,120,380,120,0,0
48.0,113,374,113,0,0
49.0,101,368,101,0,0
50.0,98,358,98,0,0
51.0,92,352,92,0,0
52.0,88,344,88,0,0
53.0,76,341,76,0,0
54.0,69,337,69,0,0
55.0,63,335,63,0,0
56.0,61,329,61,0,0
57.0,63,317,63,0,0
58.0,67,307,67,0,0
59.0,67,301,67,0,0
60.0,60,298,60,0,0
61.0,59,293,59,0,0
62.0,55,289,55,0,0
63.0,56,285,56,0,0
64.0,57,280,57,0,0
65.0,58,277,58,0,0
66.0,57,272,57,0,0
67.0,49,268,49,0,0
68.0,40,267,40,0,0
69.0,37,264,37,0,0
70.0,37,261,37,0,0
71.0,35,258,35,0,0
72.0,38,251,38,0,0
73.0,37,248,37,0,0
74.0,34,246,34,0,0
75.0,35,242,35,0,0
76.0,31,241,31,0,0
77.0,29,239,29,0,0
78.0,30,237,30,0,0
79.0,29,235,29,0,0
80.0,28,233,28,0,0
81.0,26,232,26,0,0
82.0,20,231,20,0,0
83.0,17,231,17,0,0
84.0,16,230,16,0,0
85.0,12,230,12,0,0
86.0,12,229,12,0,0
87.0,12,227,12,0,0
88.0,10,227,10,0,0
89.0,8,227,8,0,0
90.0,6,227,6,0,0
91.0,8,224,8,0,0
92.0,7,224,7,0,0
93.0,7,224,7,0,0
94.0,6,224,6,0,0
95.0,6,224,6,0,0
96.0,6,223,6,0,0
97.0,4,223,4,0,0
98.0,5,222,5,0,0
99.0,5,222,5,0,0
100.0,5,222,5,0,0
