time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,999,1,1,0
2,1,999,1,1,0
3,1,999,1,1,0
4.0,3,997,3,1,0
5.0,6,994,6,2,0
6.0,13,987,13,5,0
7.0,17,983,17,5,0
8.0,20,980,20,5,0
9.0,32,968,32,6,0
10.0,48,952,48,7,0
11.0,71,929,71,8,0
12.0,104,896,104,13,0
13.0,155,845,155,21,0
14.0,205,792,205,28,1
15.0,273,722,273,39,1
16.0,338,653,338,54,1
17.0,395,592,395,63,1
18.0,452,532,452,73,1
19.0,507,465,507,83,2
20.0,552,402,552,92,5
21.0,582,350,582,96,5
22.0,599,305,599,105,5
23.0,590,270,590,109,6
24.0,579,235,579,115,7
25.0,541,213,541,116,8
26.0,502,193,502,114,13
27.0,457,178,457,109,21
28.0,414,163,414,104,29
29.0,360,150,360,98,40
30.0,300,144,300,85,55
31.0,249,138,249,76,64
32.0,207,134,207,67,74
33.0,170,130,170,58,85
34.0,135,125,135,47,97
35.0,112,124,112,44,101
36.0,87,123,87,36,110
37.0,74,119,74,31,115
38.0,56,118,56,24,122
39.0,46,118,46,22,124
40.0,40,117,40,19,127
41.0,32,116,32,16,130
42.0,27,115,27,13,133
43.0,21,114,21,8,138
44.0,15,114,15,6,140
45.0,15,114,15,6,140
46.0,14,114,14,5,141
47.0,8,114,8,3,143
48.0,6,114,6,2,144
49.0,5,114,5,1,145
50.0,3,114,3,0,146
51.0,2,114,2,0,146
52.0,1,114,1,0,146
53.0,0,114,0,0,146
54.0,0,114,0,0,146
55.0,0,114,0,0,146
56.0,1,114,1,0,146
57.0,1,114,1,0,146
58.0,1,114,1,0,146
59.0,1,114,1,0,146
60.0,1,114,1,0,146
61.0,1,114,1,0,146
62.0,1,114,1,0,146
63.0,1,114,1,0,146
64.0,1,114,1,0,146
65.0,1,114,1,0,146
66.0,0,114,0,0,146
67.0,0,114,0,0,146
68.0,0,114,0,0,146
69.0,0,114,0,0,146
70.0,0,114,0,0,146
71.0,0,114,0,0,146
72.0,0,114,0,0,146
73.0,0,114,0,0,146
74.0,0,114,0,0,146
75.0,0,114,0,0,146
76.0,0,114,0,0,146
77.0,0,114,0,0,146
78.0,0,114,0,0,146
79.0,0,114,0,0,146
80.0,0,114,0,0,146
81.0,0,114,0,0,146
82.0,0,114,0,0,146
83.0,0,114,0,0,146
84.0,0,114,0,0,146
85.0,0,114,0,0,146
86.0,0,114,0,0,146
87.0,0,114,0,0,146
88.0,0,114,0,0,146
89.0,0,114,0,0,146
90.0,0,114,0,0,146
91.0,0,114,0,0,146
92.0,0,114,0,0,146
93.0,0,114,0,0,146
94.0,0,114,0,0,146
95.0,0,114,0,0,146
96.0,0,114,0,0,146
97.0,0,114,0,0,146
98.0,0,114,0,0,146
99.0,0,114,0,0,146
100.0,0,114,0,0,146
