time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,999,1,0,0
2.0,2,998,2,0,0
3.0,4,996,4,1,0
4.0,4,996,4,1,0
5.0,7,993,7,1,0
6.0,10,990,10,2,0
7.0,14,986,14,2,0
8.0,28,972,28,4,0
9.0,41,959,41,10,0
10.0,60,939,60,12,0
11.0,89,910,89,17,0
12.0,119,879,119,22,0
13.0,167,830,167,29,0
14.0,233,764,233,46,0
15.0,301,693,301,58,0
16.0,375,617,375,72,0
17.0,425,562,425,86,1
18.0,481,494,481,98,1
19.0,522,446,522,108,1
20.0,567,382,567,124,2
21.0,592,333,592,133,2
22.0,604,293,604,137,4
23.0,593,256,593,137,10
24.0,564,234,564,140,12
25.0,523,211,523,141,17
26.0,482,185,482,140,22
27.0,441,179,441,134,29
28.0,380,167,380,119,46
29.0,342,155,342,109,58
30.0,288,148,288,96,72
31.0,239,142,239,83,87
32.0,197,138,197,71,99
33.0,158,136,158,61,109
34.0,126,134,126,44,126
35.0,102,132,102,36,135
36.0,75,131,75,30,141
37.0,68,127,68,27,147
38.0,53,127,53,22,152
39.0,40,124,40,16,158
40.0,32,122,32,12,162
41.0,28,121,28,11,163
42.0,22,121,22,9,165
43.0,18,121,18,7,167
44.0,16,120,16,7,168
45.0,14,119,14,5,170
46.0,13,119,13,5,170
47.0,12,119,12,5,170
48.0,12,119,12,5,170
49.0,8,119,8,4,171
50.0,6,119,6,4,171
51.0,2,119,2,1,174
52.0,2,119,2,1,174
53.0,2,119,2,1,174
54.0,2,119,2,1,174
55.0,1,119,1,1,174
56.0,1,119,1,1,174
57.0,1,119,1,1,174
58.0,0,119,0,0,175
59.0,0,119,0,0,175
60.0,0,119,0,0,175
61.0,0,119,0,0,175
62.0,0,119,0,0,175
63.0,0,119,0,0,175
64.0,0,119,0,0,175
65.0,0,119,0,0,175
66.0,0,119,0,0,175
67.0,0,119,0,0,175
68.0,0,119,0,0,175
69.0,0,119,0,0,175
70.0,1,118,1,0,175
71.0,1,118,1,0,175
72.0,1,118,1,0,175
73.0,1,118,1,0,175
74.0,1,118,1,0,175
75.0,1,118,1,0,175
76.0,1,118,1,0,175
77.0,1,118,1,0,175
78.0,1,118,1,0,175
79.0,1,118,1,0,175
80.0,0,118,0,0,175
81.0,0,118,0,0,175
82.0,0,118,0,0,175
83.0,0,118,0,0,175
84.0,0,118,0,0,175
85.0,0,118,0,0,175
86.0,0,118,0,0,175
87.0,0,118,0,0,175
88.0,0,118,0,0,175
89.0,0,118,0,0,175
90.0,0,118,0,0,175
91.0,0,118,0,0,175
92.0,0,118,0,0,175
93.0,0,118,0,0,175
94.0,0,118,0,0,175
95.0,0,118,0,0,175
96.0,0,118,0,0,175
97.0,0,118,0,0,175
98.0,0,118,0,0,175
99.0,0,118,0,0,175
100.0,0,118,0,0,175
