time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,899,1,0,0
2,1,899,1,0,0
3,1,899,1,0,0
4.0,2,898,2,0,0
5.0,2,898,2,0,0
6.0,2,898,2,0,0
7.0,2,898,2,0,0
8.0,4,896,4,0,0
9.0,4,896,4,0,0
10.0,3,896,3,0,0
11.0,5,894,5,0,0
12.0,6,893,6,0,0
13.0,6,893,6,0,0
14.0,5,893,5,0,0
15.0,5,893,5,0,0
16.0,5,893,5,0,0
17.0,6,892,6,0,0
18.0,4,892,4,0,0
19.0,5,891,5,0,0
20.0,7,889,7,0,0
21.0,8,886,8,1,0
22.0,8,885,8,1,0
23.0,11,882,11,1,0
24.0,15,878,15,1,0
25.0,17,876,17,2,0
26.0,25,868,25,2,0
27.0,26,866,26,2,0
28.0,29,863,29,3,0
29.0,33,858,33,5,0
30.0,37,852,37,5,0
31.0,40,847,40,5,0
32.0,49,837,49,8,0
33.0,56,827,56,9,0
34.0,62,817,62,10,0
35.0,75,802,75,11,1
36.0,78,791,78,11,1
37.0,88,779,88,15,1
38.0,108,757,108,20,1
39.0,119,742,119,23,2
40.0,134,721,134,27,2
41.0,144,706,144,29,2
42.0,160,682,160,30,3
43.0,169,662,169,29,5
44.0,194,628,194,33,5
45.0,211,598,211,37,5
46.0,229,566,229,37,8
47.0,246,540,246,42,9
48.0,253,515,253,42,10
49.0,267,488,267,41,12
50.0,265,473,265,41,12
51.0,284,437,284,41,16
52.0,285,409,285,42,21
53.0,280,391,280,41,25
54.0,263,374,263,40,29
55.0,255,354,255,40,31
56.0,242,336,242,38,33
57.0,240,317,240,38,34
58.0,229,300,229,39,38
59.0,211,288,211,36,42
60.0,203,278,203,36,45
61.0,179,264,179,31,51
62.0,171,249,171,32,52
63.0,168,236,168,32,53
64.0,164,226,164,32,53
65.0,150,218,150,30,57
66.0,129,215,129,25,63
67.0,113,210,113,22,66
68.0,105,203,105,21,69
69.0,97,198,97,19,71
70.0,95,193,95,19,71
71.0,85,189,85,18,72
72.0,72,184,72,13,77
73.0,59,184,59,12,78
74.0,49,181,49,9,81
75.0,43,180,43,8,82
76.0,39,180,39,6,84
77.0,35,178,35,5,85
78.0,32,176,32,5,85
79.0,25,176,25,3,87
80.0,19,176,19,2,88
81.0,15,176,15,2,88
82.0,10,174,10,0,90
83.0,11,173,11,0,90
84.0,8,173,8,0,90
85.0,8,172,8,0,90
86.0,8,172,8,0,90
87.0,6,172,6,0,90
88.0,4,172,4,0,90
89.0,4,172,4,0,90
90.0,4,172,4,0,90
91.0,4,172,4,0,90
92.0,2,172,2,0,90
93.0,1,172,1,0,90
94.0,1,172,1,0,90
95.0,1,171,1,1,90
96.0,1,171,1,1,90
97.0,1,171,1,1,90
98.0,1,171,1,1,90
99.0,2,170,2,1,90
100.0,2,170,2,1,90
