time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,898,2,1,0
2.0,2,898,2,1,0
3.0,3,897,3,1,0
4.0,3,897,3,1,0
5.0,3,897,3,1,0
6.0,3,897,3,1,0
7.0,4,896,4,1,0
8.0,5,895,5,2,0
9.0,5,895,5,2,0
10.0,6,893,6,2,0
11.0,8,891,8,2,0
12.0,12,887,12,2,0
13.0,12,886,12,2,0
14.0,14,884,14,2,0
15.0,16,881,16,1,1
16.0,22,875,22,1,1
17.0,25,871,25,1,1
18.0,33,863,33,1,1
19.0,36,860,36,1,1
20.0,47,847,47,2,1
21.0,56,836,56,2,1
22.0,55,832,55,1,2
23.0,62,824,62,3,2
24.0,65,819,65,3,2
25.0,72,809,72,4,2
26.0,76,799,76,6,2
27.0,89,782,89,6,2
28.0,100,763,100,6,2
29.0,112,748,112,6,2
30.0,124,724,124,10,2
31.0,131,706,131,12,2
32.0,148,685,148,13,2
33.0,157,670,157,14,2
34.0,170,651,170,13,3
35.0,182,630,182,16,3
36.0,211,593,211,20,3
37.0,216,569,216,21,5
38.0,229,537,229,23,5
39.0,237,513,237,23,6
40.0,243,485,243,22,8
41.0,253,459,253,23,8
42.0,249,443,249,25,8
43.0,254,424,254,25,8
44.0,258,397,258,23,12
45.0,253,382,253,21,14
46.0,234,367,234,22,15
47.0,230,349,230,24,16
48.0,216,333,216,24,16
49.0,198,325,198,21,19
50.0,181,311,181,19,23
51.0,159,305,159,17,26
52.0,152,296,152,15,28
53.0,140,288,140,14,29
54.0,124,278,124,15,30
55.0,116,270,116,15,31
56.0,104,267,104,13,33
57.0,92,264,92,13,33
58.0,78,260,78,11,35
59.0,76,254,76,11,35
60.0,65,251,65,10,37
61.0,59,249,59,7,40
62.0,54,245,54,7,40
63.0,51,240,51,7,40
64.0,43,238,43,5,42
65.0,39,234,39,4,43
66.0,39,231,39,4,43
67.0,39,228,39,4,43
68.0,33,228,33,2,45
69.0,28,226,28,1,46
70.0,29,223,29,1,46
71.0,28,222,28,1,46
72.0,27,219,27,1,46
73.0,23,218,23,1,46
74.0,21,217,21,0,47
75.0,18,216,18,0,47
76.0,15,216,15,0,47
77.0,12,216,12,0,47
78.0,14,214,14,0,47
79.0,13,213,13,0,47
80.0,10,213,10,0,47
81.0,9,213,9,0,47
82.0,6,213,6,0,47
83.0,5,213,5,0,47
84.0,5,212,5,0,47
85.0,4,212,4,0,47
86.0,4,212,4,0,47
87.0,4,212,4,0,47
88.0,2,212,2,0,47
89.0,1,212,1,0,47
90.0,1,212,1,0,47
91.0,1,212,1,0,47
92.0,2,211,2,0,47
93.0,2,211,2,0,47
94.0,1,211,1,0,47
95.0,1,211,1,0,47
96.0,2,210,2,1,47
97.0,2,210,2,1,47
98.0,2,210,2,1,47
99.0,2,210,2,1,47
100.0,2,210,2,1,47
