time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,899,1,1,0
2,1,899,1,1,0
3,1,899,1,1,0
4.0,2,898,2,1,0
5.0,2,898,2,1,0
6.0,3,897,3,1,0
7.0,5,895,5,1,0
8.0,6,894,6,1,0
9.0,7,893,7,1,0
10.0,7,893,7,1,0
11.0,8,892,8,1,0
12.0,8,892,8,1,0
13.0,8,892,8,1,0
14.0,7,891,7,0,1
15.0,8,890,8,0,1
16.0,9,888,9,0,1
17.0,8,887,8,0,1
18.0,9,885,9,0,1
19.0,11,882,11,0,1
20.0,16,877,16,0,1
21.0,22,870,22,3,1
22.0,27,865,27,3,1
23.0,35,857,35,4,1
24.0,42,849,42,4,1
25.0,51,839,51,6,1
26.0,60,828,60,6,1
27.0,71,816,71,6,1
28.0,81,804,81,6,1
29.0,94,788,94,7,1
30.0,104,773,104,7,1
31.0,109,764,109,8,1
32.0,122,746,122,8,1
33.0,132,729,132,12,1
34.0,146,707,146,13,1
35.0,157,685,157,11,4
36.0,175,656,175,14,4
37.0,193,625,193,19,5
38.0,210,596,210,20,5
39.0,217,572,217,24,7
40.0,222,552,222,25,7
41.0,239,527,239,25,7
42.0,243,505,243,29,7
43.0,250,484,250,28,8
44.0,251,462,251,28,8
45.0,259,432,259,31,9
46.0,251,414,251,31,9
47.0,241,395,241,29,13
48.0,228,379,228,29,14
49.0,223,365,223,30,15
50.0,215,351,215,29,18
51.0,190,345,190,23,24
52.0,184,332,184,23,25
53.0,172,317,172,20,31
54.0,161,305,161,19,32
55.0,146,294,146,20,32
56.0,133,285,133,17,36
57.0,125,276,125,18,36
58.0,112,274,112,18,36
59.0,102,268,102,14,40
60.0,95,263,95,14,40
61.0,93,257,93,12,42
62.0,85,252,85,12,43
63.0,72,251,72,10,45
64.0,61,248,61,8,47
65.0,53,246,53,8,47
66.0,45,245,45,7,48
67.0,37,242,37,4,51
68.0,37,240,37,4,51
69.0,35,235,35,4,52
70.0,31,233,31,3,53
71.0,25,232,25,3,54
72.0,21,232,21,3,54
73.0,21,231,21,3,54
74.0,18,231,18,3,54
75.0,16,231,16,3,54
76.0,14,231,14,2,55
77.0,11,231,11,2,55
78.0,10,230,10,2,55
79.0,6,230,6,2,55
80.0,5,229,5,2,55
81.0,5,229,5,2,55
82.0,5,229,5,2,55
83.0,3,229,3,1,56
84.0,3,229,3,1,56
85.0,2,229,2,0,57
86.0,2,229,2,0,57
87.0,2,229,2,0,57
88.0,1,229,1,0,57
89.0,1,229,1,0,57
90.0,0,229,0,0,57
91.0,1,229,1,0,57
92.0,1,229,1,0,57
93.0,1,229,1,0,57
94.0,1,229,1,0,57
95.0,1,229,1,0,57
96.0,1,229,1,0,57
97.0,1,229,1,0,57
98.0,1,229,1,0,57
99.0,1,229,1,0,57
100.0,1,229,1,0,57
