time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,98,2,0,0
2.0,4,96,4,0,0
3.0,7,93,7,1,0
4.0,35,65,35,4,0
5.0,69,31,69,7,0
6.0,88,12,88,12,0
7.0,94,6,94,14,0
8.0,100,0,100,15,0
9.0,100,0,100,15,0
10.0,99,0,99,15,0
11.0,98,0,98,15,0
12.0,96,0,96,15,0
13.0,93,0,93,14,1
14.0,65,0,65,11,4
15.0,31,0,31,8,7
