"","time","infected","dead","critically_infected","susceptible","virus_type"
"1",0,1,0,0.25942199117,199,1
"2",1,1,0,0.25942199117,199,1
"3",2,1,0,0.25942199117,199,1
"4",3,1,0,0.25942199117,199,1
"5",4,1,0,0.25942199117,199,1
"6",5,1,0,0.25942199117,199,1
"7",6,3,0,0.84537459458,197,1
"8",7,5,0,1.26943871984,195,1
"9",8,5,0,1.26943871984,195,1
"10",9,6,0,1.47234575128,194,1
"11",10,11,0,2.44210669522,188,1
"12",11,15,0,3.25509250937,184,1
"13",12,23,0,5.0815605532,176,1
"14",13,34,0,7.38621209465,165,1
"15",14,47,0,10.14281204095,152,1
"16",15,58,0,12.49613107045,141,1
"17",16,74,0,16.00488370111,123,1
"18",17,93,0,20.17697939162,104,1
"19",18,115,0,24.85391339256,81,1
"20",19,125,2,26.95165253101,63,1
"21",20,137,2,29.46199103824,51,1
"22",21,152,2,32.59762662898,34,1
"23",22,150,2,32.0123358025,28,1
"24",23,151,2,32.17993894467,20,1
"25",24,148,2,31.67716109494,13,1
"26",25,138,4,29.6001564306,11,1
"27",26,125,4,26.813688411,9,1
"28",27,109,8,23.27274351887,8,1
"29",28,89,11,18.96032759756,8,1
"30",29,72,12,15.18913083978,7,1
"31",30,60,15,12.54833644182,7,1
"32",31,41,21,8.69594360959,6,1
"33",32,31,27,6.65729039315,5,1
"34",33,24,28,5.2227959023,4,1
"35",34,16,31,3.45689519379,4,1
"36",35,12,34,2.61559992888,3,1
"37",36,10,35,2.189852737,3,1
"38",37,8,36,1.78630861532,3,1
"39",38,6,38,1.35507645711,3,1
"40",39,6,38,1.35507645711,3,1
"41",40,5,39,1.14668445934,3,1
"42",41,4,39,0.8201538471,3,1
"43",42,4,39,0.8201538471,3,1
"44",43,2,40,0.41678399554,3,1
"45",44,2,40,0.41678399554,3,1
"46",45,1,40,0.20839199777,3,1
"47",46,0,41,0,3,1
"48",47,0,41,0,3,1
"49",48,0,41,0,3,1
"50",49,0,41,0,3,1
"51",50,0,41,0,3,1
"52",51,0,41,0,3,1
"53",52,0,41,0,3,1
"54",53,0,41,0,3,1
"55",54,0,41,0,3,1
"56",55,0,41,0,3,1
"57",56,0,41,0,3,1
"58",57,0,41,0,3,1
"59",58,0,41,0,3,1
"60",59,0,41,0,3,1
"61",60,0,41,0,3,1
"62",61,0,41,0,3,1
"63",62,0,41,0,3,1
"64",63,0,41,0,3,1
"65",64,0,41,0,3,1
"66",65,0,41,0,3,1
"67",66,0,41,0,3,1
"68",67,0,41,0,3,1
"69",68,0,41,0,3,1
"70",69,0,41,0,3,1
"71",70,0,41,0,3,1
"72",71,0,41,0,3,1
"73",72,0,41,0,3,1
"74",73,0,41,0,3,1
"75",74,0,41,0,3,1
"76",75,0,41,0,3,1
"77",76,0,41,0,3,1
"78",77,0,41,0,3,1
"79",78,0,41,0,3,1
"80",79,0,41,0,3,1
"81",80,0,41,0,3,1
"82",81,0,41,0,3,1
"83",82,0,41,0,3,1
"84",83,0,41,0,3,1
"85",84,0,41,0,3,1
"86",85,0,41,0,3,1
"87",86,0,41,0,3,1
"88",87,0,41,0,3,1
"89",88,0,41,0,3,1
"90",89,0,41,0,3,1
"91",90,0,41,0,3,1
"92",91,0,41,0,3,1
"93",92,0,41,0,3,1
"94",93,0,41,0,3,1
"95",94,0,41,0,3,1
"96",95,0,41,0,3,1
"97",96,0,41,0,3,1
"98",97,0,41,0,3,1
"99",98,0,41,0,3,1
"100",99,0,41,0,3,1
"101",100,0,41,0,3,1
"102",101,0,41,0,3,1
