"","time","infected","dead","critically_infected","susceptible","virus_type"
"1",0,1,0,0.20290703144,199,1
"2",1,1,0,0.20290703144,199,1
"3",2,1,0,0.20290703144,199,1
"4",3,1,0,0.20290703144,199,1
"5",4,6,0,1.34032778675,194,1
"6",5,8,0,1.75162681596,192,1
"7",6,12,0,2.57737772616,188,1
"8",7,16,0,3.41164401291,184,1
"9",8,19,0,4.01421903965,181,1
"10",9,32,0,6.88211562138,168,1
"11",10,42,0,8.96886478116,158,1
"12",11,63,0,13.54542101506,136,1
"13",12,85,0,18.33536228684,114,1
"14",13,107,0,23.04217868748,92,1
"15",14,119,0,25.73502986874,76,1
"16",15,137,0,29.5005214185,56,1
"17",16,147,0,31.75831325678,43,1
"18",17,152,0,32.84366042827,35,1
"19",18,154,1,33.29637720661,29,1
"20",19,144,2,31.24234987602,18,1
"21",20,129,3,28.02956051896,12,1
"22",21,113,3,24.60215010413,10,1
"23",22,98,4,21.30811393436,7,1
"24",23,90,6,19.66354437912,4,1
"25",24,74,8,16.28512251943,3,1
"26",25,60,12,13.07349318919,3,1
"27",26,50,17,11.02522574939,2,1
"28",27,42,24,9.08449719656,1,1
"29",28,26,29,5.68338802552,1,1
"30",29,18,32,3.97461077637,1,1
"31",30,14,34,3.10493573237,1,1
"32",31,7,38,1.51640505958,1,1
"33",32,6,38,1.24922816088,0,1
"34",33,4,39,0.80354784,0,1
"35",34,4,39,0.80354784,0,1
"36",35,3,39,0.60308501988,0,1
"37",36,2,40,0.40186105506,0,1
"38",37,2,40,0.40186105506,0,1
"39",38,2,40,0.40186105506,0,1
"40",39,2,40,0.40186105506,0,1
"41",40,1,41,0.20063709024,0,1
"42",41,1,41,0.20063709024,0,1
"43",42,1,41,0.20063709024,0,1
"44",43,1,41,0.20063709024,0,1
"45",44,1,41,0.20063709024,0,1
"46",45,0,42,0,0,1
"47",46,0,42,0,0,1
"48",47,0,42,0,0,1
"49",48,0,42,0,0,1
"50",49,0,42,0,0,1
"51",50,0,42,0,0,1
"52",51,0,42,0,0,1
"53",52,0,42,0,0,1
"54",53,0,42,0,0,1
"55",54,0,42,0,0,1
"56",55,0,42,0,0,1
"57",56,0,42,0,0,1
"58",57,0,42,0,0,1
"59",58,0,42,0,0,1
"60",59,0,42,0,0,1
"61",60,0,42,0,0,1
"62",61,0,42,0,0,1
"63",62,0,42,0,0,1
"64",63,0,42,0,0,1
"65",64,0,42,0,0,1
"66",65,0,42,0,0,1
"67",66,0,42,0,0,1
"68",67,0,42,0,0,1
"69",68,0,42,0,0,1
"70",69,0,42,0,0,1
"71",70,0,42,0,0,1
"72",71,0,42,0,0,1
"73",72,0,42,0,0,1
"74",73,0,42,0,0,1
"75",74,0,42,0,0,1
"76",75,0,42,0,0,1
"77",76,0,42,0,0,1
"78",77,0,42,0,0,1
"79",78,0,42,0,0,1
"80",79,0,42,0,0,1
"81",80,0,42,0,0,1
"82",81,0,42,0,0,1
"83",82,0,42,0,0,1
"84",83,0,42,0,0,1
"85",84,0,42,0,0,1
"86",85,0,42,0,0,1
"87",86,0,42,0,0,1
"88",87,0,42,0,0,1
"89",88,0,42,0,0,1
"90",89,0,42,0,0,1
"91",90,0,42,0,0,1
"92",91,0,42,0,0,1
"93",92,0,42,0,0,1
"94",93,0,42,0,0,1
"95",94,0,42,0,0,1
"96",95,0,42,0,0,1
"97",96,0,42,0,0,1
"98",97,0,42,0,0,1
"99",98,0,42,0,0,1
"100",99,0,42,0,0,1
"101",100,0,42,0,0,1
