"","time","infected","dead","critically_infected","susceptible","virus_type"
"1",0,1,0,0.22284016044,199,1
"2",1,3,0,0.646143141,197,1
"3",2,4,0,0.84905017244,196,1
"4",3,5,0,1.05744217021,195,1
"5",4,9,0,1.86874491774,191,1
"6",5,15,0,3.0946731407,185,1
"7",6,26,0,5.63505472353,174,1
"8",7,39,0,8.54654190585,161,1
"9",8,44,0,9.77211866524,156,1
"10",9,53,0,11.6734820611,147,1
"11",10,70,0,15.17955909899,128,1
"12",11,87,0,18.84945202959,110,1
"13",12,111,0,23.86775793512,85,1
"14",13,126,0,26.92189337178,67,1
"15",14,143,0,30.45036245808,50,1
"16",15,152,1,32.33786456585,36,1
"17",16,156,1,33.03683904347,25,1
"18",17,148,1,31.13063298343,22,1
"19",18,154,2,32.46454038903,11,1
"20",19,150,4,31.67957833443,7,1
"21",20,133,8,28.08916457846,4,1
"22",21,116,10,24.55123701077,4,1
"23",22,94,11,19.80989744166,4,1
"24",23,78,14,16.52896816106,4,1
"25",24,63,17,13.43690967801,2,1
"26",25,48,20,10.19041779233,1,1
"27",26,34,24,7.28113342316,1,1
"28",27,26,29,5.67403841884,1,1
"29",28,13,32,2.76487887938,1,1
"30",29,9,33,1.93178566611,1,1
"31",30,6,34,1.26106464573,1,1
"32",31,6,34,1.26106464573,1,1
"33",32,5,35,1.06060182561,1,1
"34",33,4,36,0.80117983444,1,1
"35",34,1,37,0.20046282012,1,1
"36",35,0,37,0,1,1
"37",36,0,37,0,1,1
"38",37,0,37,0,1,1
"39",38,0,37,0,1,1
"40",39,0,37,0,1,1
"41",40,0,37,0,1,1
"42",41,0,37,0,1,1
"43",42,0,37,0,1,1
"44",43,0,37,0,1,1
"45",44,0,37,0,1,1
"46",45,0,37,0,1,1
"47",46,0,37,0,1,1
"48",47,0,37,0,1,1
"49",48,0,37,0,1,1
"50",49,0,37,0,1,1
"51",50,0,37,0,1,1
"52",51,0,37,0,1,1
"53",52,0,37,0,1,1
"54",53,0,37,0,1,1
"55",54,0,37,0,1,1
"56",55,0,37,0,1,1
"57",56,0,37,0,1,1
"58",57,0,37,0,1,1
"59",58,0,37,0,1,1
"60",59,0,37,0,1,1
"61",60,0,37,0,1,1
"62",61,0,37,0,1,1
"63",62,0,37,0,1,1
"64",63,0,37,0,1,1
"65",64,0,37,0,1,1
"66",65,0,37,0,1,1
"67",66,0,37,0,1,1
"68",67,0,37,0,1,1
"69",68,0,37,0,1,1
"70",69,0,37,0,1,1
"71",70,0,37,0,1,1
"72",71,0,37,0,1,1
"73",72,0,37,0,1,1
"74",73,0,37,0,1,1
"75",74,0,37,0,1,1
"76",75,0,37,0,1,1
"77",76,0,37,0,1,1
"78",77,0,37,0,1,1
"79",78,0,37,0,1,1
"80",79,0,37,0,1,1
"81",80,0,37,0,1,1
"82",81,0,37,0,1,1
"83",82,0,37,0,1,1
"84",83,0,37,0,1,1
"85",84,0,37,0,1,1
"86",85,0,37,0,1,1
"87",86,0,37,0,1,1
"88",87,0,37,0,1,1
"89",88,0,37,0,1,1
"90",89,0,37,0,1,1
"91",90,0,37,0,1,1
"92",91,0,37,0,1,1
"93",92,0,37,0,1,1
"94",93,0,37,0,1,1
"95",94,0,37,0,1,1
"96",95,0,37,0,1,1
"97",96,0,37,0,1,1
"98",97,0,37,0,1,1
"99",98,0,37,0,1,1
"100",99,0,37,0,1,1
"101",100,0,37,0,1,1
"102",101,0,37,0,1,1
