"","time","infected","dead","critically_infected","susceptible","virus_type"
"1",0,1,0,0.20839199777,199,1
"2",1,1,0,0.20839199777,199,1
"3",2,1,0,0.20839199777,199,1
"4",3,2,0,0.40961596259,198,1
"5",4,2,0,0.40961596259,198,1
"6",5,3,0,0.61007878271,197,1
"7",6,7,0,1.41926269715,193,1
"8",7,12,0,2.45694600848,188,1
"9",8,13,0,2.66533800625,187,1
"10",9,20,0,4.07431701309,180,1
"11",10,34,0,7.04007665497,165,1
"12",11,47,0,9.74127254167,152,1
"13",12,63,0,13.26471099366,135,1
"14",13,80,0,16.74900192911,118,1
"15",14,94,0,19.79005602148,103,1
"16",15,109,0,23.07929414295,84,1
"17",16,128,0,27.27423985961,61,1
"18",17,138,0,29.55020965665,50,1
"19",18,145,0,31.10654529391,38,1
"20",19,141,0,30.29241551063,30,1
"21",20,139,1,30.04011894206,20,1
"22",21,129,1,27.85927821802,15,1
"23",22,114,3,24.77911827883,12,1
"24",23,103,6,22.35584852057,9,1
"25",24,86,8,18.61594960482,7,1
"26",25,66,10,14.20756201485,5,1
"27",26,55,11,11.72868518637,5,1
"28",27,40,15,8.56028924071,5,1
"29",28,32,17,6.79000043359,5,1
"30",29,20,20,4.05890724148,4,1
"31",30,15,21,3.03676828486,4,1
"32",31,11,22,2.233730438,4,1
"33",32,6,24,1.20734243756,4,1
"34",33,4,24,0.80430830902,4,1
"35",34,2,25,0.40303412854,4,1
"36",35,3,25,0.66245611971,3,1
"37",36,3,25,0.66245611971,3,1
"38",37,3,25,0.66245611971,3,1
"39",38,1,26,0.25942199117,3,1
"40",39,1,26,0.25942199117,3,1
"41",40,1,26,0.25942199117,3,1
"42",41,1,26,0.25942199117,3,1
"43",42,1,26,0.25942199117,3,1
"44",43,2,26,0.46232902261,2,1
"45",44,1,26,0.20290703144,2,1
"46",45,1,26,0.20290703144,2,1
"47",46,1,26,0.20290703144,2,1
"48",47,1,26,0.20290703144,2,1
"49",48,1,26,0.20290703144,2,1
"50",49,1,26,0.20290703144,2,1
"51",50,1,26,0.20290703144,2,1
"52",51,1,26,0.20290703144,2,1
"53",52,0,26,0,2,1
"54",53,0,26,0,2,1
"55",54,0,26,0,2,1
"56",55,0,26,0,2,1
"57",56,0,26,0,2,1
"58",57,0,26,0,2,1
"59",58,0,26,0,2,1
"60",59,0,26,0,2,1
"61",60,0,26,0,2,1
"62",61,0,26,0,2,1
"63",62,0,26,0,2,1
"64",63,0,26,0,2,1
"65",64,0,26,0,2,1
"66",65,0,26,0,2,1
"67",66,0,26,0,2,1
"68",67,0,26,0,2,1
"69",68,0,26,0,2,1
"70",69,0,26,0,2,1
"71",70,0,26,0,2,1
"72",71,0,26,0,2,1
"73",72,0,26,0,2,1
"74",73,0,26,0,2,1
"75",74,0,26,0,2,1
"76",75,0,26,0,2,1
"77",76,0,26,0,2,1
"78",77,0,26,0,2,1
"79",78,0,26,0,2,1
"80",79,0,26,0,2,1
"81",80,0,26,0,2,1
"82",81,0,26,0,2,1
"83",82,0,26,0,2,1
"84",83,0,26,0,2,1
"85",84,0,26,0,2,1
"86",85,0,26,0,2,1
"87",86,0,26,0,2,1
"88",87,0,26,0,2,1
"89",88,0,26,0,2,1
"90",89,0,26,0,2,1
"91",90,0,26,0,2,1
"92",91,0,26,0,2,1
"93",92,0,26,0,2,1
"94",93,0,26,0,2,1
"95",94,0,26,0,2,1
"96",95,0,26,0,2,1
"97",96,0,26,0,2,1
"98",97,0,26,0,2,1
"99",98,0,26,0,2,1
"100",99,0,26,0,2,1
"101",100,0,26,0,2,1
