"","time","infected","dead","critically_infected","susceptible","virus_type"
"1",0,1,0,0.25942199117,199,1
"2",1,1,0,0.25942199117,199,1
"3",2,1,0,0.25942199117,199,1
"4",3,1,0,0.25942199117,199,1
"5",4,1,0,0.25942199117,199,1
"6",5,1,0,0.25942199117,199,1
"7",6,1,0,0.25942199117,199,1
"8",7,2,0,0.46064595599,198,1
"9",8,3,0,0.66186992081,197,1
"10",9,7,0,1.61200488083,193,1
"11",10,7,0,1.5554899211,192,1
"12",11,11,0,2.42413749952,188,1
"13",12,17,0,3.80575770689,182,1
"14",13,31,0,6.93010401336,168,1
"15",14,43,0,9.38766005843,156,1
"16",15,65,0,14.12801821047,134,1
"17",16,82,0,17.66502318056,117,1
"18",17,93,0,20.13578252886,105,1
"19",18,115,0,24.85125879611,80,1
"20",19,131,0,28.32959526255,63,1
"21",20,139,0,30.05419134227,51,1
"22",21,147,0,31.84748638324,43,1
"23",22,161,1,35.00865579414,24,1
"24",23,157,2,33.97644657794,16,1
"25",24,148,2,32.128382441,13,1
"26",25,137,2,29.77044154762,9,1
"27",26,124,4,26.91098959018,8,1
"28",27,115,7,24.73793053902,6,1
"29",28,101,7,21.76776268761,4,1
"30",29,84,14,18.12175367686,2,1
"31",30,72,19,15.56871947904,1,1
"32",31,60,23,12.95450944627,1,1
"33",32,37,32,7.86210901284,1,1
"34",33,25,37,5.3574991442,1,1
"35",34,18,41,3.88567449514,1,1
"36",35,16,41,3.4688904996,1,1
"37",36,10,46,2.20242676241,1,1
"38",37,7,47,1.53719070836,1,1
"39",38,6,47,1.33672788824,1,1
"40",39,2,49,0.40902908801,1,1
"41",40,1,49,0.20063709024,1,1
"42",41,1,49,0.20063709024,1,1
"43",42,0,50,0,1,1
"44",43,0,50,0,1,1
"45",44,0,50,0,1,1
"46",45,0,50,0,1,1
"47",46,0,50,0,1,1
"48",47,0,50,0,1,1
"49",48,0,50,0,1,1
"50",49,0,50,0,1,1
"51",50,0,50,0,1,1
"52",51,0,50,0,1,1
"53",52,0,50,0,1,1
"54",53,0,50,0,1,1
"55",54,0,50,0,1,1
"56",55,0,50,0,1,1
"57",56,0,50,0,1,1
"58",57,0,50,0,1,1
"59",58,0,50,0,1,1
"60",59,0,50,0,1,1
"61",60,0,50,0,1,1
"62",61,0,50,0,1,1
"63",62,0,50,0,1,1
"64",63,0,50,0,1,1
"65",64,0,50,0,1,1
"66",65,0,50,0,1,1
"67",66,0,50,0,1,1
"68",67,0,50,0,1,1
"69",68,0,50,0,1,1
"70",69,0,50,0,1,1
"71",70,0,50,0,1,1
"72",71,0,50,0,1,1
"73",72,0,50,0,1,1
"74",73,0,50,0,1,1
"75",74,0,50,0,1,1
"76",75,0,50,0,1,1
"77",76,0,50,0,1,1
"78",77,0,50,0,1,1
"79",78,0,50,0,1,1
"80",79,0,50,0,1,1
"81",80,0,50,0,1,1
"82",81,0,50,0,1,1
"83",82,0,50,0,1,1
"84",83,0,50,0,1,1
"85",84,0,50,0,1,1
"86",85,0,50,0,1,1
"87",86,0,50,0,1,1
"88",87,0,50,0,1,1
"89",88,0,50,0,1,1
"90",89,0,50,0,1,1
"91",90,0,50,0,1,1
"92",91,0,50,0,1,1
"93",92,0,50,0,1,1
"94",93,0,50,0,1,1
"95",94,0,50,0,1,1
"96",95,0,50,0,1,1
"97",96,0,50,0,1,1
"98",97,0,50,0,1,1
"99",98,0,50,0,1,1
"100",99,0,50,0,1,1
"101",100,0,50,0,1,1
"102",101,0,50,0,1,1
