"","time","infected","dead","critically_infected","susceptible","virus_type"
"1",0,1,0,0.20046282012,199,1
"2",1,1,0,0.20046282012,199,1
"3",2,3,0,0.60459381638,197,1
"4",3,4,0,0.93112442862,196,1
"5",4,6,0,1.34242345783,194,1
"6",5,7,0,1.54306054807,193,1
"7",6,9,0,1.96636352863,191,1
"8",7,15,0,3.19524595605,185,1
"9",8,24,0,5.00767938591,176,1
"10",9,36,0,7.61513287238,164,1
"11",10,52,0,11.01438470668,147,1
"12",11,66,0,14.11430344691,131,1
"13",12,78,0,16.64029117683,119,1
"14",13,92,0,19.74840076276,104,1
"15",14,109,0,23.37230309021,86,1
"16",15,121,0,25.91081224392,74,1
"17",16,128,0,27.48408192128,62,1
"18",17,133,1,28.53990688151,51,1
"19",18,136,2,29.06935793381,39,1
"20",19,131,4,28.17759579667,29,1
"21",20,121,5,25.92580530696,27,1
"22",21,113,9,24.22715227431,22,1
"23",22,100,13,21.20819920396,17,1
"24",23,85,17,17.86008047034,13,1
"25",24,71,22,14.89750719137,11,1
"26",25,61,25,12.84375676433,10,1
"27",26,52,26,11.02733367174,9,1
"28",27,40,29,8.60101641135,9,1
"29",28,32,30,6.80164952947,9,1
"30",29,27,34,5.64970373005,9,1
"31",30,23,36,4.78129982389,8,1
"32",31,16,39,3.26033239558,7,1
"33",32,10,42,2.0496231491,7,1
"34",33,8,43,1.62387595722,7,1
"35",34,5,45,1.00645487144,7,1
"36",35,6,45,1.20936190288,6,1
"37",36,6,46,1.20936190288,5,1
"38",37,5,47,1.00813793806,5,1
"39",38,5,47,1.00813793806,5,1
"40",39,4,48,0.80767511794,5,1
"41",40,3,48,0.6047680865,5,1
"42",41,3,48,0.6047680865,5,1
"43",42,3,48,0.6047680865,5,1
"44",43,2,49,0.40413099626,5,1
"45",44,1,49,0.20122396482,5,1
"46",45,0,49,0,5,1
"47",46,0,49,0,5,1
"48",47,0,49,0,5,1
"49",48,0,49,0,5,1
"50",49,0,49,0,5,1
"51",50,0,49,0,5,1
"52",51,0,49,0,5,1
"53",52,0,49,0,5,1
"54",53,0,49,0,5,1
"55",54,0,49,0,5,1
"56",55,0,49,0,5,1
"57",56,0,49,0,5,1
"58",57,0,49,0,5,1
"59",58,0,49,0,5,1
"60",59,0,49,0,5,1
"61",60,0,49,0,5,1
"62",61,0,49,0,5,1
"63",62,0,49,0,5,1
"64",63,0,49,0,5,1
"65",64,0,49,0,5,1
"66",65,0,49,0,5,1
"67",66,0,49,0,5,1
"68",67,0,49,0,5,1
"69",68,0,49,0,5,1
"70",69,0,49,0,5,1
"71",70,0,49,0,5,1
"72",71,0,49,0,5,1
"73",72,0,49,0,5,1
"74",73,0,49,0,5,1
"75",74,0,49,0,5,1
"76",75,0,49,0,5,1
"77",76,0,49,0,5,1
"78",77,0,49,0,5,1
"79",78,0,49,0,5,1
"80",79,0,49,0,5,1
"81",80,0,49,0,5,1
"82",81,0,49,0,5,1
"83",82,0,49,0,5,1
"84",83,0,49,0,5,1
"85",84,0,49,0,5,1
"86",85,0,49,0,5,1
"87",86,0,49,0,5,1
"88",87,0,49,0,5,1
"89",88,0,49,0,5,1
"90",89,0,49,0,5,1
"91",90,0,49,0,5,1
"92",91,0,49,0,5,1
"93",92,0,49,0,5,1
"94",93,0,49,0,5,1
"95",94,0,49,0,5,1
"96",95,0,49,0,5,1
"97",96,0,49,0,5,1
"98",97,0,49,0,5,1
"99",98,0,49,0,5,1
"100",99,0,49,0,5,1
"101",100,0,49,0,5,1
