"","time","infected","dead","critically_infected","susceptible","virus_type"
"1",0,1,0,0.20122396482,199,1
"2",1,3,0,0.61083992741,197,1
"3",2,5,0,1.03431717809,195,1
"4",3,6,0,1.23554114291,194,1
"5",4,9,0,1.99584943003,191,1
"6",5,15,0,3.31288786153,185,1
"7",6,27,0,5.91489056848,173,1
"8",7,42,0,9.22517754361,158,1
"9",8,60,0,12.989942092,140,1
"10",9,84,0,18.49321367061,116,1
"11",10,106,0,23.19158750462,91,1
"12",11,123,0,26.80297810455,72,1
"13",12,140,0,30.53614797648,54,1
"14",13,146,0,31.63817704317,45,1
"15",14,156,0,33.77488920604,30,1
"16",15,158,0,34.06456736121,20,1
"17",16,151,0,32.50629750577,16,1
"18",17,141,0,30.55644486965,12,1
"19",18,122,1,26.29494077487,8,1
"20",19,102,5,21.97241020879,7,1
"21",20,83,9,17.84554243544,6,1
"22",21,66,13,14.11877945176,3,1
"23",22,57,15,12.00675072503,2,1
"24",23,36,23,7.62839176373,2,1
"25",24,25,26,5.37915151067,2,1
"26",25,21,28,4.45325122771,1,1
"27",26,18,29,3.82931115691,1,1
"28",27,13,31,2.77827587495,1,1
"29",28,10,33,2.13195846383,1,1
"30",29,8,34,1.70072630562,1,1
"31",30,3,36,0.62865422332,1,1
"32",31,1,37,0.20290703144,1,1
"33",32,1,37,0.20290703144,1,1
"34",33,2,37,0.40413099626,0,1
"35",34,1,37,0.20122396482,0,1
"36",35,1,37,0.20122396482,0,1
"37",36,1,37,0.20122396482,0,1
"38",37,1,37,0.20122396482,0,1
"39",38,1,37,0.20122396482,0,1
"40",39,1,37,0.20122396482,0,1
"41",40,1,37,0.20122396482,0,1
"42",41,1,37,0.20122396482,0,1
"43",42,0,37,0,0,1
"44",43,0,37,0,0,1
"45",44,0,37,0,0,1
"46",45,0,37,0,0,1
"47",46,0,37,0,0,1
"48",47,0,37,0,0,1
"49",48,0,37,0,0,1
"50",49,0,37,0,0,1
"51",50,0,37,0,0,1
"52",51,0,37,0,0,1
"53",52,0,37,0,0,1
"54",53,0,37,0,0,1
"55",54,0,37,0,0,1
"56",55,0,37,0,0,1
"57",56,0,37,0,0,1
"58",57,0,37,0,0,1
"59",58,0,37,0,0,1
"60",59,0,37,0,0,1
"61",60,0,37,0,0,1
"62",61,0,37,0,0,1
"63",62,0,37,0,0,1
"64",63,0,37,0,0,1
"65",64,0,37,0,0,1
"66",65,0,37,0,0,1
"67",66,0,37,0,0,1
"68",67,0,37,0,0,1
"69",68,0,37,0,0,1
"70",69,0,37,0,0,1
"71",70,0,37,0,0,1
"72",71,0,37,0,0,1
"73",72,0,37,0,0,1
"74",73,0,37,0,0,1
"75",74,0,37,0,0,1
"76",75,0,37,0,0,1
"77",76,0,37,0,0,1
"78",77,0,37,0,0,1
"79",78,0,37,0,0,1
"80",79,0,37,0,0,1
"81",80,0,37,0,0,1
"82",81,0,37,0,0,1
"83",82,0,37,0,0,1
"84",83,0,37,0,0,1
"85",84,0,37,0,0,1
"86",85,0,37,0,0,1
"87",86,0,37,0,0,1
"88",87,0,37,0,0,1
"89",88,0,37,0,0,1
"90",89,0,37,0,0,1
"91",90,0,37,0,0,1
"92",91,0,37,0,0,1
"93",92,0,37,0,0,1
"94",93,0,37,0,0,1
"95",94,0,37,0,0,1
"96",95,0,37,0,0,1
"97",96,0,37,0,0,1
"98",97,0,37,0,0,1
"99",98,0,37,0,0,1
"100",99,0,37,0,0,1
"101",100,0,37,0,0,1
