"","time","infected","dead","critically_infected","susceptible","virus_type"
"1",0,1,0,0.20839199777,199,1
"2",1,1,0,0.20839199777,199,1
"3",2,2,0,0.41129902921,198,1
"4",3,2,0,0.41129902921,198,1
"5",4,2,0,0.41129902921,198,1
"6",5,3,0,0.61252299403,197,1
"7",6,3,0,0.61252299403,197,1
"8",7,3,0,0.61252299403,197,1
"9",8,4,0,0.8719449852,196,1
"10",9,5,0,1.09478514564,195,1
"11",10,6,0,1.28942727641,193,1
"12",11,7,0,1.51058437023,191,1
"13",12,9,0,1.94181652844,189,1
"14",13,14,0,3.0071878763,184,1
"15",14,23,0,5.05471364618,174,1
"16",15,29,0,6.33627459397,168,1
"17",16,41,0,8.80682304896,156,1
"18",17,55,0,11.81464729809,142,1
"19",18,65,0,13.89806486428,131,1
"20",19,81,0,17.41316423564,114,1
"21",20,103,0,22.1176091375,91,1
"22",21,124,0,26.59845559971,68,1
"23",22,139,0,29.63283285317,51,1
"24",23,147,0,31.38720739575,40,1
"25",24,151,1,32.17197564761,28,1
"26",25,153,1,32.5337137929,21,1
"27",26,149,1,31.73392084858,14,1
"28",27,141,3,30.11300876493,11,1
"29",28,130,6,27.62375568199,10,1
"30",29,118,7,25.02440997898,9,1
"31",30,105,8,22.34680939052,6,1
"32",31,83,13,17.61421896323,5,1
"33",32,72,15,15.41305449911,4,1
"34",33,58,20,12.2750428971,4,1
"35",34,45,28,9.43875384859,4,1
"36",35,35,33,7.36359370377,3,1
"37",36,23,40,4.94706295777,3,1
"38",37,20,42,4.27861187859,3,1
"39",38,13,49,2.95939918643,2,1
"40",39,11,50,2.52816702822,2,1
"41",40,7,52,1.6346058474,2,1
"42",41,5,54,1.21782185186,2,1
"43",42,4,54,0.95839986069,2,1
"44",43,4,54,0.95839986069,2,1
"45",44,3,55,0.75776277045,2,1
"46",45,1,56,0.32653061224,2,1
"47",46,1,56,0.32653061224,2,1
"48",47,1,56,0.32653061224,2,1
"49",48,1,56,0.32653061224,2,1
"50",49,1,56,0.32653061224,2,1
"51",50,1,56,0.32653061224,2,1
"52",51,1,56,0.32653061224,2,1
"53",52,0,57,0,2,1
"54",53,0,57,0,2,1
"55",54,0,57,0,2,1
"56",55,0,57,0,2,1
"57",56,0,57,0,2,1
"58",57,0,57,0,2,1
"59",58,0,57,0,2,1
"60",59,0,57,0,2,1
"61",60,0,57,0,2,1
"62",61,0,57,0,2,1
"63",62,0,57,0,2,1
"64",63,0,57,0,2,1
"65",64,0,57,0,2,1
"66",65,0,57,0,2,1
"67",66,0,57,0,2,1
"68",67,0,57,0,2,1
"69",68,0,57,0,2,1
"70",69,0,57,0,2,1
"71",70,0,57,0,2,1
"72",71,0,57,0,2,1
"73",72,0,57,0,2,1
"74",73,0,57,0,2,1
"75",74,0,57,0,2,1
"76",75,0,57,0,2,1
"77",76,0,57,0,2,1
"78",77,0,57,0,2,1
"79",78,0,57,0,2,1
"80",79,0,57,0,2,1
"81",80,0,57,0,2,1
"82",81,0,57,0,2,1
"83",82,0,57,0,2,1
"84",83,0,57,0,2,1
"85",84,0,57,0,2,1
"86",85,0,57,0,2,1
"87",86,0,57,0,2,1
"88",87,0,57,0,2,1
"89",88,0,57,0,2,1
"90",89,0,57,0,2,1
"91",90,0,57,0,2,1
"92",91,0,57,0,2,1
"93",92,0,57,0,2,1
"94",93,0,57,0,2,1
"95",94,0,57,0,2,1
"96",95,0,57,0,2,1
"97",96,0,57,0,2,1
"98",97,0,57,0,2,1
"99",98,0,57,0,2,1
"100",99,0,57,0,2,1
"101",100,0,57,0,2,1
"102",101,0,57,0,2,1
