time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,988,2,1,0
2.0,3,987,3,1,0
3.0,5,985,5,2,0
4.0,5,985,5,2,0
5.0,7,983,7,4,0
6.0,9,981,9,5,0
7.0,9,981,9,5,0
8.0,9,981,9,5,0
9.0,12,978,12,7,0
10.0,13,977,13,7,0
11.0,15,974,15,8,0
12.0,17,971,17,8,0
13.0,18,969,18,8,0
14.0,19,967,19,7,1
15.0,21,965,21,9,1
16.0,20,965,20,9,1
17.0,21,963,21,10,2
18.0,21,963,21,10,2
19.0,20,961,20,8,4
20.0,22,957,22,10,5
21.0,24,953,24,10,5
22.0,24,950,24,10,5
23.0,25,945,25,9,7
24.0,28,940,28,10,7
25.0,27,940,27,9,8
26.0,31,936,31,11,8
27.0,38,929,38,14,8
28.0,44,923,44,15,8
29.0,47,916,47,15,10
30.0,54,908,54,18,10
31.0,61,895,61,21,12
32.0,64,889,64,23,12
33.0,72,877,72,26,12
34.0,75,867,75,25,15
35.0,85,857,85,29,15
36.0,105,835,105,33,15
37.0,108,827,108,33,16
38.0,120,809,120,38,17
39.0,133,791,133,39,17
40.0,137,780,137,41,19
41.0,142,764,142,43,22
42.0,147,754,147,42,23
43.0,148,742,148,43,25
44.0,148,731,148,43,28
45.0,145,723,145,39,33
46.0,142,706,142,43,35
47.0,153,685,153,47,38
48.0,149,675,149,48,40
49.0,138,665,138,48,44
50.0,141,651,141,47,48
51.0,142,638,142,49,49
52.0,138,626,138,46,55
53.0,136,618,136,46,56
54.0,134,608,134,43,60
55.0,131,599,131,39,65
56.0,128,591,128,41,65
57.0,119,583,119,39,68
58.0,116,576,116,38,71
59.0,113,572,113,37,72
60.0,103,565,103,32,78
61.0,94,557,94,27,85
62.0,93,546,93,27,88
63.0,86,542,86,23,92
64.0,83,533,83,21,95
65.0,75,530,75,18,98
66.0,72,524,72,17,101
67.0,69,519,69,19,102
68.0,72,510,72,21,103
69.0,72,505,72,22,104
70.0,68,501,68,21,106
71.0,69,493,69,21,107
72.0,62,490,62,19,109
73.0,60,488,60,19,109
74.0,54,485,54,18,110
75.0,51,483,51,16,112
76.0,44,483,44,13,115
77.0,44,481,44,14,115
78.0,40,478,40,13,116
79.0,44,471,44,15,116
80.0,41,469,41,14,118
81.0,33,467,33,12,121
82.0,32,462,32,10,124
83.0,28,462,28,8,126
84.0,25,461,25,7,127
85.0,24,459,24,6,128
86.0,28,455,28,7,128
87.0,29,453,29,7,128
88.0,29,450,29,7,128
89.0,26,448,26,7,128
90.0,26,447,26,7,128
91.0,26,445,26,6,129
92.0,27,440,27,7,129
93.0,27,438,27,5,131
94.0,26,437,26,5,132
95.0,24,436,24,4,133
96.0,21,435,21,3,134
97.0,20,434,20,3,134
98.0,18,433,18,3,134
99.0,17,432,17,3,134
100.0,15,432,15,2,135
