time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,989,1,0,0
2,1,989,1,0,0
3.0,3,987,3,0,0
4.0,3,987,3,0,0
5.0,5,985,5,0,0
6.0,7,983,7,0,0
7.0,10,980,10,0,0
8.0,11,979,11,0,0
9.0,15,975,15,0,0
10.0,17,972,17,0,0
11.0,18,971,18,0,0
12.0,20,969,20,0,0
13.0,20,967,20,1,0
14.0,26,961,26,1,0
15.0,39,946,39,2,0
16.0,41,942,41,2,0
17.0,47,933,47,3,0
18.0,53,926,53,3,0
19.0,62,913,62,3,0
20.0,70,902,70,3,0
21.0,77,894,77,3,0
22.0,86,883,86,3,0
23.0,102,866,102,4,0
24.0,117,845,117,6,0
25.0,116,832,116,7,0
26.0,123,821,123,7,0
27.0,131,804,131,7,1
28.0,138,790,138,8,1
29.0,136,778,136,9,2
30.0,142,761,142,10,2
31.0,140,754,140,9,3
32.0,144,739,144,9,3
33.0,137,730,137,10,3
34.0,129,719,129,10,3
35.0,128,708,128,10,3
36.0,130,695,130,10,3
37.0,130,678,130,9,4
38.0,129,664,129,7,6
39.0,128,654,128,7,7
40.0,123,643,123,7,7
41.0,125,633,125,6,8
42.0,119,623,119,5,9
43.0,128,604,128,4,11
44.0,126,594,126,3,12
45.0,129,580,129,3,12
46.0,123,573,123,3,12
47.0,114,564,114,2,13
48.0,106,558,106,2,13
49.0,106,549,106,2,13
50.0,104,540,104,2,13
51.0,103,531,103,2,13
52.0,99,525,99,2,13
53.0,83,522,83,1,14
54.0,77,518,77,1,14
55.0,66,515,66,1,14
56.0,67,507,67,1,14
57.0,61,503,61,0,15
58.0,60,498,60,0,15
59.0,53,496,53,0,15
60.0,48,492,48,0,15
61.0,41,490,41,1,15
62.0,36,489,36,1,15
63.0,34,488,34,1,15
64.0,31,487,31,1,15
65.0,31,484,31,1,15
66.0,24,483,24,1,15
67.0,21,482,21,1,15
68.0,18,480,18,1,15
69.0,18,478,18,1,15
70.0,15,477,15,1,15
71.0,14,477,14,1,15
72.0,13,477,13,1,15
73.0,12,477,12,1,15
74.0,12,476,12,1,15
75.0,8,476,8,0,16
76.0,8,475,8,0,16
77.0,7,475,7,0,16
78.0,6,474,6,0,16
79.0,6,472,6,0,16
80.0,5,472,5,0,16
81.0,6,471,6,0,16
82.0,6,471,6,0,16
83.0,6,471,6,0,16
84.0,5,471,5,0,16
85.0,5,471,5,0,16
86.0,5,470,5,0,16
87.0,5,470,5,0,16
88.0,5,469,5,0,16
89.0,3,469,3,0,16
90.0,5,467,5,0,16
91.0,4,467,4,0,16
92.0,4,467,4,0,16
93.0,4,467,4,0,16
94.0,4,467,4,0,16
95.0,4,467,4,0,16
96.0,3,467,3,0,16
97.0,3,467,3,0,16
98.0,2,467,2,0,16
99.0,2,467,2,0,16
100.0,0,467,0,0,16
