time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,988,2,0,0
2.0,2,988,2,0,0
3.0,2,988,2,0,0
4.0,2,988,2,0,0
5.0,3,987,3,0,0
6.0,5,985,5,0,0
7.0,5,985,5,0,0
8.0,6,984,6,0,0
9.0,8,982,8,0,0
10.0,8,981,8,0,0
11.0,8,980,8,0,0
12.0,8,980,8,0,0
13.0,12,976,12,0,0
14.0,20,968,20,1,0
15.0,21,966,21,1,0
16.0,24,961,24,2,0
17.0,34,951,34,2,0
18.0,37,947,37,3,0
19.0,47,935,47,5,0
20.0,49,932,49,7,0
21.0,54,926,54,7,0
22.0,63,917,63,9,0
23.0,69,907,69,10,0
24.0,72,897,72,12,0
25.0,80,887,80,12,0
26.0,88,875,88,15,0
27.0,85,868,85,16,0
28.0,88,861,88,16,1
29.0,96,843,96,16,1
30.0,106,831,106,16,2
31.0,110,821,110,17,2
32.0,115,808,115,16,3
33.0,110,802,110,14,5
34.0,115,787,115,13,7
35.0,120,772,120,15,7
36.0,123,758,123,14,9
37.0,133,741,133,15,10
38.0,138,728,138,14,12
39.0,129,719,129,15,12
40.0,129,705,129,14,15
41.0,137,687,137,16,16
42.0,132,678,132,15,17
43.0,134,670,134,17,17
44.0,132,657,132,21,18
45.0,131,644,131,20,19
46.0,130,632,130,22,19
47.0,122,625,122,22,19
48.0,122,612,122,21,20
49.0,124,600,124,19,22
50.0,121,590,121,19,23
51.0,111,583,111,17,25
52.0,105,579,105,16,26
53.0,106,571,106,15,27
54.0,103,564,103,13,29
55.0,94,557,94,10,32
56.0,92,549,92,12,32
57.0,90,542,90,11,34
58.0,79,535,79,9,39
59.0,72,530,72,9,39
60.0,68,523,68,7,41
61.0,67,517,67,8,41
62.0,68,512,68,8,41
63.0,70,502,70,10,41
64.0,62,502,62,9,42
65.0,56,501,56,9,42
66.0,54,497,54,10,42
67.0,51,494,51,10,42
68.0,55,486,55,11,42
69.0,51,485,51,11,42
70.0,44,483,44,9,44
71.0,38,483,38,8,45
72.0,30,483,30,5,48
73.0,22,483,22,5,48
74.0,22,483,22,5,48
75.0,21,482,21,4,49
76.0,18,482,18,4,49
77.0,13,482,13,2,51
78.0,9,479,9,2,51
79.0,11,476,11,3,51
80.0,9,475,9,2,52
81.0,9,475,9,2,52
82.0,8,475,8,1,53
83.0,10,473,10,1,53
84.0,11,472,11,1,53
85.0,10,472,10,1,53
86.0,11,471,11,2,53
87.0,14,468,14,2,53
88.0,12,467,12,2,53
89.0,12,465,12,2,53
90.0,11,465,11,2,53
91.0,11,465,11,2,53
92.0,13,463,13,2,53
93.0,11,462,11,1,54
94.0,11,461,11,1,54
95.0,11,461,11,1,54
96.0,11,461,11,1,54
97.0,8,461,8,1,54
98.0,8,460,8,1,54
99.0,6,460,6,1,54
100.0,5,460,5,0,55
