time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,989,1,0,0
2,1,989,1,0,0
3.0,3,987,3,0,0
4.0,4,986,4,0,0
5.0,4,986,4,0,0
6.0,5,985,5,0,0
7.0,5,985,5,0,0
8.0,7,983,7,0,0
9.0,9,981,9,0,0
10.0,9,980,9,0,0
11.0,12,977,12,0,0
12.0,13,976,13,0,0
13.0,14,973,14,0,0
14.0,17,969,17,1,0
15.0,22,964,22,3,0
16.0,29,956,29,4,0
17.0,34,951,34,5,0
18.0,36,947,36,5,0
19.0,38,943,38,6,0
20.0,45,935,45,7,0
21.0,48,929,48,8,0
22.0,55,921,55,8,0
23.0,62,911,62,9,0
24.0,69,901,69,10,0
25.0,78,889,78,12,0
26.0,81,879,81,14,0
27.0,86,870,86,16,0
28.0,94,857,94,16,1
29.0,105,841,105,17,3
30.0,110,828,110,18,4
31.0,124,808,124,19,5
32.0,130,794,130,21,5
33.0,134,780,134,21,6
34.0,139,765,139,21,7
35.0,152,741,152,22,8
36.0,161,724,161,24,8
37.0,173,704,173,26,9
38.0,172,692,172,25,10
39.0,169,680,169,24,12
40.0,171,665,171,27,14
41.0,164,652,164,28,16
42.0,172,631,172,28,17
43.0,172,615,172,25,20
44.0,163,608,163,25,22
45.0,147,600,147,23,24
46.0,145,585,145,25,26
47.0,137,575,137,24,27
48.0,135,564,135,23,28
49.0,131,555,131,22,30
50.0,130,544,130,22,32
51.0,131,530,131,21,35
52.0,121,520,121,21,35
53.0,110,514,110,21,36
54.0,107,507,107,16,41
55.0,102,501,102,13,44
56.0,98,493,98,12,45
57.0,94,487,94,13,45
58.0,85,483,85,11,47
59.0,78,482,78,11,47
60.0,69,478,69,7,51
61.0,58,477,58,7,51
62.0,51,474,51,8,51
63.0,49,470,49,7,52
64.0,41,469,41,6,54
65.0,36,466,36,5,56
66.0,29,465,29,5,56
67.0,25,463,25,4,57
68.0,23,461,23,5,57
69.0,23,460,23,5,57
70.0,21,458,21,6,57
71.0,19,458,19,5,58
72.0,17,458,17,5,58
73.0,16,455,16,7,58
74.0,17,454,17,8,58
75.0,15,454,15,8,58
76.0,14,453,14,7,59
77.0,14,451,14,7,59
78.0,13,450,13,6,60
79.0,11,450,11,5,61
80.0,10,450,10,5,61
81.0,10,450,10,5,61
82.0,9,450,9,4,62
83.0,8,450,8,4,62
84.0,7,450,7,3,63
85.0,7,450,7,3,63
86.0,6,450,6,3,63
87.0,2,450,2,1,65
88.0,0,450,0,0,66
89.0,1,449,1,0,66
90.0,1,449,1,0,66
91.0,1,449,1,0,66
92.0,1,449,1,0,66
93.0,1,449,1,0,66
94.0,1,449,1,0,66
95.0,1,449,1,0,66
96.0,1,449,1,0,66
97.0,1,449,1,0,66
98.0,1,449,1,0,66
99.0,0,449,0,0,66
100.0,0,449,0,0,66
