time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,989,1,0,0
2.0,2,988,2,0,0
3.0,4,986,4,0,0
4.0,4,986,4,0,0
5.0,6,984,6,0,0
6.0,7,983,7,0,0
7.0,8,982,8,0,0
8.0,8,982,8,0,0
9.0,9,981,9,0,0
10.0,10,979,10,0,0
11.0,11,978,11,0,0
12.0,13,975,13,0,0
13.0,12,974,12,0,0
14.0,14,972,14,1,0
15.0,13,971,13,1,0
16.0,12,971,12,1,0
17.0,12,970,12,1,0
18.0,15,967,15,1,0
19.0,17,964,17,1,0
20.0,24,955,24,1,0
21.0,29,949,29,1,0
22.0,30,945,30,1,0
23.0,33,941,33,2,0
24.0,41,932,41,3,0
25.0,45,927,45,4,0
26.0,53,919,53,7,0
27.0,64,907,64,7,0
28.0,68,899,68,6,1
29.0,78,886,78,8,1
30.0,84,871,84,8,1
31.0,90,859,90,10,1
32.0,102,843,102,14,1
33.0,108,834,108,15,1
34.0,110,824,110,17,1
35.0,120,810,120,19,1
36.0,129,796,129,22,1
37.0,131,781,131,21,2
38.0,137,766,137,20,3
39.0,140,751,140,19,4
40.0,136,737,136,21,7
41.0,144,719,144,22,7
42.0,144,707,144,23,7
43.0,143,698,143,22,9
44.0,147,686,147,24,9
45.0,147,672,147,22,11
46.0,145,659,145,22,15
47.0,138,650,138,22,16
48.0,132,639,132,21,18
49.0,128,626,128,19,20
50.0,120,622,120,17,23
51.0,113,612,113,18,23
52.0,110,604,110,20,23
53.0,112,594,112,22,23
54.0,100,591,100,17,28
55.0,96,580,96,19,29
56.0,92,574,92,19,30
57.0,91,566,91,20,31
58.0,88,557,88,18,33
59.0,83,549,83,20,33
60.0,80,545,80,16,37
61.0,78,537,78,16,38
62.0,75,533,75,16,39
63.0,75,525,75,16,39
64.0,75,521,75,16,40
65.0,68,519,68,15,41
66.0,65,515,65,13,43
67.0,58,514,58,12,45
68.0,55,508,55,12,45
69.0,53,501,53,9,48
70.0,52,497,52,8,49
71.0,44,496,44,6,51
72.0,42,495,42,6,51
73.0,37,490,37,4,53
74.0,35,489,35,4,53
75.0,32,489,32,3,54
76.0,32,484,32,3,55
77.0,35,481,35,3,55
78.0,29,480,29,2,56
79.0,23,479,23,2,56
80.0,20,478,20,2,56
81.0,20,476,20,1,57
82.0,19,476,19,1,57
83.0,15,475,15,1,57
84.0,14,475,14,1,57
85.0,14,475,14,1,57
86.0,10,475,10,1,57
87.0,7,475,7,1,57
88.0,7,474,7,1,57
89.0,6,474,6,1,57
90.0,5,473,5,0,58
91.0,3,473,3,0,58
92.0,3,473,3,0,58
93.0,2,473,2,0,58
94.0,2,473,2,0,58
95.0,2,473,2,0,58
96.0,2,473,2,0,58
97.0,2,473,2,0,58
98.0,1,473,1,0,58
99.0,1,473,1,0,58
100.0,0,473,0,0,58
