time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,989,1,0,0
2,1,989,1,0,0
3.0,2,988,2,1,0
4.0,4,986,4,1,0
5.0,6,984,6,1,0
6.0,12,978,12,1,0
7.0,13,977,13,1,0
8.0,16,974,16,1,0
9.0,20,970,20,1,0
10.0,20,969,20,1,0
11.0,22,967,22,2,0
12.0,23,966,23,2,0
13.0,28,961,28,3,0
14.0,30,957,30,4,0
15.0,39,946,39,6,0
16.0,43,936,43,8,0
17.0,48,929,48,7,1
18.0,48,926,48,9,1
19.0,52,918,52,11,1
20.0,58,911,58,12,1
21.0,70,898,70,15,1
22.0,79,888,79,16,1
23.0,86,877,86,18,1
24.0,100,860,100,21,1
25.0,110,840,110,23,2
26.0,117,825,117,26,2
27.0,122,812,122,26,3
28.0,136,796,136,28,4
29.0,140,784,140,30,6
30.0,146,770,146,31,8
31.0,158,748,158,36,8
32.0,158,737,158,36,10
33.0,172,712,172,39,12
34.0,172,697,172,39,13
35.0,164,685,164,38,16
36.0,169,667,169,39,17
37.0,165,657,165,39,19
38.0,162,644,162,37,22
39.0,162,633,162,35,25
40.0,156,625,156,34,28
41.0,156,607,156,38,29
42.0,155,596,155,39,32
43.0,143,584,143,36,36
44.0,135,575,135,34,39
45.0,130,565,130,30,44
46.0,123,554,123,32,46
47.0,114,550,114,30,51
48.0,111,540,111,32,52
49.0,106,533,106,30,54
50.0,101,530,101,28,56
51.0,93,523,93,28,58
52.0,96,512,96,29,59
53.0,87,509,87,28,60
54.0,80,506,80,26,62
55.0,71,501,71,21,67
56.0,60,501,60,17,71
57.0,61,498,61,16,72
58.0,55,496,55,15,73
59.0,49,494,49,14,74
60.0,48,488,48,11,78
61.0,44,484,44,8,81
62.0,35,481,35,5,84
63.0,36,477,36,6,84
64.0,37,473,37,8,84
65.0,32,471,32,7,86
66.0,31,470,31,5,88
67.0,32,466,32,5,88
68.0,34,462,34,6,88
69.0,33,461,33,6,88
70.0,30,459,30,7,88
71.0,29,456,29,7,88
72.0,27,455,27,7,88
73.0,25,454,25,7,88
74.0,23,453,23,7,89
75.0,25,450,25,8,89
76.0,26,448,26,8,89
77.0,22,447,22,7,90
78.0,19,445,19,7,92
79.0,18,444,18,6,93
80.0,19,442,19,6,93
81.0,16,442,16,6,93
82.0,16,440,16,6,94
83.0,16,439,16,7,94
84.0,15,439,15,6,95
85.0,15,437,15,6,95
86.0,14,436,14,6,95
87.0,14,435,14,6,95
88.0,15,433,15,5,96
89.0,13,433,13,4,97
90.0,12,432,12,4,97
91.0,12,432,12,4,97
92.0,9,432,9,2,99
93.0,10,431,10,2,99
94.0,10,431,10,2,99
95.0,9,430,9,2,99
96.0,7,430,7,1,100
97.0,5,430,5,0,101
98.0,3,430,3,0,101
99.0,4,429,4,0,101
100.0,4,428,4,0,101
