time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,989,1,0,0
2.0,2,988,2,0,0
3.0,3,987,3,0,0
4.0,4,986,4,0,0
5.0,4,986,4,0,0
6.0,5,985,5,0,0
7.0,8,982,8,1,0
8.0,9,981,9,1,0
9.0,11,979,11,2,0
10.0,10,979,10,2,0
11.0,13,976,13,2,0
12.0,15,973,15,3,0
13.0,20,967,20,3,0
14.0,23,963,23,3,0
15.0,26,960,26,3,0
16.0,30,955,30,4,0
17.0,34,949,34,4,0
18.0,40,942,40,7,0
19.0,47,934,47,7,0
20.0,57,924,57,8,0
21.0,69,908,69,9,1
22.0,78,897,78,10,1
23.0,83,885,83,12,2
24.0,97,867,97,16,2
25.0,110,851,110,16,2
26.0,118,838,118,19,3
27.0,131,819,131,20,3
28.0,141,805,141,22,3
29.0,145,793,145,24,3
30.0,144,784,144,24,4
31.0,148,766,148,26,4
32.0,148,753,148,23,7
33.0,147,745,147,24,7
34.0,151,726,151,25,8
35.0,153,706,153,25,10
36.0,158,691,158,25,11
37.0,149,679,149,27,14
38.0,143,669,143,24,18
39.0,154,648,154,27,18
40.0,150,640,150,24,22
41.0,146,627,146,25,23
42.0,139,619,139,23,25
43.0,142,607,142,21,27
44.0,135,596,135,20,28
45.0,123,588,123,20,30
46.0,124,573,124,21,30
47.0,129,560,129,21,31
48.0,127,551,127,20,33
49.0,110,548,110,18,35
50.0,110,540,110,17,36
51.0,105,529,105,12,41
52.0,106,519,106,12,42
53.0,99,511,99,12,45
54.0,96,502,96,12,46
55.0,90,500,90,10,48
56.0,79,497,79,10,48
57.0,71,493,71,13,48
58.0,66,490,66,13,48
59.0,63,488,63,11,50
60.0,55,487,55,10,51
61.0,43,487,43,9,52
62.0,34,486,34,8,53
63.0,33,482,33,8,53
64.0,26,481,26,8,53
65.0,24,481,24,8,53
66.0,21,480,21,7,54
67.0,18,479,18,5,57
68.0,16,477,16,5,58
69.0,15,476,15,5,58
70.0,14,476,14,5,58
71.0,11,476,11,2,61
72.0,10,476,10,2,61
73.0,6,476,6,2,61
74.0,5,476,5,2,61
75.0,6,475,6,2,61
76.0,5,475,5,2,61
77.0,5,475,5,2,61
78.0,4,475,4,2,61
79.0,3,475,3,2,61
80.0,4,474,4,3,61
81.0,3,474,3,2,62
82.0,2,474,2,1,63
83.0,2,474,2,1,63
84.0,2,474,2,1,63
85.0,1,474,1,1,63
86.0,1,474,1,1,63
87.0,1,474,1,1,63
88.0,1,474,1,1,63
89.0,1,474,1,1,63
90.0,1,474,1,1,63
91.0,2,473,2,1,63
92.0,2,473,2,1,63
93.0,3,472,3,2,63
94.0,2,472,2,1,64
95.0,2,472,2,1,64
96.0,2,472,2,1,64
97.0,2,472,2,1,64
98.0,2,472,2,1,64
99.0,2,472,2,1,64
100.0,2,472,2,1,64
