time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,989,1,0,0
2,1,989,1,0,0
3,1,989,1,0,0
4,1,989,1,0,0
5,1,989,1,0,0
6.0,2,988,2,0,0
7.0,2,988,2,0,0
8.0,4,986,4,0,0
9.0,4,986,4,0,0
10.0,4,985,4,1,0
11.0,5,984,5,1,0
12.0,7,982,7,1,0
13.0,7,982,7,1,0
14.0,9,980,9,1,0
15.0,10,979,10,1,0
16.0,10,978,10,1,0
17.0,12,976,12,2,0
18.0,12,974,12,2,0
19.0,13,973,13,2,0
20.0,17,969,17,3,0
21.0,17,968,17,4,0
22.0,16,967,16,4,0
23.0,17,966,17,4,0
24.0,15,965,15,4,1
25.0,19,960,19,5,1
26.0,20,958,20,5,1
27.0,22,955,22,7,1
28.0,22,953,22,7,1
29.0,26,948,26,8,1
30.0,28,943,28,8,1
31.0,36,934,36,7,2
32.0,42,927,42,11,2
33.0,44,924,44,12,2
34.0,52,915,52,11,3
35.0,53,909,53,10,4
36.0,52,908,52,10,4
37.0,61,898,61,11,4
38.0,63,893,63,10,5
39.0,71,880,71,11,6
40.0,77,869,77,11,6
41.0,78,857,78,10,8
42.0,85,847,85,11,8
43.0,90,839,90,11,9
44.0,89,831,89,12,9
45.0,91,823,91,14,9
46.0,92,817,92,10,13
47.0,90,809,90,11,14
48.0,95,799,95,15,14
49.0,97,786,97,18,14
50.0,98,774,98,19,14
51.0,101,759,101,19,15
52.0,102,749,102,21,15
53.0,104,738,104,21,17
54.0,105,730,105,21,17
55.0,103,725,103,21,18
56.0,104,717,104,20,19
57.0,107,707,107,20,20
58.0,107,700,107,19,21
59.0,105,690,105,19,23
60.0,104,680,104,19,23
61.0,94,674,94,18,25
62.0,90,666,90,16,29
63.0,87,657,87,14,32
64.0,88,647,88,14,33
65.0,89,641,89,14,34
66.0,86,634,86,12,36
67.0,81,628,81,11,38
68.0,77,625,77,11,38
69.0,78,615,78,11,39
70.0,71,612,71,11,39
71.0,67,610,67,11,40
72.0,64,607,64,11,40
73.0,57,604,57,10,42
74.0,48,604,48,10,42
75.0,45,601,45,10,43
76.0,39,598,39,8,45
77.0,36,595,36,7,46
78.0,38,589,38,7,47
79.0,29,588,29,6,48
80.0,26,588,26,6,48
81.0,26,586,26,5,49
82.0,24,585,24,5,49
83.0,24,582,24,4,50
84.0,25,581,25,4,50
85.0,26,577,26,3,51
86.0,24,576,24,3,51
87.0,20,576,20,2,52
88.0,17,574,17,2,52
89.0,17,572,17,2,53
90.0,18,571,18,2,53
91.0,17,570,17,2,53
92.0,15,570,15,1,54
93.0,13,569,13,1,54
94.0,12,569,12,1,54
95.0,8,569,8,1,54
96.0,8,568,8,1,54
97.0,8,568,8,1,54
98.0,6,568,6,1,54
99.0,5,568,5,1,54
100.0,4,568,4,1,54
