time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,98,2,0,0
2.0,12,88,12,0,0
3.0,27,73,27,1,0
4.0,38,62,38,4,0
5.0,49,51,49,7,0
6.0,61,39,61,11,0
7.0,71,29,71,14,0
8.0,80,20,80,16,0
9.0,88,12,88,18,0
10.0,92,7,92,20,0
11.0,94,4,94,21,0
12.0,84,4,84,21,0
13.0,71,2,71,20,1
14.0,61,1,61,17,4
