time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,98,2,0,0
2.0,5,95,5,2,0
3.0,9,91,9,4,0
4.0,14,86,14,8,0
5.0,23,77,23,9,0
6.0,33,67,33,12,0
7.0,43,57,43,16,0
8.0,57,43,57,20,0
9.0,71,29,71,22,0
10.0,78,21,78,24,0
11.0,81,17,81,27,0
12.0,85,10,85,28,2
13.0,84,7,84,27,4
14.0,82,4,82,23,8
