time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,899,1,0,0
2,1,899,1,0,0
3.0,3,897,3,0,0
4.0,3,897,3,0,0
5.0,3,897,3,0,0
6.0,5,895,5,0,0
7.0,6,894,6,0,0
8.0,8,892,8,1,0
9.0,10,890,10,1,0
10.0,9,890,9,1,0
11.0,9,890,9,1,0
12.0,11,888,11,1,0
13.0,11,886,11,1,0
14.0,12,885,12,1,0
15.0,14,883,14,1,0
16.0,16,879,16,1,0
17.0,18,876,18,1,0
18.0,20,873,20,1,0
19.0,20,871,20,1,0
20.0,21,870,21,1,0
21.0,24,867,24,1,0
22.0,26,862,26,0,1
23.0,30,856,30,0,1
24.0,34,851,34,0,1
25.0,34,849,34,0,1
26.0,34,845,34,0,1
27.0,39,837,39,0,1
28.0,48,825,48,1,1
29.0,60,811,60,2,1
30.0,66,804,66,2,1
31.0,79,788,79,2,1
32.0,92,770,92,4,1
33.0,98,758,98,4,1
34.0,115,736,115,5,1
35.0,123,726,123,6,1
36.0,143,702,143,7,1
37.0,152,685,152,8,1
38.0,162,664,162,9,1
39.0,164,649,164,10,1
40.0,175,631,175,11,1
41.0,175,615,175,11,1
42.0,172,601,172,12,2
43.0,170,590,170,11,3
44.0,164,575,164,12,3
45.0,181,549,181,12,3
46.0,172,533,172,10,5
47.0,167,522,167,10,5
48.0,161,507,161,9,6
49.0,158,495,158,9,7
50.0,154,481,154,11,8
51.0,149,469,149,10,9
52.0,149,456,149,9,10
53.0,147,446,147,8,11
54.0,145,433,145,9,12
55.0,128,424,128,9,12
56.0,119,415,119,7,14
57.0,117,406,117,7,14
58.0,110,397,110,6,15
59.0,110,386,110,6,15
60.0,111,374,111,7,15
61.0,106,367,106,7,15
62.0,100,360,100,7,15
63.0,100,349,100,6,16
64.0,93,342,93,4,19
65.0,88,338,88,4,19
66.0,82,335,82,4,19
67.0,78,330,78,4,19
68.0,71,326,71,2,21
69.0,67,319,67,3,21
70.0,61,314,61,3,21
71.0,59,309,59,3,21
72.0,53,308,53,3,21
73.0,46,304,46,3,21
74.0,41,302,41,2,22
75.0,38,301,38,2,22
76.0,37,299,37,2,22
77.0,35,296,35,2,22
78.0,35,291,35,1,23
79.0,30,290,30,1,23
80.0,26,289,26,1,23
81.0,23,287,23,1,23
82.0,23,286,23,1,23
83.0,21,283,21,0,24
84.0,21,281,21,0,24
85.0,21,280,21,0,24
86.0,21,278,21,0,24
87.0,19,277,19,0,24
88.0,16,275,16,0,24
89.0,15,275,15,0,24
90.0,14,275,14,0,24
91.0,12,275,12,0,24
92.0,12,274,12,0,24
93.0,9,274,9,0,24
94.0,7,274,7,0,24
95.0,7,273,7,0,24
96.0,5,273,5,0,24
97.0,4,273,4,0,24
98.0,2,273,2,0,24
99.0,4,271,4,0,24
100.0,4,271,4,0,24
