time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,899,1,0,0
2,1,899,1,0,0
3,1,899,1,0,0
4.0,5,895,5,0,0
5.0,5,895,5,0,0
6.0,5,895,5,0,0
7.0,5,895,5,0,0
8.0,6,894,6,0,0
9.0,6,894,6,0,0
10.0,5,894,5,0,0
11.0,5,894,5,0,0
12.0,6,893,6,0,0
13.0,6,893,6,0,0
14.0,3,892,3,0,0
15.0,4,891,4,0,0
16.0,5,890,5,0,0
17.0,9,886,9,0,0
18.0,10,884,10,0,0
19.0,12,882,12,0,0
20.0,12,882,12,0,0
21.0,15,879,15,0,0
22.0,15,878,15,0,0
23.0,21,872,21,0,0
24.0,24,868,24,0,0
25.0,25,866,25,0,0
26.0,28,862,28,2,0
27.0,26,860,26,2,0
28.0,30,854,30,2,0
29.0,29,853,29,2,0
30.0,36,846,36,2,0
31.0,40,839,40,2,0
32.0,52,826,52,3,0
33.0,57,815,57,4,0
34.0,59,809,59,5,0
35.0,67,799,67,5,0
36.0,76,788,76,7,0
37.0,89,773,89,8,0
38.0,94,762,94,9,0
39.0,112,743,112,9,0
40.0,115,731,115,9,2
41.0,124,715,124,9,2
42.0,133,694,133,12,2
43.0,148,669,148,16,2
44.0,161,651,161,17,2
45.0,178,624,178,23,2
46.0,185,607,185,23,3
47.0,183,594,183,23,4
48.0,199,567,199,23,5
49.0,201,546,201,26,5
50.0,211,524,211,25,7
51.0,208,510,208,24,8
52.0,209,490,209,25,9
53.0,203,475,203,26,9
54.0,198,461,198,25,11
55.0,190,448,190,27,11
56.0,185,434,185,24,14
57.0,178,425,178,21,18
58.0,162,414,162,21,19
59.0,146,406,146,17,25
60.0,132,398,132,16,26
61.0,126,389,126,16,27
62.0,113,383,113,15,28
63.0,106,373,106,12,31
64.0,101,364,101,11,32
65.0,95,359,95,11,32
66.0,87,351,87,10,34
67.0,83,346,83,9,35
68.0,75,343,75,8,36
69.0,71,339,71,6,38
70.0,67,335,67,7,38
71.0,61,332,61,6,39
72.0,59,327,59,5,40
73.0,49,325,49,4,42
74.0,45,320,45,4,42
75.0,42,317,42,3,43
76.0,36,316,36,3,43
77.0,33,314,33,3,43
78.0,31,313,31,3,43
79.0,28,312,28,4,43
80.0,28,308,28,3,44
81.0,26,307,26,3,44
82.0,22,306,22,4,44
83.0,23,304,23,4,44
84.0,18,303,18,3,45
85.0,18,300,18,3,45
86.0,17,300,17,3,45
87.0,14,300,14,2,46
88.0,14,299,14,2,46
89.0,14,299,14,2,46
90.0,11,298,11,2,46
91.0,10,298,10,2,46
92.0,11,297,11,2,46
93.0,8,297,8,1,47
94.0,8,296,8,1,47
95.0,5,296,5,1,47
96.0,5,295,5,0,48
97.0,6,294,6,0,48
98.0,5,294,5,0,48
99.0,6,293,6,0,48
100.0,5,293,5,0,48
