time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,899,1,0,0
2.0,2,898,2,0,0
3.0,2,898,2,0,0
4.0,2,898,2,0,0
5.0,2,898,2,0,0
6.0,4,896,4,1,0
7.0,5,895,5,1,0
8.0,6,894,6,1,0
9.0,6,894,6,1,0
10.0,5,894,5,1,0
11.0,6,893,6,2,0
12.0,6,892,6,2,0
13.0,6,892,6,2,0
14.0,7,891,7,2,0
15.0,7,891,7,2,0
16.0,7,890,7,2,0
17.0,6,890,6,2,0
18.0,5,890,5,2,0
19.0,7,888,7,3,0
20.0,7,887,7,2,1
21.0,10,884,10,2,1
22.0,10,883,10,2,1
23.0,12,881,12,2,1
24.0,12,880,12,2,1
25.0,12,879,12,1,2
26.0,17,873,17,1,2
27.0,21,869,21,1,2
28.0,24,866,24,2,2
29.0,27,862,27,2,2
30.0,30,858,30,3,2
31.0,29,856,29,3,2
32.0,37,847,37,4,2
33.0,36,845,36,3,3
34.0,43,837,43,4,3
35.0,48,831,48,5,3
36.0,48,825,48,5,3
37.0,49,820,49,5,3
38.0,52,815,52,6,3
39.0,59,804,59,7,3
40.0,69,791,69,7,3
41.0,86,772,86,10,3
42.0,90,759,90,11,4
43.0,106,741,106,15,4
44.0,114,725,114,15,5
45.0,122,712,122,16,5
46.0,127,700,127,15,6
47.0,140,682,140,19,6
48.0,154,663,154,19,7
49.0,163,643,163,23,8
50.0,169,624,169,24,8
51.0,171,606,171,26,8
52.0,179,586,179,25,9
53.0,179,571,179,26,10
54.0,185,550,185,29,10
55.0,188,532,188,30,13
56.0,189,517,189,29,15
57.0,183,505,183,26,19
58.0,173,496,173,25,20
59.0,170,483,170,24,21
60.0,166,469,166,24,21
61.0,156,459,156,20,25
62.0,148,446,148,19,26
63.0,138,438,138,15,31
64.0,124,433,124,14,32
65.0,122,419,122,15,34
66.0,117,410,117,17,34
67.0,113,401,113,17,36
68.0,113,389,113,15,39
69.0,105,380,105,14,43
70.0,98,372,98,14,44
71.0,94,365,94,14,45
72.0,89,357,89,14,45
73.0,92,347,92,16,45
74.0,93,341,93,16,45
75.0,88,335,88,18,45
76.0,86,330,86,18,45
77.0,81,327,81,18,46
78.0,78,319,78,18,46
79.0,76,312,76,15,49
80.0,70,309,70,13,51
81.0,67,304,67,12,53
82.0,64,298,64,12,54
83.0,56,295,56,10,57
84.0,52,292,52,10,58
85.0,52,287,52,11,59
86.0,50,284,50,11,59
87.0,50,280,50,10,61
88.0,44,278,44,10,61
89.0,36,277,36,8,63
90.0,36,274,36,8,63
91.0,34,271,34,7,64
92.0,31,269,31,7,64
93.0,33,265,33,7,64
94.0,31,265,31,7,64
95.0,27,265,27,6,65
96.0,24,264,24,5,66
97.0,21,263,21,4,67
98.0,19,262,19,4,68
99.0,16,262,16,2,70
100.0,13,262,13,2,70
