time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,899,1,0,0
2,1,899,1,0,0
3,1,899,1,0,0
4,1,899,1,0,0
5.0,2,898,2,0,0
6.0,4,896,4,0,0
7.0,4,896,4,0,0
8.0,4,896,4,0,0
9.0,6,894,6,0,0
10.0,6,893,6,1,0
11.0,6,893,6,1,0
12.0,6,893,6,1,0
13.0,7,892,7,1,0
14.0,7,892,7,1,0
15.0,6,892,6,1,0
16.0,5,891,5,1,0
17.0,6,890,6,1,0
18.0,9,887,9,1,0
19.0,10,884,10,2,0
20.0,13,881,13,2,0
21.0,13,881,13,2,0
22.0,14,880,14,2,0
23.0,13,880,13,2,0
24.0,12,880,12,1,1
25.0,13,879,13,1,1
26.0,13,878,13,1,1
27.0,13,877,13,1,1
28.0,11,876,11,1,1
29.0,11,874,11,1,1
30.0,9,873,9,1,1
31.0,13,869,13,1,1
32.0,13,868,13,1,1
33.0,15,865,15,0,2
34.0,19,861,19,0,2
35.0,18,861,18,0,2
36.0,21,857,21,0,2
37.0,23,854,23,1,2
38.0,26,850,26,3,2
39.0,26,848,26,3,2
40.0,28,845,28,4,2
41.0,30,839,30,5,2
42.0,35,833,35,5,2
43.0,41,824,41,6,2
44.0,46,815,46,6,2
45.0,53,808,53,8,2
46.0,58,799,58,9,2
47.0,74,781,74,10,2
48.0,77,776,77,10,2
49.0,79,772,79,10,2
50.0,92,757,92,11,2
51.0,104,739,104,10,3
52.0,112,723,112,9,5
53.0,116,711,116,10,5
54.0,126,691,126,13,6
55.0,129,682,129,12,7
56.0,146,657,146,13,7
57.0,142,643,142,12,8
58.0,154,626,154,14,8
59.0,169,605,169,15,10
60.0,168,591,168,15,11
61.0,178,562,178,18,12
62.0,188,537,188,18,12
63.0,192,522,192,18,12
64.0,195,502,195,19,13
65.0,198,490,198,22,13
66.0,188,475,188,24,14
67.0,186,462,186,24,15
68.0,179,450,179,20,19
69.0,173,438,173,21,19
70.0,168,429,168,20,20
71.0,156,416,156,21,20
72.0,138,407,138,19,22
73.0,127,400,127,17,25
74.0,111,397,111,16,26
75.0,107,388,107,12,30
76.0,104,379,104,12,30
77.0,97,374,97,13,30
78.0,85,372,85,11,32
79.0,76,367,76,8,35
80.0,69,362,69,6,38
81.0,61,357,61,6,39
82.0,54,355,54,6,39
83.0,52,350,52,6,40
84.0,52,347,52,6,40
85.0,47,342,47,5,41
86.0,39,341,39,5,41
87.0,36,339,36,4,42
88.0,35,338,35,4,42
89.0,32,336,32,4,42
90.0,28,336,28,4,42
91.0,27,332,27,3,43
92.0,26,331,26,3,43
93.0,22,331,22,3,43
94.0,20,329,20,2,44
95.0,14,329,14,1,45
96.0,15,327,15,1,45
97.0,14,325,14,1,46
98.0,13,325,13,1,46
99.0,11,325,11,1,46
100.0,12,324,12,1,46
