time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,949,1,0,0
2,1,949,1,0,0
3,1,949,1,0,0
4,1,949,1,0,0
5.0,2,948,2,0,0
6.0,2,948,2,0,0
7.0,3,947,3,0,0
8.0,6,944,6,0,0
9.0,7,943,7,0,0
10.0,8,941,8,0,0
11.0,10,939,10,0,0
12.0,12,937,12,0,0
13.0,16,933,16,0,0
14.0,20,929,20,0,0
15.0,21,927,21,0,0
16.0,30,918,30,0,0
17.0,33,914,33,0,0
18.0,38,906,38,0,0
19.0,40,903,40,0,0
20.0,49,892,49,0,0
21.0,53,886,53,0,0
22.0,60,877,60,0,0
23.0,69,864,69,0,0
24.0,75,854,75,0,0
25.0,88,839,88,0,0
26.0,92,826,92,0,0
27.0,105,809,105,0,0
28.0,125,781,125,0,0
29.0,154,749,154,0,0
30.0,165,727,165,0,0
31.0,188,698,188,0,0
32.0,208,669,208,0,0
33.0,221,643,221,0,0
34.0,247,607,247,0,0
35.0,271,568,271,0,0
36.0,291,535,291,0,0
37.0,318,491,318,0,0
38.0,332,449,332,0,0
39.0,333,416,333,0,0
40.0,346,381,346,0,0
41.0,339,359,339,0,0
42.0,329,340,329,0,0
43.0,328,315,328,0,0
44.0,308,299,308,0,0
45.0,288,280,288,0,0
46.0,265,270,265,0,0
47.0,232,259,232,0,0
48.0,201,248,201,0,0
49.0,177,239,177,0,0
50.0,148,233,148,0,0
51.0,131,228,131,0,0
52.0,118,222,118,0,0
53.0,95,220,95,0,0
54.0,82,217,82,0,0
55.0,67,213,67,0,0
56.0,60,210,60,0,0
57.0,52,207,52,0,0
58.0,44,204,44,0,0
59.0,37,202,37,0,0
60.0,31,202,31,0,0
61.0,27,201,27,0,0
62.0,21,201,21,0,0
63.0,19,201,19,0,0
64.0,16,201,16,0,0
65.0,13,200,13,0,0
66.0,10,200,10,0,0
67.0,7,200,7,0,0
68.0,4,200,4,0,0
69.0,2,200,2,0,0
70.0,2,200,2,0,0
71.0,1,200,1,0,0
72.0,1,200,1,0,0
73.0,2,199,2,0,0
74.0,2,199,2,0,0
75.0,3,197,3,0,0
76.0,3,197,3,0,0
77.0,3,197,3,0,0
78.0,3,197,3,0,0
79.0,3,197,3,0,0
80.0,3,197,3,0,0
81.0,3,197,3,0,0
82.0,3,197,3,0,0
83.0,2,197,2,0,0
84.0,2,197,2,0,0
85.0,0,197,0,0,0
86.0,0,197,0,0,0
87.0,0,197,0,0,0
88.0,0,197,0,0,0
89.0,0,197,0,0,0
90.0,0,197,0,0,0
91.0,0,197,0,0,0
92.0,1,197,1,0,0
93.0,1,197,1,0,0
94.0,1,197,1,0,0
95.0,1,197,1,0,0
96.0,1,197,1,0,0
97.0,1,197,1,0,0
98.0,1,197,1,0,0
99.0,1,197,1,0,0
100.0,1,197,1,0,0
