time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,949,1,1,0
2,1,949,1,1,0
3,1,949,1,1,0
4,1,949,1,1,0
5,1,949,1,1,0
6,1,949,1,1,0
7.0,2,948,2,1,0
8.0,3,947,3,1,0
9.0,4,946,4,1,0
10.0,5,945,5,1,0
11.0,6,944,6,1,0
12.0,7,943,7,1,0
13.0,8,942,8,1,0
14.0,7,942,7,0,1
15.0,8,941,8,0,1
16.0,11,938,11,1,1
17.0,14,934,14,1,1
18.0,17,930,17,2,1
19.0,18,928,18,3,1
20.0,22,923,22,3,1
21.0,28,916,28,6,1
22.0,28,915,28,6,1
23.0,30,912,30,8,1
24.0,32,910,32,8,1
25.0,37,904,37,8,1
26.0,38,901,38,11,1
27.0,43,892,43,15,1
28.0,49,883,49,16,1
29.0,59,872,59,17,1
30.0,65,860,65,17,2
31.0,79,842,79,22,2
32.0,93,826,93,24,3
33.0,105,812,105,25,4
34.0,126,789,126,28,4
35.0,148,758,148,36,7
36.0,181,725,181,41,7
37.0,200,699,200,44,9
38.0,236,655,236,55,9
39.0,262,619,262,68,9
40.0,278,589,278,70,12
41.0,300,550,300,75,16
42.0,324,512,324,84,17
43.0,353,470,353,90,18
44.0,370,432,370,92,19
45.0,375,402,375,93,24
46.0,370,376,370,94,27
47.0,371,352,371,95,29
48.0,369,318,369,98,32
49.0,363,290,363,93,43
50.0,348,275,348,91,48
51.0,324,264,324,89,53
52.0,303,246,303,78,64
53.0,267,234,267,68,77
54.0,240,221,240,64,82
55.0,222,206,222,57,91
56.0,204,192,204,53,101
57.0,182,186,182,48,108
58.0,155,182,155,46,111
59.0,134,175,134,41,117
60.0,123,170,123,37,121
61.0,115,167,115,35,124
62.0,94,164,94,29,130
63.0,84,159,84,24,136
64.0,70,158,70,22,139
65.0,56,156,56,20,142
66.0,49,155,49,20,142
67.0,46,151,46,19,145
68.0,43,150,43,18,146
69.0,36,149,36,16,148
70.0,26,148,26,10,154
71.0,23,147,23,8,156
72.0,19,147,19,7,157
73.0,15,146,15,6,158
74.0,15,146,15,6,158
75.0,14,145,14,5,159
76.0,13,145,13,5,159
77.0,12,143,12,4,160
78.0,11,142,11,3,161
79.0,9,142,9,2,162
80.0,8,142,8,2,162
81.0,5,142,5,0,164
82.0,5,142,5,0,164
83.0,4,142,4,0,164
84.0,5,142,5,0,164
85.0,4,142,4,0,164
86.0,4,142,4,0,164
87.0,2,142,2,0,164
88.0,1,142,1,0,164
89.0,1,142,1,0,164
90.0,1,142,1,0,164
91.0,1,142,1,0,164
92.0,1,142,1,0,164
93.0,1,142,1,0,164
94.0,0,142,0,0,164
95.0,0,142,0,0,164
96.0,0,142,0,0,164
97.0,0,142,0,0,164
98.0,0,142,0,0,164
99.0,0,142,0,0,164
100.0,0,142,0,0,164
