time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,949,1,0,0
2,1,949,1,0,0
3,1,949,1,0,0
4.0,2,948,2,0,0
5.0,2,948,2,0,0
6.0,2,948,2,0,0
7.0,3,947,3,0,0
8.0,6,944,6,0,0
9.0,10,940,10,1,0
10.0,11,938,11,1,0
11.0,12,937,12,1,0
12.0,13,936,13,1,0
13.0,18,931,18,1,0
14.0,26,922,26,2,0
15.0,33,915,33,2,0
16.0,41,907,41,2,0
17.0,51,896,51,2,0
18.0,60,884,60,3,0
19.0,72,869,72,4,0
20.0,92,847,92,5,0
21.0,111,827,111,6,0
22.0,135,802,135,7,0
23.0,153,778,153,7,1
24.0,170,753,170,8,1
25.0,186,730,186,9,1
26.0,211,697,211,13,1
27.0,225,672,225,14,1
28.0,251,634,251,14,2
29.0,276,595,276,14,2
30.0,304,546,304,18,2
31.0,324,507,324,24,2
32.0,326,480,326,25,3
33.0,335,447,335,28,4
34.0,335,422,335,27,5
35.0,338,396,338,30,6
36.0,337,367,337,31,7
37.0,331,348,331,32,8
38.0,315,326,315,32,9
39.0,289,312,289,31,10
40.0,254,298,254,27,14
41.0,240,278,240,27,15
42.0,231,261,231,26,16
43.0,210,253,210,26,16
44.0,190,244,190,22,20
45.0,167,239,167,17,26
46.0,145,232,145,15,28
47.0,132,224,132,12,32
48.0,113,222,113,12,32
49.0,100,217,100,9,36
50.0,91,210,91,8,38
51.0,74,206,74,6,40
52.0,61,201,61,5,41
53.0,53,201,53,5,41
54.0,48,197,48,5,41
55.0,44,196,44,4,42
56.0,38,195,38,4,42
57.0,33,193,33,4,42
58.0,33,191,33,4,42
59.0,30,189,30,3,43
60.0,25,188,25,3,43
61.0,20,188,20,2,44
62.0,15,188,15,2,44
63.0,14,188,14,1,45
64.0,9,188,9,0,46
65.0,8,188,8,0,46
66.0,7,188,7,0,46
67.0,5,188,5,0,46
68.0,4,188,4,0,46
69.0,2,188,2,0,46
70.0,2,187,2,0,46
71.0,2,187,2,0,46
72.0,2,187,2,0,46
73.0,2,187,2,0,46
74.0,2,187,2,0,46
75.0,2,187,2,0,46
76.0,2,187,2,0,46
77.0,2,187,2,0,46
78.0,1,187,1,0,46
79.0,1,187,1,0,46
80.0,0,187,0,0,46
81.0,0,187,0,0,46
82.0,0,187,0,0,46
83.0,0,187,0,0,46
84.0,0,187,0,0,46
85.0,0,187,0,0,46
86.0,0,187,0,0,46
87.0,0,187,0,0,46
88.0,0,187,0,0,46
89.0,0,187,0,0,46
90.0,0,187,0,0,46
91.0,0,187,0,0,46
92.0,0,187,0,0,46
93.0,0,187,0,0,46
94.0,0,187,0,0,46
95.0,0,187,0,0,46
96.0,0,187,0,0,46
97.0,0,187,0,0,46
98.0,0,187,0,0,46
99.0,0,187,0,0,46
100.0,0,187,0,0,46
