time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,949,1,0,0
2,1,949,1,0,0
3,1,949,1,0,0
4,1,949,1,0,0
5,1,949,1,0,0
6,1,949,1,0,0
7,1,949,1,0,0
8,1,949,1,0,0
9,1,949,1,0,0
10,0,949,0,0,0
11,0,949,0,0,0
12.0,1,948,1,0,0
13.0,2,947,2,0,0
14.0,4,945,4,0,0
15.0,4,945,4,0,0
16.0,5,944,5,0,0
17.0,5,944,5,0,0
18.0,9,940,9,0,0
19.0,16,933,16,1,0
20.0,19,930,19,2,0
21.0,22,927,22,2,0
22.0,26,922,26,2,0
23.0,33,914,33,4,0
24.0,37,908,37,4,0
25.0,41,904,41,4,0
26.0,50,894,50,5,0
27.0,65,879,65,7,0
28.0,78,862,78,8,0
29.0,85,849,85,8,0
30.0,102,830,102,10,0
31.0,123,806,123,15,0
32.0,137,787,137,17,0
33.0,150,767,150,17,1
34.0,168,742,168,19,2
35.0,187,719,187,19,2
36.0,210,687,210,25,2
37.0,229,653,229,28,4
38.0,252,614,252,33,4
39.0,268,585,268,33,4
40.0,278,557,278,37,5
41.0,278,536,278,36,7
42.0,289,507,289,38,8
43.0,298,479,298,40,8
44.0,299,454,299,39,10
45.0,290,435,290,36,15
46.0,292,405,292,40,17
47.0,281,386,281,39,18
48.0,261,369,261,38,21
49.0,246,355,246,38,21
50.0,235,337,235,36,27
51.0,223,324,223,31,32
52.0,200,316,200,26,37
53.0,186,304,186,28,37
54.0,174,287,174,24,42
55.0,161,282,161,23,43
56.0,146,270,146,22,46
57.0,137,258,137,21,48
58.0,127,252,127,21,49
59.0,122,241,122,20,51
60.0,108,235,108,15,57
61.0,102,228,102,16,57
62.0,94,226,94,15,59
63.0,88,222,88,15,59
64.0,75,215,75,13,63
65.0,76,209,76,13,63
66.0,68,207,68,13,63
67.0,55,207,55,11,65
68.0,50,206,50,10,66
69.0,42,204,42,10,66
70.0,35,204,35,8,68
71.0,28,204,28,7,69
72.0,28,202,28,6,70
73.0,24,201,24,6,71
74.0,18,201,18,5,72
75.0,12,200,12,4,73
76.0,9,200,9,3,74
77.0,10,199,10,3,74
78.0,7,199,7,1,76
79.0,5,199,5,1,76
80.0,5,199,5,1,76
81.0,5,199,5,1,76
82.0,3,199,3,1,76
83.0,4,198,4,1,76
84.0,4,198,4,1,76
85.0,3,198,3,1,76
86.0,3,198,3,1,76
87.0,1,198,1,0,77
88.0,1,198,1,0,77
89.0,1,198,1,0,77
90.0,1,198,1,0,77
91.0,1,198,1,0,77
92.0,1,198,1,0,77
93.0,0,198,0,0,77
94.0,0,198,0,0,77
95.0,0,198,0,0,77
96.0,0,198,0,0,77
97.0,0,198,0,0,77
98.0,0,198,0,0,77
99.0,0,198,0,0,77
100.0,0,198,0,0,77
