time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,948,2,0,0
2.0,2,948,2,0,0
3.0,3,947,3,0,0
4.0,4,946,4,0,0
5.0,6,944,6,1,0
6.0,6,944,6,1,0
7.0,6,944,6,1,0
8.0,8,942,8,1,0
9.0,13,937,13,1,0
10.0,15,934,15,1,0
11.0,15,933,15,1,0
12.0,18,930,18,2,0
13.0,21,926,21,3,0
14.0,26,920,26,4,0
15.0,35,910,35,5,0
16.0,37,908,37,5,0
17.0,46,899,46,6,0
18.0,61,882,61,7,0
19.0,71,866,71,8,1
20.0,92,842,92,13,1
21.0,110,823,110,14,1
22.0,131,800,131,19,1
23.0,145,783,145,23,1
24.0,178,745,178,26,1
25.0,206,708,206,30,1
26.0,247,664,247,33,2
27.0,282,620,282,39,3
28.0,309,576,309,44,4
29.0,337,533,337,48,5
30.0,358,493,358,54,5
31.0,372,460,372,58,6
32.0,398,415,398,66,7
33.0,429,369,429,71,9
34.0,412,346,412,69,14
35.0,393,331,393,71,15
36.0,379,300,379,71,20
37.0,363,275,363,71,24
38.0,339,258,339,69,27
39.0,323,232,323,68,31
40.0,299,218,299,68,35
41.0,273,209,273,61,42
42.0,243,197,243,55,48
43.0,209,187,209,50,53
44.0,191,179,191,46,59
45.0,180,173,180,41,64
46.0,146,172,146,32,73
47.0,124,166,124,26,80
48.0,111,160,111,25,83
49.0,86,159,86,22,86
50.0,74,156,74,17,91
51.0,61,156,61,13,95
52.0,48,156,48,12,96
53.0,39,152,39,9,99
54.0,29,152,29,5,103
55.0,23,152,23,5,103
56.0,24,150,24,5,103
57.0,21,148,21,5,103
58.0,16,147,16,3,105
59.0,15,147,15,3,105
60.0,13,146,13,3,105
61.0,13,145,13,3,106
62.0,12,144,12,1,108
63.0,8,144,8,1,108
64.0,8,144,8,1,108
65.0,8,144,8,1,108
66.0,7,143,7,1,108
67.0,5,143,5,1,108
68.0,4,143,4,1,108
69.0,4,143,4,1,108
70.0,3,143,3,1,108
71.0,4,142,4,1,108
72.0,3,142,3,1,108
73.0,3,142,3,1,108
74.0,3,142,3,1,108
75.0,2,142,2,0,109
76.0,1,142,1,0,109
77.0,1,142,1,0,109
78.0,1,142,1,0,109
79.0,1,142,1,0,109
80.0,2,142,2,0,109
81.0,1,142,1,0,109
82.0,1,142,1,0,109
83.0,1,142,1,0,109
84.0,1,142,1,0,109
85.0,1,142,1,0,109
86.0,1,142,1,0,109
87.0,1,142,1,0,109
88.0,1,142,1,0,109
89.0,1,142,1,0,109
90.0,0,142,0,0,109
91.0,0,142,0,0,109
92.0,0,142,0,0,109
93.0,0,142,0,0,109
94.0,0,142,0,0,109
95.0,0,142,0,0,109
96.0,0,142,0,0,109
97.0,0,142,0,0,109
98.0,0,142,0,0,109
99.0,0,142,0,0,109
100.0,0,142,0,0,109
