time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,949,1,1,0
2,1,949,1,1,0
3,1,949,1,1,0
4,1,949,1,1,0
5,1,949,1,1,0
6,1,949,1,1,0
7,1,949,1,1,0
8,1,949,1,1,0
9,1,949,1,1,0
10,1,949,1,1,0
11.0,2,948,2,1,0
12.0,4,946,4,1,0
13.0,6,944,6,1,0
14.0,7,942,7,1,1
15.0,11,938,11,2,1
16.0,17,932,17,3,1
17.0,23,926,23,4,1
18.0,27,922,27,4,1
19.0,32,917,32,4,1
20.0,44,905,44,7,1
21.0,57,891,57,12,1
22.0,64,882,64,15,1
23.0,79,865,79,20,1
24.0,100,843,100,23,1
25.0,112,828,112,24,1
26.0,126,809,126,27,1
27.0,158,772,158,32,1
28.0,188,737,188,38,2
29.0,228,691,228,44,3
30.0,266,643,266,55,4
31.0,299,600,299,61,5
32.0,333,560,333,69,5
33.0,356,525,356,70,5
34.0,368,491,368,75,8
35.0,391,449,391,80,13
36.0,421,400,421,85,16
37.0,423,361,423,93,21
38.0,423,330,423,96,24
39.0,411,302,411,98,25
40.0,395,279,395,99,28
41.0,370,263,370,97,33
42.0,346,248,346,93,40
43.0,318,235,318,87,47
44.0,292,223,292,76,59
45.0,262,214,262,71,66
46.0,222,205,222,64,74
47.0,202,198,202,63,75
48.0,180,187,180,56,83
49.0,151,181,151,47,93
50.0,131,174,131,43,101
51.0,110,169,110,31,114
52.0,95,166,95,25,120
53.0,81,165,81,22,123
54.0,69,162,69,18,127
55.0,59,162,59,15,130
56.0,49,161,49,13,133
57.0,42,160,42,12,134
58.0,32,159,32,11,135
59.0,25,159,25,9,137
60.0,22,158,22,9,138
61.0,20,156,20,10,138
62.0,17,155,17,9,139
63.0,15,155,15,8,140
64.0,8,155,8,4,144
65.0,8,154,8,4,145
66.0,8,154,8,4,145
67.0,7,154,7,4,145
68.0,6,154,6,4,145
69.0,6,154,6,4,145
70.0,5,154,5,3,146
71.0,4,154,4,3,146
72.0,3,154,3,3,146
73.0,4,153,4,3,146
74.0,3,153,3,2,147
75.0,2,153,2,1,148
76.0,2,153,2,1,148
77.0,2,153,2,1,148
78.0,2,153,2,1,148
79.0,1,153,1,0,149
80.0,1,153,1,0,149
81.0,1,153,1,0,149
82.0,2,152,2,0,149
83.0,1,152,1,0,149
84.0,1,152,1,0,149
85.0,1,152,1,0,149
86.0,1,152,1,0,149
87.0,1,152,1,0,149
88.0,1,152,1,0,149
89.0,1,152,1,0,149
90.0,1,152,1,0,149
91.0,1,152,1,0,149
92.0,1,152,1,0,149
93.0,1,152,1,0,149
94.0,1,152,1,0,149
95.0,1,152,1,0,149
96.0,1,152,1,0,149
97.0,1,152,1,0,149
98.0,1,152,1,0,149
99.0,1,152,1,0,149
100.0,1,152,1,0,149
