time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,949,1,0,0
2,1,949,1,0,0
3,1,949,1,0,0
4,1,949,1,0,0
5,1,949,1,0,0
6,1,949,1,0,0
7,1,949,1,0,0
8.0,2,948,2,0,0
9.0,3,947,3,0,0
10.0,3,946,3,0,0
11.0,5,944,5,1,0
12.0,8,941,8,1,0
13.0,9,940,9,1,0
14.0,10,939,10,1,0
15.0,12,937,12,1,0
16.0,15,934,15,2,0
17.0,22,927,22,5,0
18.0,24,924,24,6,0
19.0,28,919,28,7,0
20.0,34,912,34,7,0
21.0,46,899,46,9,0
22.0,59,883,59,11,0
23.0,68,873,68,12,0
24.0,81,859,81,12,0
25.0,107,830,107,19,1
26.0,139,796,139,25,1
27.0,158,773,158,26,1
28.0,191,738,191,28,1
29.0,215,710,215,29,1
30.0,237,680,237,33,2
31.0,268,635,268,33,5
32.0,289,599,289,40,6
33.0,313,565,313,43,7
34.0,332,532,332,46,7
35.0,332,509,332,45,9
36.0,341,470,341,50,11
37.0,343,445,343,53,12
38.0,350,405,350,56,12
39.0,344,376,344,54,20
40.0,334,355,334,49,26
41.0,322,324,322,53,27
42.0,307,309,307,55,29
43.0,296,289,296,56,30
44.0,274,276,274,53,35
45.0,268,257,268,52,38
46.0,242,243,242,44,46
47.0,231,229,231,42,50
48.0,196,224,196,40,53
49.0,181,215,181,42,54
50.0,160,209,160,35,61
51.0,135,204,135,32,65
52.0,127,198,127,29,68
53.0,106,195,106,23,74
54.0,96,193,96,22,75
55.0,81,186,81,18,80
56.0,63,186,63,14,84
57.0,52,183,52,13,86
58.0,47,182,47,11,88
59.0,39,182,39,9,90
60.0,33,182,33,9,90
61.0,28,181,28,8,92
62.0,22,180,22,8,93
63.0,16,180,16,5,96
64.0,16,178,16,5,96
65.0,11,176,11,4,97
66.0,12,175,12,4,97
67.0,13,172,13,4,97
68.0,13,171,13,4,97
69.0,14,169,14,4,98
70.0,16,167,16,4,98
71.0,15,167,15,3,99
72.0,17,165,17,3,99
73.0,18,164,18,3,99
74.0,16,164,16,3,99
75.0,13,164,13,2,100
76.0,11,164,11,1,101
77.0,8,164,8,1,101
78.0,7,164,7,1,101
79.0,6,164,6,1,101
80.0,5,163,5,1,101
81.0,5,163,5,1,101
82.0,3,163,3,1,101
83.0,1,163,1,0,102
84.0,2,163,2,0,102
85.0,2,163,2,0,102
86.0,2,163,2,0,102
87.0,2,163,2,0,102
88.0,2,163,2,0,102
89.0,2,163,2,0,102
90.0,1,163,1,0,102
91.0,1,163,1,0,102
92.0,1,163,1,0,102
93.0,1,163,1,0,102
94.0,0,163,0,0,102
95.0,0,163,0,0,102
96.0,0,163,0,0,102
97.0,0,163,0,0,102
98.0,0,163,0,0,102
99.0,0,163,0,0,102
100.0,0,163,0,0,102
