time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,4,896,4,1,0
2.0,4,896,4,1,0
3.0,4,896,4,1,0
4.0,4,896,4,1,0
5.0,4,896,4,1,0
6.0,5,895,5,1,0
7.0,11,889,11,3,0
8.0,14,886,14,3,0
9.0,15,885,15,4,0
10.0,18,882,18,5,0
11.0,18,879,18,6,0
12.0,21,876,21,6,0
13.0,28,869,28,8,0
14.0,34,862,34,9,1
15.0,48,848,48,10,1
16.0,72,823,72,19,1
17.0,93,798,93,23,1
18.0,133,755,133,31,1
19.0,175,713,175,39,1
20.0,229,657,229,45,1
21.0,288,594,288,49,3
22.0,363,516,363,65,3
23.0,413,460,413,73,4
24.0,466,401,466,88,5
25.0,509,344,509,97,6
26.0,543,294,543,108,6
27.0,562,252,562,115,8
28.0,553,224,553,120,10
29.0,543,199,543,121,11
30.0,502,181,502,116,20
31.0,453,169,453,115,24
32.0,395,157,395,111,32
33.0,345,152,345,103,40
34.0,297,151,297,98,46
35.0,248,147,248,93,52
36.0,195,145,195,77,68
37.0,155,143,155,68,77
38.0,121,140,121,52,93
39.0,90,138,90,43,103
40.0,66,137,66,32,114
41.0,49,136,49,23,123
42.0,36,134,36,16,130
43.0,29,134,29,14,132
44.0,25,134,25,10,136
45.0,19,134,19,7,139
46.0,14,133,14,3,143
47.0,13,132,13,3,143
48.0,10,131,10,2,144
49.0,8,131,8,1,145
50.0,7,131,7,1,145
51.0,6,131,6,1,145
52.0,4,131,4,1,145
53.0,3,131,3,0,146
54.0,3,131,3,0,146
55.0,3,131,3,0,146
56.0,2,131,2,0,146
57.0,1,131,1,0,146
58.0,0,131,0,0,146
59.0,0,131,0,0,146
60.0,0,131,0,0,146
61.0,0,131,0,0,146
62.0,0,131,0,0,146
63.0,0,131,0,0,146
64.0,0,131,0,0,146
65.0,0,131,0,0,146
66.0,0,131,0,0,146
67.0,0,131,0,0,146
68.0,0,131,0,0,146
69.0,0,131,0,0,146
70.0,0,131,0,0,146
71.0,0,131,0,0,146
72.0,0,131,0,0,146
73.0,0,131,0,0,146
74.0,0,131,0,0,146
75.0,0,131,0,0,146
76.0,0,131,0,0,146
77.0,0,131,0,0,146
78.0,0,131,0,0,146
79.0,0,131,0,0,146
80.0,0,131,0,0,146
81.0,0,131,0,0,146
82.0,0,131,0,0,146
83.0,0,131,0,0,146
84.0,0,131,0,0,146
85.0,0,131,0,0,146
86.0,0,131,0,0,146
87.0,0,131,0,0,146
88.0,0,131,0,0,146
89.0,0,131,0,0,146
90.0,0,131,0,0,146
91.0,0,131,0,0,146
92.0,0,131,0,0,146
93.0,0,131,0,0,146
94.0,0,131,0,0,146
95.0,0,131,0,0,146
96.0,0,131,0,0,146
97.0,0,131,0,0,146
98.0,0,131,0,0,146
99.0,0,131,0,0,146
100.0,0,131,0,0,146
