time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,3,897,3,0,0
2.0,5,895,5,0,0
3.0,6,894,6,0,0
4.0,7,893,7,0,0
5.0,11,889,11,0,0
6.0,19,881,19,1,0
7.0,26,874,26,2,0
8.0,35,865,35,5,0
9.0,57,843,57,8,0
10.0,82,817,82,11,0
11.0,110,787,110,17,0
12.0,152,743,152,28,0
13.0,213,681,213,40,0
14.0,279,614,279,49,0
15.0,347,542,347,59,0
16.0,387,495,387,70,0
17.0,422,454,422,78,0
18.0,469,401,469,86,0
19.0,507,344,507,97,0
20.0,518,309,518,102,1
21.0,517,285,517,104,2
22.0,501,265,501,103,5
23.0,461,252,461,101,8
24.0,421,231,421,101,11
25.0,362,222,362,96,17
26.0,326,211,326,87,28
27.0,288,204,288,77,40
28.0,248,190,248,69,49
29.0,196,186,196,60,59
30.0,161,181,161,51,70
31.0,133,180,133,43,78
32.0,111,176,111,36,86
33.0,91,173,91,25,97
34.0,68,172,68,19,103
35.0,58,171,58,16,106
36.0,47,171,47,14,108
37.0,42,170,42,13,109
38.0,27,169,27,10,112
39.0,23,169,23,9,113
40.0,18,169,18,7,115
41.0,15,169,15,5,117
42.0,11,169,11,4,118
43.0,7,169,7,3,119
44.0,4,169,4,1,121
45.0,3,169,3,1,121
46.0,2,169,2,0,122
47.0,1,169,1,0,122
48.0,0,169,0,0,122
49.0,0,169,0,0,122
50.0,0,169,0,0,122
51.0,0,169,0,0,122
52.0,0,169,0,0,122
53.0,0,169,0,0,122
54.0,0,169,0,0,122
55.0,0,169,0,0,122
56.0,0,169,0,0,122
57.0,0,169,0,0,122
58.0,0,169,0,0,122
59.0,0,169,0,0,122
60.0,0,169,0,0,122
61.0,0,169,0,0,122
62.0,0,169,0,0,122
63.0,0,169,0,0,122
64.0,0,169,0,0,122
65.0,0,169,0,0,122
66.0,0,169,0,0,122
67.0,0,169,0,0,122
68.0,0,169,0,0,122
69.0,0,169,0,0,122
70.0,0,169,0,0,122
71.0,0,169,0,0,122
72.0,0,169,0,0,122
73.0,0,169,0,0,122
74.0,0,169,0,0,122
75.0,0,169,0,0,122
76.0,0,169,0,0,122
77.0,0,169,0,0,122
78.0,0,169,0,0,122
79.0,0,169,0,0,122
80.0,0,169,0,0,122
81.0,0,169,0,0,122
82.0,0,169,0,0,122
83.0,0,169,0,0,122
84.0,0,169,0,0,122
85.0,0,169,0,0,122
86.0,0,169,0,0,122
87.0,0,169,0,0,122
88.0,0,169,0,0,122
89.0,0,169,0,0,122
90.0,0,169,0,0,122
91.0,0,169,0,0,122
92.0,0,169,0,0,122
93.0,0,169,0,0,122
94.0,0,169,0,0,122
95.0,0,169,0,0,122
96.0,0,169,0,0,122
97.0,0,169,0,0,122
98.0,0,169,0,0,122
99.0,0,169,0,0,122
100.0,0,169,0,0,122
