time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,998,2,0,0
2.0,4,996,4,0,0
3.0,5,995,5,0,0
4.0,7,993,7,1,0
5.0,9,991,9,1,0
6.0,10,990,10,1,0
7.0,11,989,11,1,0
8.0,14,986,14,1,0
9.0,24,976,24,4,0
10.0,29,970,29,4,0
11.0,33,965,33,4,0
12.0,40,956,40,4,0
13.0,47,948,47,4,0
14.0,54,940,54,4,0
15.0,67,925,67,6,0
16.0,80,911,80,9,0
17.0,96,894,96,10,0
18.0,116,870,116,11,1
19.0,125,854,125,11,1
20.0,140,833,140,12,1
21.0,152,816,152,13,1
22.0,169,790,169,14,1
23.0,184,764,184,13,4
24.0,203,737,203,14,4
25.0,218,709,218,16,4
26.0,223,693,223,16,4
27.0,225,675,225,17,4
28.0,222,656,222,18,4
29.0,232,628,232,18,6
30.0,231,606,231,17,9
31.0,228,592,228,20,10
32.0,216,577,216,18,12
33.0,207,562,207,19,12
34.0,199,543,199,20,13
35.0,183,532,183,19,14
36.0,176,522,176,19,15
37.0,168,511,168,17,17
38.0,162,498,162,16,18
39.0,146,486,146,15,20
40.0,132,480,132,16,20
41.0,128,473,128,16,21
42.0,116,469,116,15,22
43.0,109,460,109,13,24
44.0,95,455,95,11,26
45.0,84,451,84,7,30
46.0,84,442,84,7,30
47.0,77,437,77,6,31
48.0,67,432,67,6,33
49.0,61,427,61,6,33
50.0,60,422,60,6,34
51.0,55,421,55,6,34
52.0,52,420,52,6,34
53.0,45,417,45,5,35
54.0,40,416,40,4,36
55.0,37,414,37,3,37
56.0,31,411,31,3,37
57.0,30,407,30,3,37
58.0,27,407,27,3,37
59.0,22,407,22,3,37
60.0,18,407,18,3,37
61.0,18,406,18,3,37
62.0,15,406,15,1,39
63.0,12,406,12,1,39
64.0,11,405,11,0,40
65.0,10,404,10,0,40
66.0,7,404,7,0,40
67.0,3,404,3,0,40
68.0,3,404,3,0,40
69.0,3,404,3,0,40
70.0,3,404,3,0,40
71.0,2,404,2,0,40
72.0,2,404,2,0,40
73.0,2,404,2,0,40
74.0,1,404,1,0,40
75.0,0,404,0,0,40
76.0,1,403,1,0,40
77.0,1,403,1,0,40
78.0,1,403,1,0,40
79.0,1,403,1,0,40
80.0,1,403,1,0,40
81.0,1,403,1,0,40
82.0,1,403,1,0,40
83.0,1,403,1,0,40
84.0,1,403,1,0,40
85.0,1,403,1,0,40
86.0,0,403,0,0,40
87.0,0,403,0,0,40
88.0,0,403,0,0,40
89.0,0,403,0,0,40
90.0,0,403,0,0,40
91.0,0,403,0,0,40
92.0,0,403,0,0,40
93.0,0,403,0,0,40
94.0,0,403,0,0,40
95.0,0,403,0,0,40
96.0,0,403,0,0,40
97.0,0,403,0,0,40
98.0,0,403,0,0,40
99.0,0,403,0,0,40
100.0,0,403,0,0,40
