time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,999,1,0,0
2,1,999,1,0,0
3.0,2,998,2,0,0
4.0,3,997,3,0,0
5.0,6,994,6,0,0
6.0,7,993,7,0,0
7.0,8,992,8,1,0
8.0,15,985,15,4,0
9.0,17,983,17,4,0
10.0,20,979,20,4,0
11.0,29,970,29,5,0
12.0,44,955,44,6,0
13.0,51,947,51,8,0
14.0,69,928,69,12,0
15.0,82,912,82,15,0
16.0,102,891,102,16,0
17.0,123,870,123,16,0
18.0,139,850,139,19,0
19.0,175,812,175,21,0
20.0,202,781,202,27,0
21.0,225,749,225,28,1
22.0,230,727,230,28,4
23.0,253,698,253,32,4
24.0,264,672,264,33,4
25.0,273,649,273,35,5
26.0,282,619,282,39,6
27.0,281,597,281,42,8
28.0,288,569,288,42,12
29.0,265,553,265,41,15
30.0,255,537,255,41,16
31.0,241,521,241,42,16
32.0,242,498,242,40,19
33.0,227,486,227,39,21
34.0,203,479,203,35,27
35.0,192,468,192,35,29
36.0,169,463,169,32,32
37.0,159,452,159,29,36
38.0,146,440,146,29,37
39.0,138,431,138,29,40
40.0,125,424,125,26,45
41.0,108,421,108,22,50
42.0,87,416,87,19,54
43.0,76,414,76,17,56
44.0,73,411,73,17,57
45.0,67,407,67,16,58
46.0,65,403,65,16,59
47.0,55,402,55,15,60
48.0,43,401,43,13,62
49.0,37,399,37,11,64
50.0,33,398,33,11,64
51.0,32,396,32,10,65
52.0,28,395,28,9,66
53.0,26,392,26,6,69
54.0,22,392,22,4,71
55.0,17,392,17,3,72
56.0,14,391,14,2,73
57.0,14,390,14,2,73
58.0,12,390,12,1,74
59.0,11,389,11,1,74
60.0,10,388,10,0,75
61.0,8,388,8,0,75
62.0,7,388,7,0,75
63.0,4,388,4,0,75
64.0,5,387,5,0,75
65.0,6,386,6,0,75
66.0,5,386,5,0,75
67.0,5,385,5,1,75
68.0,5,385,5,1,75
69.0,5,384,5,1,75
70.0,4,384,4,1,75
71.0,4,384,4,1,75
72.0,4,384,4,1,75
73.0,4,384,4,1,75
74.0,3,384,3,1,75
75.0,2,384,2,1,75
76.0,2,384,2,1,75
77.0,2,384,2,1,75
78.0,2,384,2,1,75
79.0,1,384,1,1,75
80.0,2,383,2,1,75
81.0,1,383,1,0,76
82.0,1,383,1,0,76
83.0,1,383,1,0,76
84.0,1,383,1,0,76
85.0,1,383,1,0,76
86.0,1,383,1,0,76
87.0,1,383,1,0,76
88.0,1,383,1,0,76
89.0,1,383,1,0,76
90.0,0,383,0,0,76
91.0,0,383,0,0,76
92.0,0,383,0,0,76
93.0,0,383,0,0,76
94.0,0,383,0,0,76
95.0,0,383,0,0,76
96.0,0,383,0,0,76
97.0,0,383,0,0,76
98.0,0,383,0,0,76
99.0,0,383,0,0,76
100.0,1,383,1,0,76
