time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,999,1,0,0
2,1,999,1,0,0
3,1,999,1,0,0
4,1,999,1,0,0
5.0,2,998,2,0,0
6.0,2,998,2,0,0
7.0,3,997,3,0,0
8.0,3,997,3,0,0
9.0,3,997,3,0,0
10.0,2,997,2,0,0
11.0,2,997,2,0,0
12.0,2,997,2,0,0
13.0,4,995,4,0,0
14.0,10,989,10,0,0
15.0,12,986,12,0,0
16.0,16,982,16,0,0
17.0,21,976,21,0,0
18.0,31,966,31,0,0
19.0,38,959,38,0,0
20.0,43,954,43,0,0
21.0,53,944,53,0,0
22.0,65,932,65,1,0
23.0,77,918,77,1,0
24.0,93,896,93,2,0
25.0,105,881,105,5,0
26.0,124,858,124,5,0
27.0,139,837,139,7,0
28.0,153,813,153,7,0
29.0,166,793,166,10,0
30.0,179,775,179,13,0
31.0,192,752,192,14,0
32.0,203,730,203,14,0
33.0,215,704,215,14,0
34.0,212,686,212,14,0
35.0,218,668,218,16,0
36.0,216,646,216,17,1
37.0,215,628,215,18,1
38.0,212,606,212,17,2
39.0,200,598,200,14,5
40.0,200,583,200,16,5
41.0,190,569,190,14,7
42.0,186,551,186,17,7
43.0,172,536,172,16,10
44.0,162,525,162,16,13
45.0,154,516,154,16,14
46.0,149,501,149,17,14
47.0,144,489,144,17,14
48.0,132,479,132,17,14
49.0,126,475,126,17,16
50.0,116,470,116,15,18
51.0,106,465,106,14,19
52.0,96,460,96,14,19
53.0,88,455,88,14,19
54.0,83,450,83,12,21
55.0,78,447,78,12,21
56.0,62,446,62,9,24
57.0,51,443,51,7,26
58.0,40,441,40,4,29
59.0,39,439,39,3,30
60.0,36,436,36,2,31
61.0,33,434,33,2,31
62.0,30,432,30,3,31
63.0,30,425,30,3,33
64.0,27,423,27,3,33
65.0,28,419,28,3,33
66.0,28,418,28,3,33
67.0,26,417,26,3,33
68.0,24,417,24,3,33
69.0,24,415,24,3,33
70.0,23,413,23,3,33
71.0,22,412,22,3,33
72.0,22,411,22,3,33
73.0,18,410,18,3,33
74.0,17,409,17,3,33
75.0,15,407,15,3,33
76.0,13,407,13,2,34
77.0,11,406,11,0,36
78.0,11,406,11,0,36
79.0,11,404,11,0,36
80.0,10,403,10,0,36
81.0,9,403,9,0,36
82.0,8,403,8,0,36
83.0,7,403,7,0,36
84.0,6,403,6,0,36
85.0,5,402,5,0,36
86.0,5,402,5,0,36
87.0,4,402,4,0,36
88.0,4,402,4,0,36
89.0,2,402,2,0,36
90.0,2,401,2,0,36
91.0,2,401,2,0,36
92.0,2,401,2,0,36
93.0,3,400,3,0,36
94.0,3,400,3,0,36
95.0,2,400,2,0,36
96.0,2,400,2,0,36
97.0,2,400,2,0,36
98.0,2,400,2,0,36
99.0,2,400,2,0,36
100.0,1,400,1,0,36
