time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,999,1,1,0
2,1,999,1,1,0
3,1,999,1,1,0
4.0,2,998,2,1,0
5.0,2,998,2,1,0
6.0,2,998,2,1,0
7.0,3,997,3,2,0
8.0,3,997,3,2,0
9.0,7,993,7,3,0
10.0,9,991,9,3,0
11.0,9,991,9,3,0
12.0,11,989,11,4,0
13.0,11,989,11,4,0
14.0,9,989,9,3,1
15.0,13,985,13,4,1
16.0,16,982,16,5,1
17.0,17,981,17,5,1
18.0,23,975,23,8,1
19.0,25,970,25,9,1
20.0,27,966,27,11,1
21.0,29,963,29,11,2
22.0,33,958,33,14,2
23.0,43,947,43,15,3
24.0,49,941,49,15,3
25.0,55,932,55,16,3
26.0,69,915,69,16,4
27.0,89,894,89,23,4
28.0,101,879,101,26,4
29.0,121,854,121,28,5
30.0,148,824,148,33,6
31.0,175,795,175,39,6
32.0,198,767,198,42,9
33.0,220,735,220,48,10
34.0,240,707,240,51,12
35.0,257,681,257,53,13
36.0,261,658,261,55,16
37.0,276,627,276,57,18
38.0,294,597,294,62,18
39.0,292,576,292,64,19
40.0,295,548,295,71,20
41.0,286,527,286,66,27
42.0,286,502,286,66,30
43.0,275,485,275,68,33
44.0,263,468,263,63,39
45.0,244,458,244,58,45
46.0,231,447,231,54,51
47.0,211,433,211,48,58
48.0,186,428,186,45,63
49.0,172,421,172,43,66
50.0,155,413,155,38,71
51.0,136,409,136,35,75
52.0,115,403,115,31,80
53.0,106,397,106,29,83
54.0,84,395,84,21,91
55.0,77,391,77,20,93
56.0,70,386,70,18,96
57.0,56,382,56,13,101
58.0,54,380,54,12,102
59.0,49,378,49,11,103
60.0,42,375,42,10,105
61.0,40,373,40,9,106
62.0,34,372,34,7,108
63.0,28,372,28,6,109
64.0,28,370,28,7,109
65.0,26,368,26,6,110
66.0,22,367,22,5,111
67.0,17,367,17,4,112
68.0,15,367,15,4,112
69.0,14,365,14,3,113
70.0,11,365,11,2,114
71.0,9,365,9,2,114
72.0,9,364,9,3,114
73.0,10,363,10,3,114
74.0,8,363,8,2,115
75.0,6,363,6,2,115
76.0,5,363,5,2,115
77.0,6,362,6,2,115
78.0,5,362,5,1,116
79.0,4,361,4,1,116
80.0,4,361,4,1,116
81.0,4,361,4,1,116
82.0,4,361,4,1,116
83.0,3,361,3,1,116
84.0,3,361,3,1,116
85.0,3,361,3,1,116
86.0,3,360,3,0,117
87.0,2,360,2,0,117
88.0,2,360,2,0,117
89.0,1,360,1,0,117
90.0,1,360,1,0,117
91.0,1,360,1,0,117
92.0,2,359,2,0,117
93.0,2,359,2,0,117
94.0,2,359,2,0,117
95.0,2,359,2,0,117
96.0,1,359,1,0,117
97.0,1,359,1,0,117
98.0,1,359,1,0,117
99.0,2,358,2,0,117
100.0,2,358,2,0,117
