time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,999,1,0,0
2,1,999,1,0,0
3,1,999,1,0,0
4.0,2,998,2,0,0
5.0,4,996,4,0,0
6.0,6,994,6,0,0
7.0,8,992,8,0,0
8.0,9,991,9,0,0
9.0,13,987,13,0,0
10.0,17,982,17,0,0
11.0,20,979,20,0,0
12.0,29,970,29,1,0
13.0,34,965,34,2,0
14.0,39,959,39,4,0
15.0,47,949,47,6,0
16.0,53,941,53,7,0
17.0,60,932,60,7,0
18.0,70,921,70,8,0
19.0,77,910,77,11,0
20.0,86,896,86,14,0
21.0,100,879,100,15,0
22.0,111,860,111,19,0
23.0,127,840,127,21,0
24.0,148,815,148,25,0
25.0,162,793,162,27,0
26.0,183,764,183,32,1
27.0,192,745,192,34,2
28.0,223,702,223,37,4
29.0,236,679,236,40,6
30.0,246,657,246,44,7
31.0,261,626,261,49,7
32.0,273,598,273,53,8
33.0,277,573,277,53,11
34.0,278,548,278,52,14
35.0,273,532,273,53,15
36.0,262,516,262,49,19
37.0,265,495,265,50,21
38.0,236,482,236,48,25
39.0,224,474,224,47,27
40.0,215,460,215,44,33
41.0,193,453,193,43,36
42.0,173,445,173,40,41
43.0,151,440,151,37,46
44.0,126,437,126,32,51
45.0,110,434,110,27,56
46.0,96,427,96,25,61
47.0,77,425,77,22,64
48.0,65,424,65,20,66
49.0,61,419,61,18,68
50.0,51,418,51,18,68
51.0,45,416,45,15,71
52.0,38,415,38,13,73
53.0,37,412,37,12,74
54.0,34,409,34,9,77
55.0,30,408,30,7,79
56.0,26,406,26,5,81
57.0,22,406,22,3,83
58.0,21,406,21,3,83
59.0,16,406,16,3,83
60.0,15,403,15,1,86
61.0,14,402,14,1,86
62.0,13,402,13,1,86
63.0,10,402,10,1,86
64.0,7,402,7,1,86
65.0,6,402,6,1,86
66.0,4,402,4,1,86
67.0,5,401,5,2,86
68.0,5,401,5,2,86
69.0,5,401,5,2,86
70.0,3,401,3,2,86
71.0,2,401,2,2,86
72.0,2,401,2,2,86
73.0,2,401,2,2,86
74.0,1,401,1,1,87
75.0,1,401,1,1,87
76.0,2,400,2,1,87
77.0,2,400,2,1,87
78.0,2,400,2,1,87
79.0,2,400,2,1,87
80.0,2,400,2,1,87
81.0,1,400,1,0,88
82.0,1,400,1,0,88
83.0,2,399,2,0,88
84.0,2,399,2,0,88
85.0,2,399,2,0,88
86.0,1,399,1,0,88
87.0,1,399,1,0,88
88.0,2,398,2,0,88
89.0,2,398,2,0,88
90.0,2,398,2,0,88
91.0,2,398,2,0,88
92.0,3,397,3,0,88
93.0,2,397,2,0,88
94.0,2,397,2,0,88
95.0,2,397,2,0,88
96.0,2,397,2,0,88
97.0,2,397,2,0,88
98.0,1,397,1,0,88
99.0,1,397,1,0,88
100.0,1,397,1,0,88
