time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,798,2,0,0
2.0,3,797,3,0,0
3.0,3,797,3,0,0
4.0,4,796,4,0,0
5.0,9,791,9,0,0
6.0,10,790,10,0,0
7.0,11,789,11,0,0
8.0,15,785,15,0,0
9.0,18,782,18,0,0
10.0,21,778,21,0,0
11.0,23,775,23,0,0
12.0,24,773,24,0,0
13.0,26,771,26,0,0
14.0,33,763,33,0,0
15.0,32,759,32,0,0
16.0,35,755,35,0,0
17.0,37,752,37,0,0
18.0,42,743,42,0,0
19.0,44,738,44,0,0
20.0,44,734,44,0,0
21.0,46,729,46,0,0
22.0,51,722,51,0,0
23.0,57,714,57,0,0
24.0,57,706,57,0,0
25.0,63,696,63,0,0
26.0,73,682,73,0,0
27.0,78,674,78,0,0
28.0,77,666,77,0,0
29.0,84,654,84,0,0
30.0,92,642,92,0,0
31.0,99,630,99,0,0
32.0,105,617,105,0,0
33.0,102,612,102,0,0
34.0,103,603,103,0,0
35.0,110,586,110,0,0
36.0,105,577,105,0,0
37.0,115,559,115,0,0
38.0,119,547,119,0,0
39.0,117,537,117,0,0
40.0,112,530,112,0,0
41.0,112,518,112,0,0
42.0,108,509,108,0,0
43.0,111,501,111,0,0
44.0,110,493,110,0,0
45.0,100,486,100,0,0
46.0,99,478,99,0,0
47.0,89,470,89,0,0
48.0,82,465,82,0,0
49.0,78,459,78,0,0
50.0,80,450,80,0,0
51.0,70,448,70,0,0
52.0,63,446,63,0,0
53.0,62,439,62,0,0
54.0,59,434,59,0,0
55.0,60,426,60,0,0
56.0,55,423,55,0,0
57.0,50,420,50,0,0
58.0,48,417,48,0,0
59.0,45,414,45,0,0
60.0,36,414,36,0,0
61.0,36,412,36,0,0
62.0,36,410,36,0,0
63.0,31,408,31,0,0
64.0,30,404,30,0,0
65.0,24,402,24,0,0
66.0,22,401,22,0,0
67.0,22,398,22,0,0
68.0,21,396,21,0,0
69.0,19,395,19,0,0
70.0,21,393,21,0,0
71.0,21,391,21,0,0
72.0,19,391,19,0,0
73.0,18,390,18,0,0
74.0,17,387,17,0,0
75.0,16,386,16,0,0
76.0,19,382,19,0,0
77.0,19,379,19,0,0
78.0,18,378,18,0,0
79.0,20,375,20,0,0
80.0,19,374,19,0,0
81.0,18,373,18,0,0
82.0,19,372,19,0,0
83.0,20,370,20,0,0
84.0,17,370,17,0,0
85.0,18,368,18,0,0
86.0,16,366,16,0,0
87.0,15,364,15,0,0
88.0,15,363,15,0,0
89.0,12,363,12,0,0
90.0,11,363,11,0,0
91.0,11,362,11,0,0
92.0,10,362,10,0,0
93.0,8,362,8,0,0
94.0,10,360,10,0,0
95.0,8,360,8,0,0
96.0,6,360,6,0,0
97.0,5,359,5,0,0
98.0,4,359,4,0,0
99.0,4,359,4,0,0
100.0,4,359,4,0,0
