time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,798,2,1,0
2.0,2,798,2,1,0
3.0,3,797,3,1,0
4.0,4,796,4,1,0
5.0,6,794,6,1,0
6.0,6,794,6,1,0
7.0,8,792,8,1,0
8.0,8,792,8,1,0
9.0,10,790,10,1,0
10.0,14,786,14,2,0
11.0,15,784,15,2,0
12.0,18,781,18,2,0
13.0,17,781,17,2,0
14.0,16,780,16,1,1
15.0,17,777,17,1,1
16.0,19,775,19,1,1
17.0,19,773,19,1,1
18.0,22,770,22,3,1
19.0,22,768,22,3,1
20.0,20,767,20,4,1
21.0,18,767,18,4,1
22.0,17,765,17,4,1
23.0,20,762,20,5,1
24.0,21,759,21,4,2
25.0,19,758,19,4,2
26.0,19,756,19,4,2
27.0,22,751,22,5,2
28.0,27,745,27,5,2
29.0,26,744,26,5,2
30.0,28,742,28,5,2
31.0,30,740,30,5,2
32.0,31,735,31,4,4
33.0,34,730,34,5,4
34.0,31,729,31,5,5
35.0,32,727,32,5,5
36.0,32,725,32,5,5
37.0,32,720,32,6,6
38.0,26,720,26,6,6
39.0,27,718,27,7,6
40.0,29,714,29,7,6
41.0,29,711,29,6,7
42.0,29,707,29,7,7
43.0,26,706,26,7,7
44.0,29,703,29,7,7
45.0,29,701,29,7,7
46.0,34,693,34,7,8
47.0,36,687,36,7,9
48.0,37,685,37,6,10
49.0,44,677,44,7,10
50.0,42,675,42,8,10
51.0,39,673,39,6,12
52.0,39,670,39,6,12
53.0,46,661,46,6,13
54.0,51,653,51,7,13
55.0,54,648,54,8,13
56.0,50,644,50,9,14
57.0,53,636,53,11,14
58.0,59,628,59,11,14
59.0,60,620,60,13,14
60.0,62,616,62,12,15
61.0,65,610,65,11,16
62.0,72,600,72,13,16
63.0,72,591,72,14,17
64.0,74,581,74,14,18
65.0,77,574,77,14,18
66.0,83,566,83,15,18
67.0,88,554,88,16,19
68.0,85,548,85,15,20
69.0,83,543,83,15,21
70.0,81,539,81,14,23
71.0,82,530,82,13,25
72.0,79,525,79,15,25
73.0,81,514,81,14,27
74.0,80,506,80,14,27
75.0,77,502,77,14,27
76.0,73,497,73,13,29
77.0,68,490,68,12,31
78.0,65,486,65,11,32
79.0,67,480,67,12,32
80.0,73,470,73,12,33
81.0,68,465,68,10,35
82.0,69,461,69,10,35
83.0,60,459,60,9,36
84.0,55,455,55,8,37
85.0,58,447,58,9,38
86.0,56,443,56,8,40
87.0,58,434,58,7,41
88.0,60,428,60,7,41
89.0,55,428,55,7,41
90.0,54,419,54,11,42
91.0,52,415,52,11,43
92.0,52,411,52,11,43
93.0,55,405,55,11,44
94.0,54,401,54,11,45
95.0,50,399,50,11,45
96.0,52,394,52,13,45
97.0,48,389,48,13,45
98.0,46,385,46,15,45
99.0,46,383,46,15,47
100.0,42,382,42,14,48
