"","time","infected","dead","critically_infected","susceptible","virus_type"
"1",0,1,0,0.218205186436176,199,1
"2",1,1,0,0.218205186436176,199,1
"3",2,1,0,0.218205186436176,199,1
"4",3,2,0,0.436410372872353,198,1
"5",4,2,0,0.436410372872353,198,1
"6",5,2,0,0.436410372872353,198,1
"7",6,2,0,0.436410372872353,198,1
"8",7,2,0,0.436410372872353,198,1
"9",8,2,0,0.436410372872353,198,1
"10",9,2,0,0.436410372872353,198,1
"11",10,5,0,1.09102593218088,195,1
"12",11,6,0,1.30923111861706,193,1
"13",12,8,0,1.74564149148941,190,1
"14",13,12,0,2.61846223723412,186,1
"15",14,16,0,3.49128298297882,182,1
"16",15,28,0,6.10974522021294,170,1
"17",16,39,0,8.51000227101087,159,1
"18",17,53,0,11.5648748811173,145,1
"19",18,71,0,15.4925682369685,127,1
"20",19,86,0,18.7656460335111,109,1
"21",20,99,0,21.6023134571814,94,1
"22",21,115,0,25.0935964401603,75,1
"23",22,131,0,28.5848794231391,59,1
"24",23,136,0,29.67590535532,50,1
"25",24,144,0,31.4215468468094,40,1
"26",25,145,0,31.6397520332455,30,1
"27",26,140,0,30.5487261010647,26,1
"28",27,132,0,28.8030846095752,21,1
"29",28,118,2,25.7482119994688,19,1
"30",29,105,5,22.9115445757985,16,1
"31",30,96,7,20.9476978978729,13,1
"32",31,84,8,18.3292356606388,11,1
"33",32,56,17,12.2194904404259,10,1
"34",33,43,22,9.38282301675558,9,1
"35",34,29,28,6.32795040664911,9,1
"36",35,23,31,5.01871928803206,8,1
"37",36,19,33,4.14589854228735,7,1
"38",37,17,34,3.709488169415,7,1
"39",38,12,36,2.61846223723412,7,1
"40",39,9,36,1.96384667792559,7,1
"41",40,6,38,1.30923111861706,7,1
"42",41,4,39,0.872820745744706,7,1
"43",42,4,39,0.872820745744706,6,1
"44",43,4,39,0.872820745744706,6,1
"45",44,2,40,0.436410372872353,6,1
"46",45,1,40,0.218205186436176,6,1
"47",46,1,40,0.218205186436176,6,1
"48",47,1,40,0.218205186436176,6,1
"49",48,1,40,0.218205186436176,6,1
"50",49,1,40,0.218205186436176,6,1
"51",50,1,40,0.218205186436176,6,1
"52",51,1,40,0.218205186436176,6,1
"53",52,1,40,0.218205186436176,6,1
"54",53,1,40,0.218205186436176,6,1
"55",54,1,40,0.218205186436176,6,1
"56",55,0,41,0,6,1
"57",56,0,41,0,6,1
"58",57,0,41,0,6,1
"59",58,0,41,0,6,1
"60",59,0,41,0,6,1
"61",60,0,41,0,6,1
"62",61,0,41,0,6,1
"63",62,0,41,0,6,1
"64",63,0,41,0,6,1
"65",64,0,41,0,6,1
"66",65,0,41,0,6,1
"67",66,0,41,0,6,1
"68",67,0,41,0,6,1
"69",68,0,41,0,6,1
"70",69,0,41,0,6,1
"71",70,0,41,0,6,1
"72",71,0,41,0,6,1
"73",72,0,41,0,6,1
"74",73,0,41,0,6,1
"75",74,0,41,0,6,1
"76",75,0,41,0,6,1
"77",76,0,41,0,6,1
"78",77,0,41,0,6,1
"79",78,0,41,0,6,1
"80",79,0,41,0,6,1
"81",80,0,41,0,6,1
"82",81,0,41,0,6,1
"83",82,0,41,0,6,1
"84",83,0,41,0,6,1
"85",84,0,41,0,6,1
"86",85,0,41,0,6,1
"87",86,0,41,0,6,1
"88",87,0,41,0,6,1
"89",88,0,41,0,6,1
"90",89,0,41,0,6,1
"91",90,0,41,0,6,1
"92",91,0,41,0,6,1
"93",92,0,41,0,6,1
"94",93,0,41,0,6,1
"95",94,0,41,0,6,1
"96",95,0,41,0,6,1
"97",96,0,41,0,6,1
"98",97,0,41,0,6,1
"99",98,0,41,0,6,1
"100",99,0,41,0,6,1
"101",100,0,41,0,6,1
