"","time","infected","dead","critically_infected","susceptible","virus_type"
"1",0,1,0,0.218205186436176,199,1
"2",1,1,0,0.218205186436176,199,1
"3",2,2,0,0.436410372872353,198,1
"4",3,2,0,0.436410372872353,198,1
"5",4,2,0,0.436410372872353,198,1
"6",5,2,0,0.436410372872353,198,1
"7",6,2,0,0.436410372872353,198,1
"8",7,4,0,0.872820745744706,196,1
"9",8,8,0,1.74564149148941,192,1
"10",9,20,0,4.36410372872353,180,1
"11",10,29,0,6.32795040664911,171,1
"12",11,34,0,7.41897633882999,165,1
"13",12,51,0,11.128464508245,148,1
"14",13,64,0,13.9651319319153,135,1
"15",14,83,0,18.1110304742026,116,1
"16",15,99,0,21.6023134571814,100,1
"17",16,121,1,26.4028275587773,77,1
"18",17,141,1,30.7669312875008,55,1
"19",18,154,1,33.6035987111711,40,1
"20",19,156,1,34.0400090840435,29,1
"21",20,155,1,33.8218038976073,23,1
"22",21,140,3,30.5487261010647,17,1
"23",22,142,3,30.985136473937,15,1
"24",23,131,6,28.5848794231391,11,1
"25",24,118,8,25.7482119994688,7,1
"26",25,108,8,23.566160135107,5,1
"27",26,87,12,18.9838512199473,4,1
"28",27,57,17,12.437695626862,2,1
"29",28,47,21,10.2556437625003,1,1
"30",29,37,26,8.07359189813852,1,1
"31",30,25,33,5.45512966090441,0,1
"32",31,20,36,4.36410372872353,0,1
"33",32,13,40,2.83666742367029,0,1
"34",33,9,41,1.96384667792559,0,1
"35",34,8,41,1.74564149148941,0,1
"36",35,7,41,1.52743630505323,0,1
"37",36,6,42,1.30923111861706,0,1
"38",37,5,43,1.09102593218088,0,1
"39",38,4,44,0.872820745744706,0,1
"40",39,3,44,0.654615559308529,0,1
"41",40,1,46,0.218205186436176,0,1
"42",41,0,47,0,0,1
"43",42,0,47,0,0,1
"44",43,0,47,0,0,1
"45",44,0,47,0,0,1
"46",45,0,47,0,0,1
"47",46,0,47,0,0,1
"48",47,0,47,0,0,1
"49",48,0,47,0,0,1
"50",49,0,47,0,0,1
"51",50,0,47,0,0,1
"52",51,0,47,0,0,1
"53",52,0,47,0,0,1
"54",53,0,47,0,0,1
"55",54,0,47,0,0,1
"56",55,0,47,0,0,1
"57",56,0,47,0,0,1
"58",57,0,47,0,0,1
"59",58,0,47,0,0,1
"60",59,0,47,0,0,1
"61",60,0,47,0,0,1
"62",61,0,47,0,0,1
"63",62,0,47,0,0,1
"64",63,0,47,0,0,1
"65",64,0,47,0,0,1
"66",65,0,47,0,0,1
"67",66,0,47,0,0,1
"68",67,0,47,0,0,1
"69",68,0,47,0,0,1
"70",69,0,47,0,0,1
"71",70,0,47,0,0,1
"72",71,0,47,0,0,1
"73",72,0,47,0,0,1
"74",73,0,47,0,0,1
"75",74,0,47,0,0,1
"76",75,0,47,0,0,1
"77",76,0,47,0,0,1
"78",77,0,47,0,0,1
"79",78,0,47,0,0,1
"80",79,0,47,0,0,1
"81",80,0,47,0,0,1
"82",81,0,47,0,0,1
"83",82,0,47,0,0,1
"84",83,0,47,0,0,1
"85",84,0,47,0,0,1
"86",85,0,47,0,0,1
"87",86,0,47,0,0,1
"88",87,0,47,0,0,1
"89",88,0,47,0,0,1
"90",89,0,47,0,0,1
"91",90,0,47,0,0,1
"92",91,0,47,0,0,1
"93",92,0,47,0,0,1
"94",93,0,47,0,0,1
"95",94,0,47,0,0,1
"96",95,0,47,0,0,1
"97",96,0,47,0,0,1
"98",97,0,47,0,0,1
"99",98,0,47,0,0,1
"100",99,0,47,0,0,1
"101",100,0,47,0,0,1
