"","time","infected","dead","critically_infected","susceptible","virus_type"
"1",0,1,0,0.218205186436176,199,1
"2",1,1,0,0.218205186436176,199,1
"3",2,3,0,0.654615559308529,197,1
"4",3,4,0,0.872820745744706,196,1
"5",4,4,0,0.872820745744706,196,1
"6",5,8,0,1.74564149148941,192,1
"7",6,9,0,1.96384667792559,191,1
"8",7,16,0,3.49128298297882,184,1
"9",8,19,0,4.14589854228735,181,1
"10",9,23,0,5.01871928803206,177,1
"11",10,25,0,5.45512966090441,174,1
"12",11,36,0,7.85538671170235,163,1
"13",12,49,0,10.6920541353726,148,1
"14",13,56,0,12.2194904404259,140,1
"15",14,74,0,16.147183796277,122,1
"16",15,92,0,20.0748771521282,100,1
"17",16,121,0,26.4028275587773,70,1
"18",17,133,0,29.0212897960114,56,1
"19",18,139,0,30.3305209146285,48,1
"20",19,151,0,32.9489831518626,34,1
"21",20,157,0,34.2582142704797,25,1
"22",21,148,5,32.2943675925541,19,1
"23",22,141,6,30.7669312875008,13,1
"24",23,133,8,29.0212897960114,11,1
"25",24,120,8,26.1846223723411,9,1
"26",25,104,9,22.6933393893623,8,1
"27",26,76,12,16.5835941691494,6,1
"28",27,66,12,14.4015423047876,5,1
"29",28,58,15,12.6559008132982,5,1
"30",29,42,21,9.1646178303194,5,1
"31",30,32,24,6.98256596595764,4,1
"32",31,23,27,5.01871928803206,4,1
"33",32,17,30,3.709488169415,4,1
"34",33,12,34,2.61846223723412,4,1
"35",34,10,35,2.18205186436176,4,1
"36",35,10,35,2.18205186436176,3,1
"37",36,5,38,1.09102593218088,3,1
"38",37,4,39,0.872820745744706,3,1
"39",38,3,40,0.654615559308529,3,1
"40",39,3,40,0.654615559308529,3,1
"41",40,4,40,0.872820745744706,2,1
"42",41,3,41,0.654615559308529,2,1
"43",42,3,41,0.654615559308529,2,1
"44",43,3,41,0.654615559308529,2,1
"45",44,2,42,0.436410372872353,2,1
"46",45,1,42,0.218205186436176,2,1
"47",46,1,42,0.218205186436176,2,1
"48",47,1,42,0.218205186436176,2,1
"49",48,1,42,0.218205186436176,2,1
"50",49,1,42,0.218205186436176,2,1
"51",50,0,42,0,2,1
"52",51,0,42,0,2,1
"53",52,0,42,0,2,1
"54",53,0,42,0,2,1
"55",54,0,42,0,2,1
"56",55,0,42,0,2,1
"57",56,0,42,0,2,1
"58",57,0,42,0,2,1
"59",58,0,42,0,2,1
"60",59,0,42,0,2,1
"61",60,0,42,0,2,1
"62",61,0,42,0,2,1
"63",62,0,42,0,2,1
"64",63,0,42,0,2,1
"65",64,0,42,0,2,1
"66",65,0,42,0,2,1
"67",66,0,42,0,2,1
"68",67,0,42,0,2,1
"69",68,0,42,0,2,1
"70",69,0,42,0,2,1
"71",70,0,42,0,2,1
"72",71,0,42,0,2,1
"73",72,0,42,0,2,1
"74",73,0,42,0,2,1
"75",74,0,42,0,2,1
"76",75,0,42,0,2,1
"77",76,0,42,0,2,1
"78",77,0,42,0,2,1
"79",78,0,42,0,2,1
"80",79,0,42,0,2,1
"81",80,0,42,0,2,1
"82",81,0,42,0,2,1
"83",82,0,42,0,2,1
"84",83,0,42,0,2,1
"85",84,0,42,0,2,1
"86",85,0,42,0,2,1
"87",86,0,42,0,2,1
"88",87,0,42,0,2,1
"89",88,0,42,0,2,1
"90",89,0,42,0,2,1
"91",90,0,42,0,2,1
"92",91,0,42,0,2,1
"93",92,0,42,0,2,1
"94",93,0,42,0,2,1
"95",94,0,42,0,2,1
"96",95,0,42,0,2,1
"97",96,0,42,0,2,1
"98",97,0,42,0,2,1
"99",98,0,42,0,2,1
"100",99,0,42,0,2,1
"101",100,0,42,0,2,1
"102",101,0,42,0,2,1
