"","time","infected","dead","critically_infected","susceptible","virus_type"
"1",0,1,0,0.218205186436176,199,1
"2",1,1,0,0.218205186436176,199,1
"3",2,1,0,0.218205186436176,199,1
"4",3,1,0,0.218205186436176,199,1
"5",4,1,0,0.218205186436176,199,1
"6",5,2,0,0.436410372872353,198,1
"7",6,3,0,0.654615559308529,197,1
"8",7,5,0,1.09102593218088,195,1
"9",8,5,0,1.09102593218088,195,1
"10",9,6,0,1.30923111861706,194,1
"11",10,5,0,1.09102593218088,194,1
"12",11,8,0,1.74564149148941,191,1
"13",12,12,0,2.61846223723412,187,1
"14",13,19,0,4.14589854228735,180,1
"15",14,31,0,6.76436077952147,168,1
"16",15,44,0,9.60102820319175,154,1
"17",16,61,0,13.3105163726067,136,1
"18",17,80,0,17.4564149148941,116,1
"19",18,97,0,21.1659030843091,98,1
"20",19,118,0,25.7482119994688,77,1
"21",20,135,0,29.4577001688838,60,1
"22",21,147,1,32.0761624061179,44,1
"23",22,153,1,33.385393524735,35,1
"24",23,153,1,33.385393524735,29,1
"25",24,152,1,33.1671883382988,21,1
"26",25,144,1,31.4215468468094,19,1
"27",26,136,2,29.67590535532,14,1
"28",27,122,3,26.6210327452135,10,1
"29",28,105,6,22.9115445757985,9,1
"30",29,85,10,18.547440847075,7,1
"31",30,64,16,13.9651319319153,6,1
"32",31,51,19,11.128464508245,4,1
"33",32,40,22,8.72820745744705,4,1
"34",33,32,25,6.98256596595764,4,1
"35",34,24,26,5.23692447446823,4,1
"36",35,19,30,4.14589854228735,4,1
"37",36,16,31,3.49128298297882,3,1
"38",37,12,32,2.61846223723412,3,1
"39",38,10,33,2.18205186436176,3,1
"40",39,7,34,1.52743630505323,3,1
"41",40,4,36,0.872820745744706,3,1
"42",41,1,37,0.218205186436176,3,1
"43",42,1,37,0.218205186436176,3,1
"44",43,1,37,0.218205186436176,3,1
"45",44,1,37,0.218205186436176,3,1
"46",45,1,37,0.218205186436176,3,1
"47",46,0,37,0,3,1
"48",47,0,37,0,3,1
"49",48,0,37,0,3,1
"50",49,0,37,0,3,1
"51",50,0,37,0,3,1
"52",51,0,37,0,3,1
"53",52,0,37,0,3,1
"54",53,0,37,0,3,1
"55",54,0,37,0,3,1
"56",55,0,37,0,3,1
"57",56,0,37,0,3,1
"58",57,0,37,0,3,1
"59",58,0,37,0,3,1
"60",59,0,37,0,3,1
"61",60,0,37,0,3,1
"62",61,0,37,0,3,1
"63",62,0,37,0,3,1
"64",63,0,37,0,3,1
"65",64,0,37,0,3,1
"66",65,0,37,0,3,1
"67",66,0,37,0,3,1
"68",67,0,37,0,3,1
"69",68,0,37,0,3,1
"70",69,0,37,0,3,1
"71",70,0,37,0,3,1
"72",71,0,37,0,3,1
"73",72,0,37,0,3,1
"74",73,0,37,0,3,1
"75",74,0,37,0,3,1
"76",75,0,37,0,3,1
"77",76,0,37,0,3,1
"78",77,0,37,0,3,1
"79",78,0,37,0,3,1
"80",79,0,37,0,3,1
"81",80,0,37,0,3,1
"82",81,0,37,0,3,1
"83",82,0,37,0,3,1
"84",83,0,37,0,3,1
"85",84,0,37,0,3,1
"86",85,0,37,0,3,1
"87",86,0,37,0,3,1
"88",87,0,37,0,3,1
"89",88,0,37,0,3,1
"90",89,0,37,0,3,1
"91",90,0,37,0,3,1
"92",91,0,37,0,3,1
"93",92,0,37,0,3,1
"94",93,0,37,0,3,1
"95",94,0,37,0,3,1
"96",95,0,37,0,3,1
"97",96,0,37,0,3,1
"98",97,0,37,0,3,1
"99",98,0,37,0,3,1
"100",99,0,37,0,3,1
"101",100,0,37,0,3,1
"102",101,0,37,0,3,1
