"","time","infected","dead","critically_infected","susceptible","virus_type"
"1",0,1,0,0.218205186436176,199,1
"2",1,3,0,0.654615559308529,197,1
"3",2,3,0,0.654615559308529,197,1
"4",3,6,0,1.30923111861706,194,1
"5",4,8,0,1.74564149148941,192,1
"6",5,13,0,2.83666742367029,187,1
"7",6,16,0,3.49128298297882,184,1
"8",7,22,0,4.80051410159588,178,1
"9",8,29,0,6.32795040664911,171,1
"10",9,39,0,8.51000227101087,161,1
"11",10,55,0,12.0012852539897,145,1
"12",11,74,0,16.147183796277,123,1
"13",12,95,0,20.7294927114367,101,1
"14",13,115,0,25.0935964401603,79,1
"15",14,128,0,27.9302638638305,61,1
"16",15,139,0,30.3305209146285,50,1
"17",16,149,0,32.5125727789902,38,1
"18",17,156,2,34.0400090840435,25,1
"19",18,153,2,33.385393524735,22,1
"20",19,137,3,29.8941105417561,16,1
"21",20,123,5,26.8392379316497,12,1
"22",21,109,6,23.7843653215432,11,1
"23",22,88,9,19.2020564063835,8,1
"24",23,72,11,15.7107734234047,6,1
"25",24,58,17,12.6559008132982,4,1
"26",25,41,25,8.94641264388323,3,1
"27",26,29,26,6.32795040664911,2,1
"28",27,25,28,5.45512966090441,1,1
"29",28,20,29,4.36410372872353,1,1
"30",29,15,31,3.27307779654265,1,1
"31",30,13,32,2.83666742367029,1,1
"32",31,12,32,2.61846223723412,1,1
"33",32,9,34,1.96384667792559,0,1
"34",33,7,35,1.52743630505323,0,1
"35",34,7,35,1.52743630505323,0,1
"36",35,4,37,0.872820745744706,0,1
"37",36,3,37,0.654615559308529,0,1
"38",37,2,38,0.436410372872353,0,1
"39",38,1,39,0.218205186436176,0,1
"40",39,1,39,0.218205186436176,0,1
"41",40,1,39,0.218205186436176,0,1
"42",41,0,39,0,0,1
"43",42,0,39,0,0,1
"44",43,0,39,0,0,1
"45",44,0,39,0,0,1
"46",45,0,39,0,0,1
"47",46,0,39,0,0,1
"48",47,0,39,0,0,1
"49",48,0,39,0,0,1
"50",49,0,39,0,0,1
"51",50,0,39,0,0,1
"52",51,0,39,0,0,1
"53",52,0,39,0,0,1
"54",53,0,39,0,0,1
"55",54,0,39,0,0,1
"56",55,0,39,0,0,1
"57",56,0,39,0,0,1
"58",57,0,39,0,0,1
"59",58,0,39,0,0,1
"60",59,0,39,0,0,1
"61",60,0,39,0,0,1
"62",61,0,39,0,0,1
"63",62,0,39,0,0,1
"64",63,0,39,0,0,1
"65",64,0,39,0,0,1
"66",65,0,39,0,0,1
"67",66,0,39,0,0,1
"68",67,0,39,0,0,1
"69",68,0,39,0,0,1
"70",69,0,39,0,0,1
"71",70,0,39,0,0,1
"72",71,0,39,0,0,1
"73",72,0,39,0,0,1
"74",73,0,39,0,0,1
"75",74,0,39,0,0,1
"76",75,0,39,0,0,1
"77",76,0,39,0,0,1
"78",77,0,39,0,0,1
"79",78,0,39,0,0,1
"80",79,0,39,0,0,1
"81",80,0,39,0,0,1
"82",81,0,39,0,0,1
"83",82,0,39,0,0,1
"84",83,0,39,0,0,1
"85",84,0,39,0,0,1
"86",85,0,39,0,0,1
"87",86,0,39,0,0,1
"88",87,0,39,0,0,1
"89",88,0,39,0,0,1
"90",89,0,39,0,0,1
"91",90,0,39,0,0,1
"92",91,0,39,0,0,1
"93",92,0,39,0,0,1
"94",93,0,39,0,0,1
"95",94,0,39,0,0,1
"96",95,0,39,0,0,1
"97",96,0,39,0,0,1
"98",97,0,39,0,0,1
"99",98,0,39,0,0,1
"100",99,0,39,0,0,1
"101",100,0,39,0,0,1
