"","time","infected","dead","critically_infected","susceptible","virus_type"
"1",0,1,0,0.218205186436176,199,1
"2",1,1,0,0.218205186436176,199,1
"3",2,1,0,0.218205186436176,199,1
"4",3,1,0,0.218205186436176,199,1
"5",4,2,0,0.436410372872353,198,1
"6",5,2,0,0.436410372872353,198,1
"7",6,2,0,0.436410372872353,198,1
"8",7,2,0,0.436410372872353,198,1
"9",8,2,0,0.436410372872353,198,1
"10",9,3,0,0.654615559308529,197,1
"11",10,3,0,0.654615559308529,196,1
"12",11,4,0,0.872820745744706,195,1
"13",12,6,0,1.30923111861706,193,1
"14",13,11,0,2.40025705079794,188,1
"15",14,17,0,3.709488169415,182,1
"16",15,24,0,5.23692447446823,175,1
"17",16,36,0,7.85538671170235,163,1
"18",17,51,1,11.128464508245,147,1
"19",18,73,1,15.9289786098409,124,1
"20",19,90,1,19.6384667792559,107,1
"21",20,107,1,23.3479549486708,90,1
"22",21,125,1,27.275648304522,71,1
"23",22,138,1,30.1123157281923,53,1
"24",23,153,2,33.385393524735,34,1
"25",24,156,2,34.0400090840435,26,1
"26",25,150,3,32.7307779654264,21,1
"27",26,146,4,31.8579572196817,13,1
"28",27,134,7,29.2394949824476,9,1
"29",28,138,7,30.1123157281923,5,1
"30",29,124,9,27.0574431180858,4,1
"31",30,108,11,23.566160135107,3,1
"32",31,91,16,19.856671965692,2,1
"33",32,68,26,14.83795267766,1,1
"34",33,50,30,10.9102593218088,1,1
"35",34,43,32,9.38282301675558,1,1
"36",35,34,38,7.41897633882999,1,1
"37",36,23,42,5.01871928803206,1,1
"38",37,14,47,3.05487261010647,1,1
"39",38,9,50,1.96384667792559,1,1
"40",39,6,52,1.30923111861706,1,1
"41",40,5,53,1.09102593218088,0,1
"42",41,4,53,0.872820745744706,0,1
"43",42,1,55,0.218205186436176,0,1
"44",43,1,55,0.218205186436176,0,1
"45",44,1,55,0.218205186436176,0,1
"46",45,1,55,0.218205186436176,0,1
"47",46,1,55,0.218205186436176,0,1
"48",47,1,55,0.218205186436176,0,1
"49",48,1,55,0.218205186436176,0,1
"50",49,1,55,0.218205186436176,0,1
"51",50,0,55,0,0,1
"52",51,0,55,0,0,1
"53",52,0,55,0,0,1
"54",53,0,55,0,0,1
"55",54,0,55,0,0,1
"56",55,0,55,0,0,1
"57",56,0,55,0,0,1
"58",57,0,55,0,0,1
"59",58,0,55,0,0,1
"60",59,0,55,0,0,1
"61",60,0,55,0,0,1
"62",61,0,55,0,0,1
"63",62,0,55,0,0,1
"64",63,0,55,0,0,1
"65",64,0,55,0,0,1
"66",65,0,55,0,0,1
"67",66,0,55,0,0,1
"68",67,0,55,0,0,1
"69",68,0,55,0,0,1
"70",69,0,55,0,0,1
"71",70,0,55,0,0,1
"72",71,0,55,0,0,1
"73",72,0,55,0,0,1
"74",73,0,55,0,0,1
"75",74,0,55,0,0,1
"76",75,0,55,0,0,1
"77",76,0,55,0,0,1
"78",77,0,55,0,0,1
"79",78,0,55,0,0,1
"80",79,0,55,0,0,1
"81",80,0,55,0,0,1
"82",81,0,55,0,0,1
"83",82,0,55,0,0,1
"84",83,0,55,0,0,1
"85",84,0,55,0,0,1
"86",85,0,55,0,0,1
"87",86,0,55,0,0,1
"88",87,0,55,0,0,1
"89",88,0,55,0,0,1
"90",89,0,55,0,0,1
"91",90,0,55,0,0,1
"92",91,0,55,0,0,1
"93",92,0,55,0,0,1
"94",93,0,55,0,0,1
"95",94,0,55,0,0,1
"96",95,0,55,0,0,1
"97",96,0,55,0,0,1
"98",97,0,55,0,0,1
"99",98,0,55,0,0,1
"100",99,0,55,0,0,1
"101",100,0,55,0,0,1
