time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,949,1,0,0
2,1,949,1,0,0
3.0,2,948,2,0,0
4.0,3,947,3,0,0
5.0,3,947,3,0,0
6.0,3,947,3,0,0
7.0,3,947,3,0,0
8.0,3,947,3,0,0
9.0,3,947,3,0,0
10.0,3,946,3,0,0
11.0,4,945,4,0,0
12.0,4,945,4,0,0
13.0,4,944,4,0,0
14.0,3,944,3,0,0
15.0,4,943,4,0,0
16.0,5,942,5,0,0
17.0,6,941,6,0,0
18.0,6,941,6,0,0
19.0,6,941,6,0,0
20.0,8,938,8,1,0
21.0,8,937,8,1,0
22.0,9,936,9,1,0
23.0,8,936,8,1,0
24.0,11,933,11,1,0
25.0,12,931,12,2,0
26.0,12,930,12,2,0
27.0,14,927,14,2,0
28.0,15,926,15,2,0
29.0,17,924,17,2,0
30.0,19,920,19,2,0
31.0,21,917,21,2,0
32.0,23,914,23,2,0
33.0,25,912,25,2,0
34.0,32,901,32,3,1
35.0,37,895,37,4,1
36.0,47,884,47,4,1
37.0,49,879,49,5,1
38.0,59,868,59,7,1
39.0,60,864,60,6,2
40.0,66,854,66,6,2
41.0,78,839,78,7,2
42.0,79,835,79,7,2
43.0,90,822,90,8,2
44.0,90,813,90,9,2
45.0,99,799,99,11,2
46.0,104,783,104,11,2
47.0,123,760,123,12,2
48.0,134,738,134,12,4
49.0,163,704,163,15,5
50.0,182,675,182,17,5
51.0,183,659,183,17,6
52.0,204,632,204,17,8
53.0,215,609,215,19,8
54.0,231,585,231,20,8
55.0,240,563,240,20,9
56.0,242,545,242,23,9
57.0,237,527,237,24,10
58.0,239,504,239,23,11
59.0,231,480,231,22,13
60.0,219,465,219,24,13
61.0,224,444,224,25,14
62.0,223,418,223,24,16
63.0,214,402,214,21,20
64.0,207,384,207,20,22
65.0,195,374,195,20,23
66.0,193,359,193,19,25
67.0,183,351,183,17,27
68.0,175,335,175,17,28
69.0,159,327,159,16,29
70.0,148,322,148,14,32
71.0,133,316,133,12,34
72.0,120,304,120,14,34
73.0,106,302,106,13,35
74.0,94,295,94,12,37
75.0,85,293,85,10,39
76.0,75,288,75,9,40
77.0,71,283,71,8,41
78.0,58,280,58,9,42
79.0,55,274,55,9,43
80.0,52,272,52,8,44
81.0,48,270,48,8,44
82.0,38,269,38,7,45
83.0,40,265,40,7,45
84.0,34,264,34,6,46
85.0,32,264,32,6,46
86.0,26,263,26,4,48
87.0,22,262,22,4,48
88.0,20,262,20,3,49
89.0,15,262,15,3,49
90.0,14,261,14,3,49
91.0,13,260,13,3,49
92.0,10,260,10,1,51
93.0,7,258,7,0,52
94.0,6,258,6,0,52
95.0,6,258,6,0,52
96.0,5,258,5,0,52
97.0,5,257,5,0,52
98.0,5,257,5,0,52
99.0,5,257,5,0,52
100.0,4,257,4,0,52
