time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,949,1,0,0
2.0,3,947,3,0,0
3.0,4,946,4,1,0
4.0,5,945,5,1,0
5.0,5,945,5,1,0
6.0,5,945,5,1,0
7.0,6,944,6,1,0
8.0,8,942,8,1,0
9.0,9,941,9,1,0
10.0,10,939,10,2,0
11.0,12,937,12,2,0
12.0,12,935,12,2,0
13.0,13,934,13,3,0
14.0,12,934,12,3,0
15.0,15,931,15,4,0
16.0,19,927,19,5,0
17.0,17,927,17,4,1
18.0,16,926,16,4,1
19.0,19,922,19,4,1
20.0,20,920,20,5,1
21.0,24,914,24,6,1
22.0,30,906,30,6,1
23.0,35,901,35,7,1
24.0,40,895,40,6,2
25.0,43,890,43,7,2
26.0,46,884,46,7,2
27.0,57,872,57,7,3
28.0,69,859,69,8,3
29.0,76,847,76,7,4
30.0,85,836,85,7,5
31.0,92,824,92,7,5
32.0,95,813,95,8,5
33.0,96,808,96,8,5
34.0,96,801,96,10,6
35.0,100,792,100,10,7
36.0,109,777,109,11,7
37.0,101,773,101,10,8
38.0,101,761,101,11,8
39.0,94,755,94,12,9
40.0,95,744,95,14,9
41.0,88,738,88,14,10
42.0,88,727,88,15,11
43.0,87,723,87,16,11
44.0,89,716,89,17,12
45.0,91,706,91,17,12
46.0,91,691,91,17,13
47.0,98,680,98,18,13
48.0,99,665,99,16,16
49.0,110,649,110,15,17
50.0,115,634,115,14,18
51.0,126,618,126,15,18
52.0,128,606,128,14,19
53.0,140,589,140,13,21
54.0,150,572,150,12,23
55.0,156,555,156,11,24
56.0,155,540,155,13,26
57.0,158,526,158,13,27
58.0,158,510,158,12,29
59.0,165,487,165,12,29
60.0,160,476,160,12,30
61.0,151,469,151,12,31
62.0,150,457,150,11,32
63.0,144,447,144,12,32
64.0,134,441,134,14,32
65.0,128,429,128,13,33
66.0,126,420,126,14,33
67.0,121,411,121,14,34
68.0,114,402,114,14,35
69.0,97,396,97,14,35
70.0,86,393,86,10,39
71.0,93,379,93,10,40
72.0,85,374,85,9,41
73.0,83,367,83,9,41
74.0,85,360,85,8,42
75.0,74,358,74,7,43
76.0,72,352,72,8,43
77.0,65,350,65,8,44
78.0,58,347,58,6,46
79.0,56,343,56,6,46
80.0,57,338,57,5,47
81.0,44,337,44,4,48
82.0,38,337,38,3,49
83.0,33,335,33,3,49
84.0,27,334,27,3,49
85.0,27,331,27,2,50
86.0,22,331,22,2,50
87.0,21,331,21,2,50
88.0,20,329,20,2,50
89.0,16,329,16,2,50
90.0,11,328,11,2,51
91.0,9,328,9,1,52
92.0,10,327,10,1,52
93.0,9,326,9,1,52
94.0,8,326,8,1,52
95.0,5,326,5,1,52
96.0,6,325,6,1,52
97.0,6,325,6,1,52
98.0,5,324,5,1,52
99.0,5,324,5,1,52
100.0,5,324,5,1,52
