time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,949,1,0,0
2,1,949,1,0,0
3,1,949,1,0,0
4,1,949,1,0,0
5,1,949,1,0,0
6,1,949,1,0,0
7.0,2,948,2,0,0
8.0,2,948,2,0,0
9.0,2,948,2,0,0
10.0,1,948,1,0,0
11.0,1,948,1,0,0
12.0,2,947,2,0,0
13.0,3,946,3,0,0
14.0,3,946,3,0,0
15.0,4,945,4,0,0
16.0,6,943,6,0,0
17.0,6,942,6,1,0
18.0,7,941,7,1,0
19.0,7,941,7,1,0
20.0,9,939,9,1,0
21.0,10,938,10,1,0
22.0,9,938,9,1,0
23.0,9,937,9,1,0
24.0,10,936,10,1,0
25.0,13,932,13,1,0
26.0,14,929,14,1,0
27.0,15,928,15,1,0
28.0,17,925,17,1,0
29.0,19,923,19,1,0
30.0,17,923,17,1,0
31.0,18,920,18,0,1
32.0,24,914,24,0,1
33.0,23,914,23,0,1
34.0,24,912,24,0,1
35.0,23,909,23,0,1
36.0,25,904,25,0,1
37.0,28,900,28,0,1
38.0,28,897,28,0,1
39.0,30,893,30,0,1
40.0,36,887,36,0,1
41.0,40,880,40,1,1
42.0,43,871,43,1,1
43.0,46,868,46,1,1
44.0,54,858,54,2,1
45.0,58,851,58,2,1
46.0,60,844,60,2,1
47.0,69,831,69,3,1
48.0,81,816,81,3,1
49.0,91,802,91,3,1
50.0,100,787,100,4,1
51.0,107,774,107,5,1
52.0,109,763,109,6,1
53.0,120,749,120,6,1
54.0,123,737,123,6,1
55.0,134,718,134,6,2
56.0,149,696,149,6,2
57.0,152,681,152,8,2
58.0,149,668,149,7,3
59.0,145,658,145,8,3
60.0,149,640,149,8,3
61.0,145,631,145,10,4
62.0,148,618,148,10,4
63.0,153,599,153,10,4
64.0,158,581,158,11,5
65.0,154,566,154,13,6
66.0,141,556,141,13,7
67.0,141,543,141,13,7
68.0,140,531,140,13,7
69.0,145,516,145,13,8
70.0,136,507,136,13,8
71.0,139,496,139,13,10
72.0,135,487,135,13,10
73.0,127,475,127,13,11
74.0,119,467,119,13,11
75.0,115,456,115,10,14
76.0,114,448,114,10,14
77.0,108,441,108,10,14
78.0,104,431,104,9,16
79.0,93,425,93,7,19
80.0,87,421,87,6,20
81.0,82,417,82,6,20
82.0,77,413,77,6,20
83.0,69,409,69,5,21
84.0,63,407,63,5,21
85.0,52,405,52,3,23
86.0,48,401,48,4,23
87.0,42,399,42,3,24
88.0,33,399,33,3,24
89.0,31,396,31,3,24
90.0,34,389,34,3,24
91.0,33,386,33,3,24
92.0,33,381,33,2,25
93.0,32,377,32,1,26
94.0,32,375,32,1,26
95.0,36,369,36,2,26
96.0,39,363,39,2,26
97.0,38,362,38,2,26
98.0,41,359,41,2,26
99.0,40,357,40,2,26
100.0,33,356,33,1,27
