time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,949,1,0,0
2,1,949,1,0,0
3,1,949,1,0,0
4,1,949,1,0,0
5.0,4,946,4,0,0
6.0,4,946,4,0,0
7.0,5,945,5,0,0
8.0,5,945,5,0,0
9.0,8,942,8,0,0
10.0,12,937,12,1,0
11.0,12,937,12,1,0
12.0,13,936,13,2,0
13.0,20,929,20,3,0
14.0,20,929,20,3,0
15.0,21,925,21,5,0
16.0,25,921,25,5,0
17.0,27,918,27,5,0
18.0,34,911,34,6,0
19.0,38,904,38,7,0
20.0,39,899,39,8,0
21.0,46,892,46,9,0
22.0,55,883,55,11,0
23.0,57,875,57,14,0
24.0,62,869,62,13,1
25.0,77,852,77,18,1
26.0,89,835,89,18,2
27.0,97,823,97,20,3
28.0,96,818,96,23,3
29.0,101,805,101,23,5
30.0,113,789,113,26,5
31.0,130,766,130,32,5
32.0,136,752,136,34,6
33.0,150,732,150,34,7
34.0,162,713,162,37,8
35.0,167,695,167,39,9
36.0,169,675,169,37,11
37.0,175,657,175,36,14
38.0,190,640,190,37,14
39.0,195,619,195,36,19
40.0,201,599,201,40,20
41.0,205,575,205,42,23
42.0,208,558,208,44,26
43.0,205,540,205,43,28
44.0,211,516,211,42,31
45.0,207,499,207,38,37
46.0,205,478,205,38,40
47.0,224,442,224,40,41
48.0,227,419,227,38,45
49.0,230,396,230,38,48
50.0,235,376,235,40,48
51.0,224,366,224,42,50
52.0,228,349,228,42,51
53.0,215,341,215,38,55
54.0,201,328,201,35,60
55.0,192,317,192,31,65
56.0,182,304,182,26,70
57.0,158,294,158,27,71
58.0,146,283,146,26,73
59.0,131,276,131,25,75
60.0,114,272,114,23,78
61.0,109,268,109,20,81
62.0,94,265,94,19,83
63.0,85,263,85,16,86
64.0,75,260,75,14,88
65.0,63,258,63,10,92
66.0,52,255,52,9,93
67.0,46,253,46,9,93
68.0,34,253,34,7,95
69.0,28,252,28,6,96
70.0,26,251,26,7,96
71.0,21,250,21,5,98
72.0,18,250,18,4,99
73.0,15,250,15,3,100
74.0,11,250,11,2,101
75.0,9,250,9,2,101
76.0,5,250,5,1,102
77.0,3,250,3,1,102
78.0,4,249,4,1,102
79.0,3,249,3,1,102
80.0,3,249,3,1,102
81.0,2,249,2,1,102
82.0,3,248,3,1,102
83.0,3,248,3,1,102
84.0,3,247,3,0,103
85.0,3,247,3,0,103
86.0,3,247,3,0,103
87.0,3,247,3,0,103
88.0,2,247,2,0,103
89.0,2,247,2,0,103
90.0,3,246,3,0,103
91.0,3,246,3,0,103
92.0,2,246,2,0,103
93.0,2,246,2,0,103
94.0,1,246,1,0,103
95.0,1,246,1,0,103
96.0,1,246,1,0,103
97.0,1,246,1,0,103
98.0,2,245,2,0,103
99.0,2,245,2,0,103
100.0,1,245,1,0,103
