time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,949,1,0,0
2,1,949,1,0,0
3,1,949,1,0,0
4,1,949,1,0,0
5.0,2,948,2,0,0
6.0,2,948,2,0,0
7.0,3,947,3,1,0
8.0,6,944,6,1,0
9.0,7,943,7,1,0
10.0,6,943,6,1,0
11.0,7,942,7,2,0
12.0,7,942,7,2,0
13.0,8,941,8,2,0
14.0,8,941,8,2,0
15.0,7,941,7,2,0
16.0,8,940,8,2,0
17.0,8,940,8,2,0
18.0,8,937,8,2,0
19.0,8,936,8,2,0
20.0,8,936,8,2,0
21.0,9,934,9,1,1
22.0,11,932,11,1,1
23.0,10,932,10,1,1
24.0,12,930,12,1,1
25.0,13,928,13,0,2
26.0,14,926,14,0,2
27.0,15,925,15,1,2
28.0,16,921,16,3,2
29.0,19,917,19,4,2
30.0,21,915,21,5,2
31.0,22,912,22,6,2
32.0,24,908,24,7,2
33.0,27,905,27,7,2
34.0,30,900,30,7,2
35.0,32,896,32,7,2
36.0,34,892,34,8,2
37.0,40,886,40,8,2
38.0,44,880,44,8,2
39.0,47,874,47,8,2
40.0,51,869,51,8,2
41.0,54,863,54,7,3
42.0,56,856,56,5,5
43.0,56,852,56,4,6
44.0,61,841,61,4,7
45.0,70,827,70,5,8
46.0,73,820,73,4,9
47.0,81,806,81,4,9
48.0,86,795,86,7,9
49.0,86,789,86,8,9
50.0,91,778,91,8,10
51.0,102,761,102,10,10
52.0,110,746,110,10,10
53.0,117,735,117,13,10
54.0,122,720,122,15,10
55.0,123,707,123,15,10
56.0,131,692,131,16,10
57.0,123,686,123,17,10
58.0,125,675,125,17,11
59.0,136,657,136,18,13
60.0,143,640,143,21,13
61.0,144,624,144,23,13
62.0,138,612,138,22,16
63.0,148,593,148,23,17
64.0,154,573,154,23,18
65.0,147,565,147,21,20
66.0,142,556,142,21,20
67.0,144,546,144,18,23
68.0,145,533,145,19,25
69.0,143,520,143,20,25
70.0,139,509,139,20,26
71.0,139,494,139,21,27
72.0,147,475,147,20,28
73.0,141,461,141,20,31
74.0,128,452,128,18,34
75.0,121,449,121,17,36
76.0,120,439,120,16,38
77.0,118,429,118,16,40
78.0,111,425,111,16,41
79.0,108,416,108,16,41
80.0,108,406,108,17,41
81.0,99,402,99,17,41
82.0,82,397,82,14,44
83.0,75,392,75,13,45
84.0,71,387,71,13,46
85.0,69,385,69,11,48
86.0,63,382,63,11,48
87.0,61,373,61,8,51
88.0,62,368,62,7,52
89.0,58,362,58,6,53
90.0,51,359,51,5,54
91.0,52,352,52,4,56
92.0,48,350,48,3,57
93.0,44,349,44,3,57
94.0,42,346,42,2,58
95.0,43,343,43,2,58
96.0,41,342,41,2,58
97.0,33,341,33,2,58
98.0,27,341,27,1,59
99.0,21,341,21,1,59
100.0,18,341,18,1,59
