time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,948,2,0,0
2.0,2,948,2,0,0
3.0,2,948,2,0,0
4.0,2,948,2,0,0
5.0,3,947,3,0,0
6.0,4,946,4,0,0
7.0,6,944,6,0,0
8.0,10,940,10,1,0
9.0,11,939,11,1,0
10.0,12,937,12,2,0
11.0,12,936,12,2,0
12.0,15,933,15,2,0
13.0,16,932,16,2,0
14.0,19,929,19,2,0
15.0,21,926,21,2,0
16.0,25,921,25,2,0
17.0,26,918,26,2,0
18.0,29,912,29,3,0
19.0,37,903,37,4,0
20.0,39,900,39,4,0
21.0,42,896,42,4,0
22.0,47,887,47,3,1
23.0,54,879,54,5,1
24.0,63,866,63,4,2
25.0,67,859,67,5,2
26.0,78,843,78,6,2
27.0,85,833,85,7,2
28.0,89,824,89,7,2
29.0,92,813,92,8,2
30.0,102,800,102,9,2
31.0,103,795,103,9,2
32.0,106,782,106,10,3
33.0,108,773,108,9,4
34.0,106,762,106,10,4
35.0,115,747,115,11,4
36.0,113,734,113,12,4
37.0,111,725,111,11,6
38.0,115,712,115,11,6
39.0,117,699,117,13,7
40.0,115,688,115,12,8
41.0,123,674,123,12,9
42.0,132,654,132,13,9
43.0,142,634,142,16,10
44.0,144,621,144,16,11
45.0,151,600,151,18,11
46.0,148,589,148,17,13
47.0,156,573,156,19,13
48.0,157,558,157,18,14
49.0,166,538,166,19,15
50.0,178,514,178,19,16
51.0,180,498,180,18,17
52.0,184,475,184,18,17
53.0,181,459,181,15,20
54.0,182,446,182,16,20
55.0,178,430,178,16,21
56.0,182,415,182,16,22
57.0,175,404,175,14,26
58.0,166,397,166,13,27
59.0,154,389,154,12,29
60.0,140,379,140,12,30
61.0,134,367,134,11,32
62.0,116,362,116,11,32
63.0,109,351,109,11,34
64.0,108,339,108,10,35
65.0,97,335,97,11,35
66.0,92,326,92,11,35
67.0,89,320,89,11,35
68.0,84,317,84,10,36
69.0,78,315,78,9,37
70.0,73,310,73,8,38
71.0,62,308,62,6,40
72.0,60,305,60,7,40
73.0,53,302,53,6,41
74.0,43,299,43,5,42
75.0,40,298,40,4,43
76.0,36,293,36,4,43
77.0,29,292,29,2,45
78.0,27,291,27,2,45
79.0,28,287,28,1,46
80.0,24,286,24,1,46
81.0,22,286,22,1,46
82.0,21,285,21,1,46
83.0,18,285,18,1,46
84.0,16,284,16,1,46
85.0,15,284,15,1,46
86.0,9,284,9,0,47
87.0,8,284,8,0,47
88.0,7,284,7,0,47
89.0,3,284,3,0,47
90.0,3,284,3,0,47
91.0,3,284,3,0,47
92.0,2,284,2,0,47
93.0,2,284,2,0,47
94.0,1,284,1,0,47
95.0,1,284,1,0,47
96.0,1,284,1,0,47
97.0,1,284,1,0,47
98.0,1,284,1,0,47
99.0,1,284,1,0,47
100.0,0,284,0,0,47
