time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,949,1,0,0
2,1,949,1,0,0
3,1,949,1,0,0
4,1,949,1,0,0
5.0,2,948,2,0,0
6.0,2,948,2,0,0
7.0,2,948,2,0,0
8.0,3,947,3,0,0
9.0,3,947,3,0,0
10.0,3,946,3,0,0
11.0,4,945,4,0,0
12.0,7,942,7,0,0
13.0,7,942,7,0,0
14.0,8,941,8,0,0
15.0,7,941,7,0,0
16.0,8,940,8,0,0
17.0,9,939,9,0,0
18.0,10,937,10,0,0
19.0,13,934,13,0,0
20.0,13,933,13,1,0
21.0,12,933,12,1,0
22.0,14,928,14,1,0
23.0,17,925,17,1,0
24.0,18,923,18,1,0
25.0,22,919,22,1,0
26.0,26,914,26,1,0
27.0,27,912,27,1,0
28.0,31,906,31,2,0
29.0,35,899,35,3,0
30.0,40,894,40,3,0
31.0,48,886,48,4,0
32.0,46,883,46,4,0
33.0,47,879,47,4,0
34.0,51,872,51,3,1
35.0,55,864,55,3,1
36.0,58,856,58,4,1
37.0,61,851,61,4,1
38.0,63,844,63,6,1
39.0,65,836,65,8,1
40.0,69,827,69,9,1
41.0,71,818,71,9,1
42.0,82,803,82,8,2
43.0,84,796,84,7,3
44.0,86,787,86,7,3
45.0,85,779,85,6,4
46.0,98,759,98,8,4
47.0,103,749,103,8,4
48.0,116,731,116,9,4
49.0,119,722,119,9,4
50.0,123,709,123,10,5
51.0,127,696,127,10,5
52.0,123,683,123,8,7
53.0,130,667,130,6,9
54.0,138,649,138,5,10
55.0,142,637,142,5,10
56.0,141,620,141,5,10
57.0,139,612,139,5,10
58.0,145,589,145,5,10
59.0,153,572,153,6,10
60.0,156,556,156,5,12
61.0,159,540,159,7,12
62.0,156,529,156,6,13
63.0,148,521,148,7,13
64.0,137,512,137,5,15
65.0,136,501,136,5,15
66.0,126,494,126,6,15
67.0,140,472,140,7,15
68.0,128,461,128,7,15
69.0,123,450,123,8,15
70.0,118,440,118,8,15
71.0,108,436,108,8,15
72.0,102,431,102,8,15
73.0,98,427,98,8,16
74.0,96,419,96,7,17
75.0,89,413,89,5,19
76.0,87,409,87,5,19
77.0,74,400,74,4,20
78.0,66,397,66,4,20
79.0,60,393,60,5,20
80.0,52,390,52,4,21
81.0,50,387,50,3,22
82.0,53,379,53,3,22
83.0,51,377,51,2,23
84.0,44,376,44,2,23
85.0,39,375,39,2,23
86.0,37,373,37,2,23
87.0,29,371,29,1,24
88.0,29,368,29,2,24
89.0,29,365,29,2,24
90.0,26,365,26,2,24
91.0,24,364,24,2,24
92.0,16,364,16,2,24
93.0,13,364,13,1,25
94.0,13,363,13,1,25
95.0,13,362,13,1,25
96.0,11,362,11,1,25
97.0,10,361,10,1,25
98.0,9,360,9,1,25
99.0,7,359,7,1,25
100.0,8,358,8,1,25
