time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,949,1,0,0
2,1,949,1,0,0
3,1,949,1,0,0
4,1,949,1,0,0
5,1,949,1,0,0
6,1,949,1,0,0
7,1,949,1,0,0
8,1,949,1,0,0
9,1,949,1,0,0
10.0,2,947,2,1,0
11.0,3,946,3,1,0
12.0,4,945,4,1,0
13.0,6,943,6,2,0
14.0,6,943,6,2,0
15.0,6,943,6,2,0
16.0,7,942,7,3,0
17.0,9,940,9,3,0
18.0,10,939,10,3,0
19.0,13,936,13,3,0
20.0,18,930,18,4,0
21.0,19,928,19,4,0
22.0,24,922,24,5,0
23.0,30,915,30,7,0
24.0,34,910,34,7,1
25.0,41,903,41,7,1
26.0,50,894,50,10,1
27.0,52,889,52,11,2
28.0,55,885,55,15,2
29.0,65,872,65,17,2
30.0,67,864,67,19,3
31.0,73,856,73,20,3
32.0,75,849,75,20,3
33.0,77,842,77,21,3
34.0,80,834,80,20,4
35.0,92,815,92,22,4
36.0,97,803,97,23,5
37.0,107,788,107,25,7
38.0,125,769,125,27,8
39.0,135,748,135,29,8
40.0,140,735,140,28,11
41.0,147,719,147,30,13
42.0,153,702,153,28,17
43.0,157,690,157,30,19
44.0,168,668,168,31,22
45.0,166,652,166,30,23
46.0,167,641,167,30,23
47.0,168,628,168,30,24
48.0,165,615,165,35,24
49.0,151,608,151,34,26
50.0,148,598,148,35,28
51.0,146,584,146,33,32
52.0,142,570,142,33,35
53.0,151,551,151,33,37
54.0,139,543,139,33,39
55.0,135,527,135,31,43
56.0,132,517,132,31,45
57.0,127,506,127,29,49
58.0,123,498,123,27,53
59.0,124,491,124,28,53
60.0,136,472,136,30,53
61.0,133,462,133,30,54
62.0,133,446,133,27,59
63.0,121,440,121,27,60
64.0,118,434,118,25,63
65.0,111,425,111,24,65
66.0,110,415,110,21,68
67.0,111,403,111,19,70
68.0,110,396,110,21,72
69.0,109,389,109,20,74
70.0,90,389,90,18,76
71.0,86,382,86,17,78
72.0,74,378,74,17,80
73.0,71,375,71,16,81
74.0,67,372,67,16,83
75.0,60,370,60,15,84
76.0,50,368,50,13,86
77.0,38,367,38,12,87
78.0,38,363,38,12,88
79.0,33,361,33,12,89
80.0,33,361,33,12,89
81.0,28,360,28,12,89
82.0,27,355,27,9,93
83.0,23,355,23,8,94
84.0,22,355,22,8,94
85.0,19,355,19,7,95
86.0,16,354,16,6,97
87.0,16,353,16,7,97
88.0,12,352,12,5,99
89.0,11,352,11,5,99
90.0,12,351,12,5,99
91.0,11,351,11,5,99
92.0,8,349,8,5,100
93.0,7,349,7,4,101
94.0,7,349,7,4,101
95.0,7,349,7,4,101
96.0,6,349,6,3,102
97.0,6,349,6,3,102
98.0,5,349,5,3,102
99.0,5,349,5,3,102
100.0,3,349,3,2,103
