"","time","infected","dead","critically_infected","susceptible","virus_type"
"1",0,1,0,0.218205186436176,199,1
"2",1,1,0,0.218205186436176,199,1
"3",2,3,0,0.654615559308529,197,1
"4",3,3,0,0.654615559308529,197,1
"5",4,4,0,0.872820745744706,196,1
"6",5,4,0,0.872820745744706,196,1
"7",6,6,0,1.30923111861706,194,1
"8",7,7,0,1.52743630505323,193,1
"9",8,12,0,2.61846223723412,188,1
"10",9,15,0,3.27307779654265,185,1
"11",10,20,0,4.36410372872353,179,1
"12",11,27,0,5.89154003377676,171,1
"13",12,37,0,8.07359189813852,161,1
"14",13,56,0,12.2194904404259,141,1
"15",14,72,0,15.7107734234047,125,1
"16",15,93,1,20.2930823385644,101,1
"17",16,108,1,23.566160135107,85,1
"18",17,120,1,26.1846223723411,70,1
"19",18,139,1,30.3305209146285,48,1
"20",19,149,1,32.5125727789902,34,1
"21",20,151,1,32.9489831518626,26,1
"22",21,145,3,31.6397520332455,22,1
"23",22,137,3,29.8941105417561,17,1
"24",23,126,5,27.4938534909582,13,1
"25",24,107,7,23.3479549486708,11,1
"26",25,96,9,20.9476978978729,7,1
"27",26,82,16,17.8928252877664,4,1
"28",27,64,19,13.9651319319153,4,1
"29",28,50,24,10.9102593218088,3,1
"30",29,42,27,9.1646178303194,3,1
"31",30,35,32,7.63718152526617,3,1
"32",31,25,39,5.45512966090441,2,1
"33",32,18,43,3.92769335585118,2,1
"34",33,14,46,3.05487261010647,2,1
"35",34,9,48,1.96384667792559,2,1
"36",35,6,49,1.30923111861706,2,1
"37",36,5,50,1.09102593218088,2,1
"38",37,3,51,0.654615559308529,2,1
"39",38,2,52,0.436410372872353,2,1
"40",39,1,53,0.218205186436176,2,1
"41",40,0,53,0,2,1
"42",41,0,53,0,2,1
"43",42,0,53,0,2,1
"44",43,0,53,0,2,1
"45",44,0,53,0,2,1
"46",45,0,53,0,2,1
"47",46,0,53,0,2,1
"48",47,0,53,0,2,1
"49",48,0,53,0,2,1
"50",49,0,53,0,2,1
"51",50,0,53,0,2,1
"52",51,0,53,0,2,1
"53",52,0,53,0,2,1
"54",53,0,53,0,2,1
"55",54,0,53,0,2,1
"56",55,0,53,0,2,1
"57",56,0,53,0,2,1
"58",57,0,53,0,2,1
"59",58,0,53,0,2,1
"60",59,0,53,0,2,1
"61",60,0,53,0,2,1
"62",61,0,53,0,2,1
"63",62,0,53,0,2,1
"64",63,0,53,0,2,1
"65",64,0,53,0,2,1
"66",65,0,53,0,2,1
"67",66,0,53,0,2,1
"68",67,0,53,0,2,1
"69",68,0,53,0,2,1
"70",69,0,53,0,2,1
"71",70,0,53,0,2,1
"72",71,0,53,0,2,1
"73",72,0,53,0,2,1
"74",73,0,53,0,2,1
"75",74,0,53,0,2,1
"76",75,0,53,0,2,1
"77",76,0,53,0,2,1
"78",77,0,53,0,2,1
"79",78,0,53,0,2,1
"80",79,0,53,0,2,1
"81",80,0,53,0,2,1
"82",81,0,53,0,2,1
"83",82,0,53,0,2,1
"84",83,0,53,0,2,1
"85",84,0,53,0,2,1
"86",85,0,53,0,2,1
"87",86,0,53,0,2,1
"88",87,0,53,0,2,1
"89",88,0,53,0,2,1
"90",89,0,53,0,2,1
"91",90,0,53,0,2,1
"92",91,0,53,0,2,1
"93",92,0,53,0,2,1
"94",93,0,53,0,2,1
"95",94,0,53,0,2,1
"96",95,0,53,0,2,1
"97",96,0,53,0,2,1
"98",97,0,53,0,2,1
"99",98,0,53,0,2,1
"100",99,0,53,0,2,1
"101",100,0,53,0,2,1
