"","time","infected","dead","critically_infected","susceptible","virus_type"
"1",0,1,0,0.218205186436176,199,1
"2",1,1,0,0.218205186436176,199,1
"3",2,1,0,0.218205186436176,199,1
"4",3,1,0,0.218205186436176,199,1
"5",4,1,0,0.218205186436176,199,1
"6",5,1,0,0.218205186436176,199,1
"7",6,2,0,0.436410372872353,198,1
"8",7,4,0,0.872820745744706,196,1
"9",8,8,0,1.74564149148941,192,1
"10",9,11,0,2.40025705079794,189,1
"11",10,14,0,3.05487261010647,185,1
"12",11,19,0,4.14589854228735,180,1
"13",12,31,0,6.76436077952147,168,1
"14",13,53,0,11.5648748811173,146,1
"15",14,71,0,15.4925682369685,128,1
"16",15,99,0,21.6023134571814,100,1
"17",16,115,0,25.0935964401603,83,1
"18",17,126,0,27.4938534909582,70,1
"19",18,136,0,29.67590535532,55,1
"20",19,150,0,32.7307779654264,41,1
"21",20,156,0,34.0400090840435,31,1
"22",21,163,0,35.5674453890968,20,1
"23",22,155,1,33.8218038976073,17,1
"24",23,142,2,30.985136473937,12,1
"25",24,110,3,24.0025705079794,9,1
"26",25,94,5,20.5112875250006,8,1
"27",26,80,10,17.4564149148941,7,1
"28",27,64,14,13.9651319319153,6,1
"29",28,46,22,10.0374385760641,5,1
"30",29,36,24,7.85538671170235,4,1
"31",30,24,27,5.23692447446823,4,1
"32",31,19,29,4.14589854228735,4,1
"33",32,14,32,3.05487261010647,4,1
"34",33,11,33,2.40025705079794,4,1
"35",34,8,35,1.74564149148941,4,1
"36",35,7,35,1.52743630505323,4,1
"37",36,4,38,0.872820745744706,3,1
"38",37,2,39,0.436410372872353,3,1
"39",38,2,39,0.436410372872353,3,1
"40",39,2,39,0.436410372872353,3,1
"41",40,2,39,0.436410372872353,3,1
"42",41,2,39,0.436410372872353,3,1
"43",42,1,40,0.218205186436176,3,1
"44",43,1,40,0.218205186436176,3,1
"45",44,1,40,0.218205186436176,3,1
"46",45,0,40,0,3,1
"47",46,0,40,0,3,1
"48",47,0,40,0,3,1
"49",48,0,40,0,3,1
"50",49,0,40,0,3,1
"51",50,0,40,0,3,1
"52",51,0,40,0,3,1
"53",52,0,40,0,3,1
"54",53,0,40,0,3,1
"55",54,0,40,0,3,1
"56",55,0,40,0,3,1
"57",56,0,40,0,3,1
"58",57,0,40,0,3,1
"59",58,0,40,0,3,1
"60",59,0,40,0,3,1
"61",60,0,40,0,3,1
"62",61,0,40,0,3,1
"63",62,0,40,0,3,1
"64",63,0,40,0,3,1
"65",64,0,40,0,3,1
"66",65,0,40,0,3,1
"67",66,0,40,0,3,1
"68",67,0,40,0,3,1
"69",68,0,40,0,3,1
"70",69,0,40,0,3,1
"71",70,0,40,0,3,1
"72",71,0,40,0,3,1
"73",72,0,40,0,3,1
"74",73,0,40,0,3,1
"75",74,0,40,0,3,1
"76",75,0,40,0,3,1
"77",76,0,40,0,3,1
"78",77,0,40,0,3,1
"79",78,0,40,0,3,1
"80",79,0,40,0,3,1
"81",80,0,40,0,3,1
"82",81,0,40,0,3,1
"83",82,0,40,0,3,1
"84",83,0,40,0,3,1
"85",84,0,40,0,3,1
"86",85,0,40,0,3,1
"87",86,0,40,0,3,1
"88",87,0,40,0,3,1
"89",88,0,40,0,3,1
"90",89,0,40,0,3,1
"91",90,0,40,0,3,1
"92",91,0,40,0,3,1
"93",92,0,40,0,3,1
"94",93,0,40,0,3,1
"95",94,0,40,0,3,1
"96",95,0,40,0,3,1
"97",96,0,40,0,3,1
"98",97,0,40,0,3,1
"99",98,0,40,0,3,1
"100",99,0,40,0,3,1
"101",100,0,40,0,3,1
