"","time","infected","dead","critically_infected","susceptible","virus_type"
"1",0,1,0,0.218205186436176,199,1
"2",1,1,0,0.218205186436176,199,1
"3",2,2,0,0.436410372872353,198,1
"4",3,2,0,0.436410372872353,198,1
"5",4,3,0,0.654615559308529,197,1
"6",5,7,0,1.52743630505323,193,1
"7",6,10,0,2.18205186436176,190,1
"8",7,18,0,3.92769335585118,182,1
"9",8,24,0,5.23692447446823,176,1
"10",9,37,0,8.07359189813852,163,1
"11",10,56,0,12.2194904404259,143,1
"12",11,76,0,16.5835941691494,122,1
"13",12,90,0,19.6384667792559,108,1
"14",13,110,0,24.0025705079794,88,1
"15",14,129,0,28.1484690502667,69,1
"16",15,137,0,29.8941105417561,54,1
"17",16,148,0,32.2943675925541,36,1
"18",17,153,0,33.385393524735,31,1
"19",18,160,1,34.9128298297882,19,1
"20",19,153,1,33.385393524735,16,1
"21",20,138,1,30.1123157281923,14,1
"22",21,124,2,27.0574431180858,13,1
"23",22,114,4,24.8753912537241,12,1
"24",23,96,7,20.9476978978729,11,1
"25",24,84,10,18.3292356606388,7,1
"26",25,66,17,14.4015423047876,5,1
"27",26,49,22,10.6920541353726,5,1
"28",27,43,26,9.38282301675558,5,1
"29",28,27,32,5.89154003377676,5,1
"30",29,24,34,5.23692447446823,4,1
"31",30,16,40,3.49128298297882,4,1
"32",31,12,43,2.61846223723412,4,1
"33",32,9,45,1.96384667792559,4,1
"34",33,8,46,1.74564149148941,4,1
"35",34,5,46,1.09102593218088,3,1
"36",35,3,46,0.654615559308529,3,1
"37",36,4,46,0.872820745744706,2,1
"38",37,3,47,0.654615559308529,2,1
"39",38,3,47,0.654615559308529,2,1
"40",39,2,47,0.436410372872353,2,1
"41",40,2,47,0.436410372872353,2,1
"42",41,2,47,0.436410372872353,2,1
"43",42,2,47,0.436410372872353,2,1
"44",43,2,47,0.436410372872353,2,1
"45",44,1,47,0.218205186436176,2,1
"46",45,1,47,0.218205186436176,2,1
"47",46,1,47,0.218205186436176,2,1
"48",47,1,47,0.218205186436176,2,1
"49",48,1,47,0.218205186436176,2,1
"50",49,1,47,0.218205186436176,2,1
"51",50,0,48,0,2,1
"52",51,0,48,0,2,1
"53",52,0,48,0,2,1
"54",53,0,48,0,2,1
"55",54,0,48,0,2,1
"56",55,0,48,0,2,1
"57",56,0,48,0,2,1
"58",57,0,48,0,2,1
"59",58,0,48,0,2,1
"60",59,0,48,0,2,1
"61",60,0,48,0,2,1
"62",61,0,48,0,2,1
"63",62,0,48,0,2,1
"64",63,0,48,0,2,1
"65",64,0,48,0,2,1
"66",65,0,48,0,2,1
"67",66,0,48,0,2,1
"68",67,0,48,0,2,1
"69",68,0,48,0,2,1
"70",69,0,48,0,2,1
"71",70,0,48,0,2,1
"72",71,0,48,0,2,1
"73",72,0,48,0,2,1
"74",73,0,48,0,2,1
"75",74,0,48,0,2,1
"76",75,0,48,0,2,1
"77",76,0,48,0,2,1
"78",77,0,48,0,2,1
"79",78,0,48,0,2,1
"80",79,0,48,0,2,1
"81",80,0,48,0,2,1
"82",81,0,48,0,2,1
"83",82,0,48,0,2,1
"84",83,0,48,0,2,1
"85",84,0,48,0,2,1
"86",85,0,48,0,2,1
"87",86,0,48,0,2,1
"88",87,0,48,0,2,1
"89",88,0,48,0,2,1
"90",89,0,48,0,2,1
"91",90,0,48,0,2,1
"92",91,0,48,0,2,1
"93",92,0,48,0,2,1
"94",93,0,48,0,2,1
"95",94,0,48,0,2,1
"96",95,0,48,0,2,1
"97",96,0,48,0,2,1
"98",97,0,48,0,2,1
"99",98,0,48,0,2,1
"100",99,0,48,0,2,1
"101",100,0,48,0,2,1
"102",101,0,48,0,2,1
