"","time","infected","dead","critically_infected","susceptible","virus_type"
"1",0,1,0,0.218205186436176,199,1
"2",1,1,0,0.218205186436176,199,1
"3",2,1,0,0.218205186436176,199,1
"4",3,1,0,0.218205186436176,199,1
"5",4,3,0,0.654615559308529,197,1
"6",5,4,0,0.872820745744706,196,1
"7",6,4,0,0.872820745744706,196,1
"8",7,4,0,0.872820745744706,196,1
"9",8,7,0,1.52743630505323,193,1
"10",8.99999999999999,14,0,3.05487261010647,186,1
"11",9.99999999999999,20,0,4.36410372872353,180,1
"12",11,28,0,6.10974522021294,171,1
"13",12,35,0,7.63718152526617,164,1
"14",13,49,0,10.6920541353726,150,1
"15",14,65,0,14.1833371183515,132,1
"16",15,82,0,17.8928252877664,115,1
"17",16,98,0,21.3841082707453,99,1
"18",17,118,0,25.7482119994688,77,1
"19",18,131,1,28.5848794231391,58,1
"20",19,144,1,31.4215468468094,41,1
"21",20,151,1,32.9489831518626,28,1
"22",21,156,2,34.0400090840435,18,1
"23",22,146,4,31.8579572196817,14,1
"24",23,132,6,28.8030846095752,13,1
"25",24,119,9,25.966417185905,9,1
"26",25,106,12,23.1297497622347,7,1
"27",26,90,14,19.6384667792559,6,1
"28",27,70,19,15.2743630505323,5,1
"29",28,55,22,12.0012852539897,5,1
"30",29,46,26,10.0374385760641,4,1
"31",30,32,33,6.98256596595764,4,1
"32",31,26,36,5.67333484734058,3,1
"33",32,20,41,4.36410372872353,3,1
"34",33,11,48,2.40025705079794,2,1
"35",34,7,51,1.52743630505323,2,1
"36",35,7,51,1.52743630505323,2,1
"37",36,7,51,1.52743630505323,1,1
"38",37,6,52,1.30923111861706,1,1
"39",38,5,53,1.09102593218088,1,1
"40",39,4,54,0.872820745744706,1,1
"41",40,3,54,0.654615559308529,1,1
"42",41,3,54,0.654615559308529,1,1
"43",42,1,55,0.218205186436176,1,1
"44",43,1,55,0.218205186436176,1,1
"45",44,1,55,0.218205186436176,1,1
"46",45,0,55,0,1,1
"47",46,0,55,0,1,1
"48",47,0,55,0,1,1
"49",48,0,55,0,1,1
"50",49,0,55,0,1,1
"51",50,0,55,0,1,1
"52",51,0,55,0,1,1
"53",52,0,55,0,1,1
"54",53,0,55,0,1,1
"55",54,0,55,0,1,1
"56",55,0,55,0,1,1
"57",56,0,55,0,1,1
"58",57,0,55,0,1,1
"59",58,0,55,0,1,1
"60",59,0,55,0,1,1
"61",60,0,55,0,1,1
"62",61,0,55,0,1,1
"63",62,0,55,0,1,1
"64",63,0,55,0,1,1
"65",64,0,55,0,1,1
"66",65,0,55,0,1,1
"67",66,0,55,0,1,1
"68",67,0,55,0,1,1
"69",68,0,55,0,1,1
"70",69,0,55,0,1,1
"71",70,0,55,0,1,1
"72",71,0,55,0,1,1
"73",72,0,55,0,1,1
"74",73,0,55,0,1,1
"75",74,0,55,0,1,1
"76",75,0,55,0,1,1
"77",76,0,55,0,1,1
"78",77,0,55,0,1,1
"79",78,0,55,0,1,1
"80",79,0,55,0,1,1
"81",80,0,55,0,1,1
"82",81,0,55,0,1,1
"83",82,0,55,0,1,1
"84",83,0,55,0,1,1
"85",84,0,55,0,1,1
"86",85,0,55,0,1,1
"87",86,0,55,0,1,1
"88",87,0,55,0,1,1
"89",88,0,55,0,1,1
"90",89,0,55,0,1,1
"91",90,0,55,0,1,1
"92",91,0,55,0,1,1
"93",92,0,55,0,1,1
"94",93,0,55,0,1,1
"95",94,0,55,0,1,1
"96",95,0,55,0,1,1
"97",96,0,55,0,1,1
"98",97,0,55,0,1,1
"99",98,0,55,0,1,1
"100",99,0,55,0,1,1
"101",100,0,55,0,1,1
